signal_date,intended_action_date,symbol,market,engine,family,family_cycle_id,signal_kind,signal_code,display_label,action_type,conviction_grade,screen_stage,signal_score,gp_score,gp_health,sigma_score,sigma_health,traffic_light,technical_light,growth_score,growth_health,eps_health,sales_health,growth_data_status,dashboard_score,dashboard_light,dashboard_position_bias,primary_source_tag,primary_source_stage,primary_source_style,source_priority_score,source_style_tags,trend_source_bonus,ug_source_bonus,source_fit_score,source_fit_label,cooldown_bucket,cooldown_blocked,support_zone_low,support_zone_high,stop_level,break_even_level,tp1_level,tp2_level,trailing_mode,tp_plan,trim_count,risk_free_armed,protected_stop_level,add_on_count,add_on_slot,max_add_ons,tranche_pct,next_addon_allowed,pyramid_state,base_position_units,current_position_units,blended_entry_price,last_trailing_confirmed_level,last_protected_stop_level,last_pyramid_reference_level,strategy_combo,signal_phase,reference_target_level,reference_exit_signal,contract_version,cycle_effect,position_units_before,position_units_after,position_delta_units,indicator_dog_rule_ids,source_tags,reason_codes,quality_flags,scope,is_screened,buy_eligible,source_buy_eligible,ema_alignment_state,ema_alignment_transition,market_condition_state,market_condition_reason,pullback_quality,pullback_context,industry_key,group_state,leader_state,breakdown_status,group_strength_score,leader_score,breakdown_score,buy_warning_summary,aux_signal_summary,conviction_reason,sizing_entry_price,sizing_stop_price,sizing_stop_distance_pct,sizing_risk_budget_pct,sizing_position_cap_pct,sizing_raw_position_pct,sizing_recommended_position_pct,sizing_tier,sizing_reason,sizing_status
2026-04-17,2026-04-20,036170,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:036170:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,3505.0,6196.0363,3505.0,7700.0,13992.5,18187.5,MOMENTUM_RATCHET,TP_MOMENTUM_1P5R_2P5R,0,False,6010.239179856632,0,0,2,,False,INITIAL,1.0,1.0,7700.0,6010.239179856632,6010.239179856632,6010.239179856632,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,,,,,,,,,,,7700.0,3505.0,54.48051948051948,1.0,10.0,1.835518474374255,1.835518474374255,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,040160,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:040160:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,9460.0,12825.2715,9460.0,17000.0,32080.0,39620.0,MOMENTUM_SWING_ATR_CHANDELIER,TP_MOMENTUM_2R_3R,0,False,14362.857142857143,0,0,2,,False,INITIAL,1.0,1.0,17000.0,14362.857142857143,14362.857142857143,14362.857142857143,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Software - Application,,,,,,,,,,17000.0,9460.0,44.35294117647059,1.0,10.0,2.2546419098143233,2.2546419098143233,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,041960,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:041960:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,7630.0,8861.6551,7630.0,10310.0,15670.0,18350.0,MOMENTUM_SWING_ATR_CHANDELIER,TP_MOMENTUM_2R_3R,0,False,9009.285714285714,0,0,2,,False,INITIAL,1.0,1.0,10310.0,9009.285714285714,9009.285714285714,9009.285714285714,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,,,,,,,,,,,10310.0,7630.0,25.994180407371488,1.0,10.0,3.8470149253731343,3.8470149253731343,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,046940,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:046940:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,4105.0,4861.1015,4105.0,5410.0,8020.0,9325.0,MOMENTUM_SWING,TP_MOMENTUM_2R_3R,0,False,4861.101539158122,0,0,2,,False,INITIAL,1.0,1.0,5410.0,4861.101539158122,4861.101539158122,4861.101539158122,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Engineering & Construction,,,,,,,,,,5410.0,4105.0,24.12199630314233,1.0,10.0,4.145593869731801,4.145593869731801,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,048770,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:048770:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,D,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,2810.0,3286.8706,2810.0,3830.0,5870.0,6890.0,MOMENTUM_SWING_ATR_CHANDELIER,TP_MOMENTUM_2R_3R,0,False,3319.642857142857,0,0,2,,False,INITIAL,1.0,1.0,3830.0,3319.642857142857,3319.642857142857,3319.642857142857,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",[],all,False,True,False,MIXED,MIXED_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,,,,,,,,MIXED_ALIGNMENT,,MIXED_ALIGNMENT,3830.0,2810.0,26.631853785900784,1.0,10.0,3.754901960784314,3.754901960784314,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,052420,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:052420:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,D,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,1282.0,1440.8098,1282.0,1539.0,2053.0,2310.0,MOMENTUM_SWING,TP_MOMENTUM_2R_3R,0,False,1440.8097676249304,0,0,2,,False,INITIAL,1.0,1.0,1539.0,1440.8097676249304,1440.8097676249304,1440.8097676249304,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,MIXED,MIXED_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,,,,,,,,MIXED_ALIGNMENT,,MIXED_ALIGNMENT,1539.0,1282.0,16.699155295646523,1.0,10.0,5.988326848249028,5.988326848249028,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,052860,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:052860:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,3755.0,4990.0471,3755.0,5970.0,9292.5,11507.5,MOMENTUM_RATCHET,TP_MOMENTUM_1P5R_2P5R,0,False,4905.088239978419,0,0,2,,False,INITIAL,1.0,1.0,5970.0,4905.088239978419,4905.088239978419,4905.088239978419,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",[],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,,,,,,,,,,,5970.0,3755.0,37.10217755443886,1.0,10.0,2.6952595936794586,2.6952595936794586,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,064290,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:064290:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,16090.0,24729.7016,16090.0,27750.0,45240.0,56900.0,MOMENTUM_RATCHET,TP_MOMENTUM_1P5R_2P5R,0,False,24156.09079355566,0,0,2,,False,INITIAL,1.0,1.0,27750.0,24156.09079355566,24156.09079355566,24156.09079355566,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Semiconductor Equipment & Materials,,,,,,,,,,27750.0,16090.0,42.01801801801802,1.0,10.0,2.379931389365352,2.379931389365352,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,064820,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:064820:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,D,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,9750.0,11049.8451,9750.0,12100.0,16800.0,19150.0,MOMENTUM_SWING,TP_MOMENTUM_2R_3R,0,False,11049.845125202544,0,0,2,,False,INITIAL,1.0,1.0,12100.0,11049.845125202544,11049.845125202544,11049.845125202544,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",[],all,False,True,False,MIXED,MIXED_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_ZONE_TOUCH EMA_RISING REVERSAL_CONFIRMED,,,,,,,,MIXED_ALIGNMENT,,MIXED_ALIGNMENT,12100.0,9750.0,19.421487603305785,1.0,10.0,5.1489361702127665,5.1489361702127665,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,067170,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:067170:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,1759.0,2257.2952,1759.0,2695.0,4567.0,5503.0,MOMENTUM_SWING,TP_MOMENTUM_2R_3R,0,False,2257.295170295571,0,0,2,,False,INITIAL,1.0,1.0,2695.0,2257.295170295571,2257.295170295571,2257.295170295571,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",[],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Auto Manufacturers,,,,,,,,,,2695.0,1759.0,34.73098330241187,1.0,10.0,2.8792735042735043,2.8792735042735043,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,077970,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:077970:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,30400.0,35699.221,30400.0,44000.0,71200.0,84800.0,MOMENTUM_SWING_ATR_CHANDELIER,TP_MOMENTUM_2R_3R,0,False,36467.857142857145,0,0,2,,False,INITIAL,1.0,1.0,44000.0,36467.857142857145,36467.857142857145,36467.857142857145,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",[],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_ZONE_TOUCH EMA_RISING REVERSAL_CONFIRMED,Specialty Industrial Machinery,,,,,,,,,,44000.0,30400.0,30.909090909090907,1.0,10.0,3.2352941176470593,3.2352941176470593,BASE,BASE_FALLBACK,OK
