signal_date,intended_action_date,symbol,market,engine,family,family_cycle_id,signal_kind,signal_code,display_label,action_type,conviction_grade,screen_stage,signal_score,gp_score,gp_health,sigma_score,sigma_health,traffic_light,technical_light,growth_score,growth_health,eps_health,sales_health,growth_data_status,dashboard_score,dashboard_light,dashboard_position_bias,primary_source_tag,primary_source_stage,primary_source_style,source_priority_score,source_style_tags,trend_source_bonus,ug_source_bonus,source_fit_score,source_fit_label,cooldown_bucket,cooldown_blocked,support_zone_low,support_zone_high,stop_level,break_even_level,tp1_level,tp2_level,trailing_mode,tp_plan,trim_count,risk_free_armed,protected_stop_level,add_on_count,add_on_slot,max_add_ons,tranche_pct,next_addon_allowed,pyramid_state,base_position_units,current_position_units,blended_entry_price,last_trailing_confirmed_level,last_protected_stop_level,last_pyramid_reference_level,strategy_combo,signal_phase,reference_target_level,reference_exit_signal,contract_version,cycle_effect,position_units_before,position_units_after,position_delta_units,indicator_dog_rule_ids,source_tags,reason_codes,quality_flags,scope,is_screened,buy_eligible,source_buy_eligible,ema_alignment_state,ema_alignment_transition,market_condition_state,market_condition_reason,pullback_quality,pullback_context,industry_key,group_state,leader_state,breakdown_status,group_strength_score,leader_score,breakdown_score,buy_warning_summary,aux_signal_summary,conviction_reason,sizing_entry_price,sizing_stop_price,sizing_stop_distance_pct,sizing_risk_budget_pct,sizing_position_cap_pct,sizing_raw_position_pct,sizing_recommended_position_pct,sizing_tier,sizing_reason,sizing_status
2026-04-22,2026-04-23,ONEZ,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,25.4216,25.9351,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PBW,US,UG,UG_STRATEGY,,STATE,UG_COMBO_TREND,UG Combo Trend | UG_COMBO_TREND,STATE,A,INTEGRATED,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,33.27,37.5357,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_TREND,STATE,,,v2,STATE,,,,"['IDOG.UG.STATE_TRAFFIC_LIGHT', 'IDOG.UG.SIGMA_BO']",['MM_INTEGRATED'],"['GREEN', 'GP_NH60', 'SIGMA_BO', 'TREND_STRATEGY', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']",[],all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,,,,,,,,,NH60 W,,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PBW,US,UG,UG_STRATEGY,,STATE,UG_COMBO_TREND,UG Combo Trend | UG_COMBO_TREND,STATE,A,INTEGRATED,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,33.27,37.5357,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_TREND,STATE,,,v2,STATE,,,,"['IDOG.UG.STATE_TRAFFIC_LIGHT', 'IDOG.UG.SIGMA_BO']",['MM_INTEGRATED'],"['GREEN', 'GP_NH60', 'SIGMA_BO', 'TREND_STRATEGY', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']",[],screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,,,,,,,,,NH60 W,,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PFXF,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,C,,45.0,45.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,46.5,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,17.7314,18.0896,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_45', 'GP_NH60', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_FROM_MIXED,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,,NH60 W SQUEEZE,,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PJUN,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,41.8964,42.7427,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'SIGMA_MR_SHORT', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING,,,,,,,,LIQUIDITY_FAIL,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PLGI,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,30.0,30.0,ORANGE,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,36.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,24.3141,24.8052,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_30', 'GP_VOL2X', 'SIGMA_MR_SHORT', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['BELOW_200MA', 'LIQUIDITY_FAIL', 'SUPPORT_SLOPE_WEAK', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_FROM_MIXED,UNKNOWN,,LOW,EMA_ZONE_TOUCH,,,,,,,,BELOW_200MA LIQUIDITY_FAIL CHANNEL_8_ACTIVE,W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PMAU,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,45.0,45.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,46.5,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,25.6523,26.1705,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_45', 'GP_NH60', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,EMA_ZONE_TOUCH EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL,NH60 SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PMDE,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,45.0,45.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,46.5,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,24.9606,25.4649,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_45', 'GP_NH60', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['BELOW_200MA', 'LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,EMA_ZONE_TOUCH EMA_RISING REVERSAL_CONFIRMED,,,,,,,,BELOW_200MA LIQUIDITY_FAIL,NH60 SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PMJN,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,45.0,45.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,46.5,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,26.1103,26.6377,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_45', 'GP_NH60', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,EMA_ZONE_TOUCH EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,POET,US,UG,UG_STRATEGY,,STATE,UG_COMBO_TREND,UG Combo Trend | UG_COMBO_TREND,STATE,A,TV_BREAKOUT_RVOL,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,7.0,RED,RED,RED,COMPLETE,58.1,ORANGE,REDUCED,TV_BREAKOUT_RVOL,TV_BREAKOUT_RVOL,BREAKOUT,20.0,"['BREAKOUT', 'TREND', 'LEADERSHIP', 'VOLATILITY']",5.0,8.0,100.0,PRIMARY,,False,6.904,10.5709,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_TREND,STATE,,,v2,STATE,,,,"['IDOG.UG.STATE_TRAFFIC_LIGHT', 'IDOG.UG.SIGMA_BO']","['TV_BREAKOUT_RVOL', 'TV_BREAKOUT_10M', 'TV_BREAKOUT_STRENGTH', 'TV_TREND_BREAKOUT', 'TV_MARKET_LEADER', 'TV_HIGH_VOLATILITY', 'MM_INTEGRATED']","['GREEN', 'GP_NH60', 'SIGMA_BO', 'TREND_STRATEGY', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_EPS_POSITIVE', 'UG_GROWTH_SALES_POSITIVE', 'SOURCE_PRIMARY_TV_BREAKOUT_RVOL', 'SOURCE_STYLE_BREAKOUT', 'SOURCE_FIT_PRIMARY']",[],all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Semiconductors,,,,,,,,NH60 W,,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,POET,US,UG,UG_STRATEGY,,STATE,UG_COMBO_TREND,UG Combo Trend | UG_COMBO_TREND,STATE,A,TV_BREAKOUT_RVOL,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,7.0,RED,RED,RED,COMPLETE,58.1,ORANGE,REDUCED,TV_BREAKOUT_RVOL,TV_BREAKOUT_RVOL,BREAKOUT,20.0,"['BREAKOUT', 'TREND', 'LEADERSHIP', 'VOLATILITY']",5.0,8.0,100.0,PRIMARY,,False,6.904,10.5709,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_TREND,STATE,,,v2,STATE,,,,"['IDOG.UG.STATE_TRAFFIC_LIGHT', 'IDOG.UG.SIGMA_BO']","['TV_BREAKOUT_RVOL', 'TV_BREAKOUT_10M', 'TV_BREAKOUT_STRENGTH', 'TV_TREND_BREAKOUT', 'TV_MARKET_LEADER', 'TV_HIGH_VOLATILITY', 'MM_INTEGRATED']","['GREEN', 'GP_NH60', 'SIGMA_BO', 'TREND_STRATEGY', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_EPS_POSITIVE', 'UG_GROWTH_SALES_POSITIVE', 'SOURCE_PRIMARY_TV_BREAKOUT_RVOL', 'SOURCE_STYLE_BREAKOUT', 'SOURCE_FIT_PRIMARY']",[],screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Semiconductors,,,,,,,,NH60 W,,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,POLE,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,45.0,45.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,46.5,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,10.5527,10.7658,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_45', 'GP_NH60', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,EMA_ZONE_TOUCH EMA_RISING REVERSAL_CONFIRMED,Shell Companies,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PSCX,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,30.0,30.0,ORANGE,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,36.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,30.7108,31.3313,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_30', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL,W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PSFD,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,37.0093,37.757,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PSFM,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,45.0,45.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,46.5,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,32.7545,33.4162,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_45', 'GP_NH60', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL,NH60 SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PSFO,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,45.0,45.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,46.5,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,32.1289,32.7779,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_45', 'GP_NH60', 'GP_VOL2X', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,DRY_PULLBACK EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL,NH60 SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PSMD,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,32.2016,32.8521,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'SIGMA_MR_SHORT', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING,,,,,,,,LIQUIDITY_FAIL,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PSTR,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,28.4979,29.0737,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,PVEX,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,,,,0.0,[],0.0,0.0,0.0,NONE,,False,27.8201,28.3822,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],[],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,QARP,US,UG,UG_STRATEGY,,STATE,UG_COMBO_SQUEEZE,UG Combo Squeeze | UG_COMBO_SQUEEZE,STATE,D,INTEGRATED,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,,False,60.0024,61.2146,,,,,,,,,,,,,,,,,,,,,,UG_COMBO_SQUEEZE,STATE,,,v2,STATE,,,,['IDOG.UG.SIGMA_SQUEEZE'],['MM_INTEGRATED'],"['ORANGE', 'SIGMA_SQUEEZE_READY', 'SQUEEZE_STRATEGY', 'VALIDATION_40', 'GP_NH60', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,DRY_PULLBACK EMA_RISING REVERSAL_CONFIRMED,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,NH60 W SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
