date,Open,High,Low,Close,Adj Close,Volume,symbol,Dividends,Stock Splits
2025-02-13 05:00:00+00:00,8.869999885559082,8.899999618530273,8.630000114440918,8.819999694824219,8.819999694824219,3654200,BCRX,,
2025-02-14 05:00:00+00:00,8.829999923706055,9.109999656677246,8.720000267028809,9.050000190734863,9.050000190734863,5148600,BCRX,,
2025-02-18 05:00:00+00:00,9.100000381469728,9.449999809265137,9.09000015258789,9.359999656677246,9.359999656677246,5333000,BCRX,,
2025-02-19 05:00:00+00:00,9.34000015258789,9.479999542236328,9.3100004196167,9.390000343322754,9.390000343322754,4826600,BCRX,,
2025-02-20 05:00:00+00:00,9.390000343322754,9.5,9.289999961853027,9.390000343322754,9.390000343322754,3415400,BCRX,,
2025-02-21 05:00:00+00:00,9.5,9.5,9.149999618530272,9.210000038146973,9.210000038146973,5555600,BCRX,,
2025-02-24 05:00:00+00:00,8.869999885559082,8.960000038146973,7.949999809265137,8.289999961853027,8.289999961853027,6078400,BCRX,,
2025-02-25 05:00:00+00:00,8.4399995803833,8.4399995803833,7.940000057220459,8.279999732971191,8.279999732971191,3672900,BCRX,,
2025-02-26 05:00:00+00:00,8.319999694824219,8.569999694824219,8.149999618530273,8.359999656677246,8.359999656677246,3416400,BCRX,,
2025-02-27 05:00:00+00:00,8.359999656677246,8.670000076293945,8.279999732971191,8.470000267028809,8.470000267028809,4430600,BCRX,,
2025-02-28 05:00:00+00:00,8.460000038146973,8.65999984741211,8.40999984741211,8.609999656677246,8.609999656677246,4230200,BCRX,,
2025-03-03 05:00:00+00:00,8.579999923706055,8.800000190734863,8.449999809265137,8.539999961853027,8.539999961853027,4851800,BCRX,,
2025-03-04 05:00:00+00:00,8.140000343322754,8.390000343322754,7.670000076293945,8.3100004196167,8.3100004196167,6622900,BCRX,,
2025-03-05 05:00:00+00:00,8.300000190734863,8.359999656677246,7.909999847412109,8.050000190734863,8.050000190734863,4695500,BCRX,,
2025-03-06 05:00:00+00:00,7.929999828338623,8.039999961853027,7.739999771118164,7.860000133514404,7.860000133514404,4536900,BCRX,,
2025-03-07 05:00:00+00:00,7.860000133514404,7.96999979019165,7.590000152587891,7.690000057220459,7.690000057220459,4111600,BCRX,,
2025-03-10 04:00:00+00:00,7.550000190734863,7.630000114440918,7.25,7.380000114440918,7.380000114440918,4362300,BCRX,,
2025-03-11 04:00:00+00:00,7.380000114440918,7.670000076293945,7.199999809265137,7.539999961853027,7.539999961853027,4836900,BCRX,,
2025-03-12 04:00:00+00:00,7.650000095367432,7.949999809265137,7.590000152587891,7.710000038146973,7.710000038146973,3696600,BCRX,,
2025-03-13 04:00:00+00:00,7.679999828338623,7.739999771118164,7.5,7.539999961853027,7.539999961853027,2602100,BCRX,,
2025-03-14 04:00:00+00:00,7.590000152587891,7.739999771118164,7.570000171661377,7.699999809265137,7.699999809265137,2718800,BCRX,,
2025-03-17 04:00:00+00:00,7.699999809265137,7.820000171661377,7.519999980926514,7.739999771118164,7.739999771118164,2759500,BCRX,,
2025-03-18 04:00:00+00:00,7.699999809265137,7.739999771118164,7.53000020980835,7.639999866485596,7.639999866485596,3258400,BCRX,,
2025-03-19 04:00:00+00:00,7.650000095367432,7.690000057220459,7.440000057220459,7.630000114440918,7.630000114440918,2707300,BCRX,,
2025-03-20 04:00:00+00:00,7.53000020980835,7.710000038146973,7.53000020980835,7.690000057220459,7.690000057220459,2948900,BCRX,,
2025-03-21 04:00:00+00:00,7.619999885559082,8.100000381469727,7.599999904632568,7.980000019073486,7.980000019073486,4928500,BCRX,,
2025-03-24 04:00:00+00:00,8.09000015258789,8.119999885559082,7.940000057220459,8.050000190734863,8.050000190734863,3481000,BCRX,,
2025-03-25 04:00:00+00:00,8.039999961853027,8.109999656677246,7.849999904632568,8.069999694824219,8.069999694824219,3783200,BCRX,,
2025-03-26 04:00:00+00:00,8.039999961853027,8.050000190734863,7.75,7.800000190734863,7.800000190734863,2458500,BCRX,,
2025-03-27 04:00:00+00:00,7.829999923706055,7.880000114440918,7.75,7.829999923706055,7.829999923706055,1289200,BCRX,,
2025-03-28 04:00:00+00:00,7.820000171661377,7.929999828338623,7.690000057220459,7.860000133514404,7.860000133514404,1792600,BCRX,,
2025-03-31 04:00:00+00:00,7.710000038146973,7.710000038146973,7.46999979019165,7.5,7.5,2216000,BCRX,,
2025-04-01 04:00:00+00:00,7.460000038146973,7.489999771118164,7.21999979019165,7.25,7.25,2249600,BCRX,,
2025-04-02 04:00:00+00:00,7.199999809265137,7.440000057220459,7.150000095367432,7.429999828338623,7.429999828338623,2223700,BCRX,,
2025-04-03 04:00:00+00:00,7.269999980926514,7.420000076293945,7.159999847412109,7.329999923706055,7.329999923706055,3074300,BCRX,,
2025-04-04 04:00:00+00:00,7.119999885559082,7.179999828338623,6.769999980926514,6.829999923706055,6.829999923706055,3508200,BCRX,,
2025-04-07 04:00:00+00:00,6.5,7.050000190734863,6.429999828338623,6.789999961853027,6.789999961853027,4369200,BCRX,,
2025-04-08 04:00:00+00:00,7.070000171661377,7.079999923706055,6.369999885559082,6.46999979019165,6.46999979019165,3075600,BCRX,,
2025-04-09 04:00:00+00:00,6.300000190734863,7.039999961853027,6.130000114440918,6.769999980926514,6.769999980926514,4598500,BCRX,,
2025-04-10 04:00:00+00:00,6.570000171661377,6.579999923706055,6.019999980926514,6.409999847412109,6.409999847412109,4096400,BCRX,,
2025-04-11 04:00:00+00:00,6.329999923706055,6.849999904632568,6.329999923706055,6.820000171661377,6.820000171661377,3113500,BCRX,,
2025-04-14 04:00:00+00:00,6.96999979019165,7.070000171661377,6.800000190734863,7.039999961853027,7.039999961853027,3158600,BCRX,,
2025-04-15 04:00:00+00:00,6.989999771118164,7.409999847412109,6.960000038146973,7.400000095367432,7.400000095367432,3145300,BCRX,,
2025-04-16 04:00:00+00:00,7.389999866485596,7.400000095367432,7.079999923706055,7.21999979019165,7.21999979019165,3555200,BCRX,,
2025-04-17 04:00:00+00:00,7.170000076293945,7.510000228881836,7.139999866485596,7.400000095367432,7.400000095367432,3353900,BCRX,,
2025-04-21 04:00:00+00:00,7.320000171661377,7.760000228881836,7.25,7.53000020980835,7.53000020980835,3991900,BCRX,,
2025-04-22 04:00:00+00:00,7.610000133514404,7.980000019073486,7.510000228881836,7.820000171661377,7.820000171661377,4264200,BCRX,,
2025-04-23 04:00:00+00:00,7.96999979019165,8.180000305175781,7.940000057220459,7.960000038146973,7.960000038146973,3575400,BCRX,,
2025-04-24 04:00:00+00:00,7.949999809265137,8.229999542236328,7.900000095367432,8.220000267028809,8.220000267028809,3306900,BCRX,,
2025-04-25 04:00:00+00:00,8.180000305175781,8.470000267028809,8.15999984741211,8.390000343322754,8.390000343322754,3208200,BCRX,,
2025-04-28 04:00:00+00:00,8.489999771118164,8.489999771118164,8.229999542236328,8.319999694824219,8.319999694824219,3558400,BCRX,,
2025-04-29 04:00:00+00:00,8.430000305175781,8.619999885559082,8.390000343322754,8.4399995803833,8.4399995803833,4967800,BCRX,,
2025-04-30 04:00:00+00:00,8.359999656677246,8.930000305175781,8.279999732971191,8.850000381469727,8.850000381469727,4793600,BCRX,,
2025-05-01 04:00:00+00:00,8.850000381469727,9.039999961853027,8.680000305175781,8.710000038146973,8.710000038146973,4223100,BCRX,,
2025-05-02 04:00:00+00:00,8.859999656677246,9.06999969482422,8.739999771118164,8.930000305175781,8.930000305175781,4422000,BCRX,,
2025-05-05 04:00:00+00:00,9.800000190734863,11.109999656677246,9.59000015258789,11.029999732971191,11.029999732971191,26301800,BCRX,,
2025-05-06 04:00:00+00:00,10.970000267028809,10.970000267028809,10.100000381469728,10.270000457763672,10.270000457763672,14478400,BCRX,,
2025-05-07 04:00:00+00:00,10.359999656677246,10.520000457763672,9.869999885559082,10.079999923706056,10.079999923706056,7447300,BCRX,,
2025-05-08 04:00:00+00:00,10.130000114440918,10.199999809265137,9.829999923706056,9.920000076293944,9.920000076293944,10027500,BCRX,,
2025-05-09 04:00:00+00:00,9.93000030517578,10.390000343322754,9.899999618530272,9.970000267028809,9.970000267028809,7607100,BCRX,,
2025-05-12 04:00:00+00:00,10.140000343322754,10.5,10.06999969482422,10.34000015258789,10.34000015258789,5565700,BCRX,,
2025-05-13 04:00:00+00:00,10.369999885559082,10.420000076293944,10.010000228881836,10.0600004196167,10.0600004196167,6116500,BCRX,,
2025-05-14 04:00:00+00:00,10.170000076293944,10.220000267028809,9.770000457763672,9.850000381469728,9.850000381469728,8984000,BCRX,,
2025-05-15 04:00:00+00:00,9.960000038146973,10.40999984741211,9.81999969482422,10.210000038146973,10.210000038146973,6469400,BCRX,,
2025-05-16 04:00:00+00:00,10.270000457763672,10.380000114440918,10.119999885559082,10.239999771118164,10.239999771118164,3698700,BCRX,,
2025-05-19 04:00:00+00:00,10.25,10.380000114440918,10.130000114440918,10.369999885559082,10.369999885559082,3602600,BCRX,,
2025-05-20 04:00:00+00:00,10.399999618530272,10.449999809265137,9.989999771118164,10.329999923706056,10.329999923706056,4491900,BCRX,,
2025-05-21 04:00:00+00:00,10.210000038146973,10.289999961853027,9.949999809265137,10.06999969482422,10.06999969482422,4294300,BCRX,,
2025-05-22 04:00:00+00:00,10.050000190734863,10.579999923706056,10.010000228881836,10.390000343322754,10.390000343322754,5656800,BCRX,,
2025-05-23 04:00:00+00:00,10.289999961853027,10.59000015258789,10.15999984741211,10.59000015258789,10.59000015258789,3608200,BCRX,,
2025-05-27 04:00:00+00:00,10.920000076293944,11.029999732971191,10.579999923706056,10.789999961853027,10.789999961853027,4279800,BCRX,,
2025-05-28 04:00:00+00:00,10.68000030517578,10.8100004196167,10.550000190734863,10.5600004196167,10.5600004196167,3010600,BCRX,,
2025-05-29 04:00:00+00:00,10.619999885559082,11.0,10.460000038146973,10.880000114440918,10.880000114440918,3660900,BCRX,,
2025-05-30 04:00:00+00:00,10.850000381469728,10.880000114440918,10.619999885559082,10.75,10.75,3215600,BCRX,,
2025-06-02 04:00:00+00:00,10.789999961853027,11.149999618530272,10.6899995803833,10.729999542236328,10.729999542236328,3988400,BCRX,,
2025-06-03 04:00:00+00:00,10.649999618530272,11.239999771118164,10.510000228881836,11.1899995803833,11.1899995803833,4162400,BCRX,,
2025-06-04 04:00:00+00:00,11.229999542236328,11.3100004196167,11.0,11.039999961853027,11.039999961853027,3955400,BCRX,,
2025-06-05 04:00:00+00:00,11.010000228881836,11.109999656677246,10.899999618530272,10.979999542236328,10.979999542236328,3568800,BCRX,,
2025-06-06 04:00:00+00:00,11.0600004196167,11.18000030517578,10.880000114440918,11.039999961853027,11.039999961853027,4093300,BCRX,,
2025-06-09 04:00:00+00:00,11.199999809265137,11.229999542236328,10.970000267028809,11.109999656677246,11.109999656677246,3424000,BCRX,,
2025-06-10 04:00:00+00:00,11.0600004196167,11.220000267028809,10.979999542236328,11.010000228881836,11.010000228881836,2164500,BCRX,,
2025-06-11 04:00:00+00:00,11.0600004196167,11.06999969482422,10.59000015258789,10.609999656677246,10.609999656677246,3264800,BCRX,,
2025-06-12 04:00:00+00:00,10.550000190734863,10.640000343322754,10.34000015258789,10.399999618530272,10.399999618530272,3813400,BCRX,,
2025-06-13 04:00:00+00:00,10.210000038146973,10.460000038146973,10.15999984741211,10.369999885559082,10.369999885559082,2661200,BCRX,,
2025-06-16 04:00:00+00:00,10.40999984741211,10.470000267028809,10.119999885559082,10.289999961853027,10.289999961853027,2910800,BCRX,,
2025-06-17 04:00:00+00:00,10.15999984741211,10.220000267028809,9.90999984741211,9.970000267028809,9.970000267028809,3895400,BCRX,,
2025-06-18 04:00:00+00:00,9.979999542236328,10.140000343322754,9.84000015258789,9.960000038146973,9.960000038146973,3071000,BCRX,,
2025-06-20 04:00:00+00:00,10.149999618530272,10.149999618530272,9.850000381469728,10.100000381469728,10.100000381469728,5712200,BCRX,,
2025-06-23 04:00:00+00:00,10.020000457763672,10.039999961853027,9.720000267028809,9.90999984741211,9.90999984741211,2690500,BCRX,,
2025-06-24 04:00:00+00:00,10.050000190734863,10.0600004196167,9.75,9.93000030517578,9.93000030517578,2404700,BCRX,,
2025-06-25 04:00:00+00:00,9.9399995803833,10.020000457763672,9.670000076293944,9.739999771118164,9.739999771118164,3633700,BCRX,,
2025-06-26 04:00:00+00:00,9.8100004196167,9.8100004196167,9.609999656677246,9.65999984741211,9.65999984741211,2556200,BCRX,,
2025-06-27 04:00:00+00:00,10.050000190734863,10.06999969482422,9.1899995803833,9.359999656677246,9.359999656677246,7450200,BCRX,,
2025-06-30 04:00:00+00:00,9.470000267028809,9.470000267028809,8.920000076293945,8.960000038146973,8.960000038146973,5123900,BCRX,,
2025-07-01 04:00:00+00:00,8.979999542236328,9.109999656677246,8.890000343322754,9.0,9.0,4141100,BCRX,,
2025-07-02 04:00:00+00:00,9.0,9.170000076293944,8.949999809265137,9.020000457763672,9.020000457763672,3551700,BCRX,,
2025-07-03 04:00:00+00:00,9.020000457763672,9.050000190734863,8.859999656677246,8.9399995803833,8.9399995803833,1407100,BCRX,,
2025-07-07 04:00:00+00:00,8.90999984741211,8.960000038146973,8.710000038146973,8.760000228881836,8.760000228881836,2674500,BCRX,,
2025-07-08 04:00:00+00:00,8.760000228881836,8.920000076293945,8.720000267028809,8.789999961853027,8.789999961853027,2906200,BCRX,,
2025-07-09 04:00:00+00:00,8.90999984741211,9.229999542236328,8.899999618530273,9.0600004196167,9.0600004196167,3913100,BCRX,,
2025-07-10 04:00:00+00:00,9.010000228881836,9.06999969482422,8.850000381469727,8.880000114440918,8.880000114440918,2198600,BCRX,,
2025-07-11 04:00:00+00:00,8.869999885559082,8.869999885559082,8.6899995803833,8.760000228881836,8.760000228881836,2416100,BCRX,,
2025-07-14 04:00:00+00:00,8.779999732971191,8.979999542236328,8.75,8.960000038146973,8.960000038146973,3317300,BCRX,,
2025-07-15 04:00:00+00:00,9.029999732971191,9.050000190734863,8.710000038146973,8.720000267028809,8.720000267028809,2682300,BCRX,,
2025-07-16 04:00:00+00:00,8.75,8.800000190734863,8.539999961853027,8.59000015258789,8.59000015258789,3091700,BCRX,,
2025-07-17 04:00:00+00:00,8.529999732971191,8.720000267028809,8.449999809265137,8.699999809265137,8.699999809265137,3335200,BCRX,,
2025-07-18 04:00:00+00:00,8.789999961853027,8.789999961853027,8.520000457763672,8.609999656677246,8.609999656677246,3105400,BCRX,,
2025-07-21 04:00:00+00:00,8.630000114440918,8.739999771118164,8.489999771118164,8.520000457763672,8.520000457763672,3320200,BCRX,,
2025-07-22 04:00:00+00:00,8.489999771118164,8.6899995803833,8.399999618530273,8.649999618530273,8.649999618530273,3893300,BCRX,,
2025-07-23 04:00:00+00:00,8.670000076293945,8.699999809265137,8.489999771118164,8.609999656677246,8.609999656677246,2617000,BCRX,,
2025-07-24 04:00:00+00:00,8.649999618530273,8.710000038146973,8.539999961853027,8.550000190734863,8.550000190734863,2691200,BCRX,,
2025-07-25 04:00:00+00:00,8.529999732971191,8.640000343322754,8.489999771118164,8.550000190734863,8.550000190734863,2363800,BCRX,,
2025-07-28 04:00:00+00:00,8.600000381469727,8.600000381469727,8.210000038146973,8.260000228881836,8.260000228881836,3244700,BCRX,,
2025-07-29 04:00:00+00:00,8.329999923706055,8.350000381469727,8.020000457763672,8.09000015258789,8.09000015258789,3502200,BCRX,,
2025-07-30 04:00:00+00:00,8.25,8.390000343322754,8.119999885559082,8.220000267028809,8.220000267028809,3087400,BCRX,,
2025-07-31 04:00:00+00:00,8.220000267028809,8.319999694824219,8.050000190734863,8.140000343322754,8.140000343322754,5399700,BCRX,,
2025-08-01 04:00:00+00:00,8.149999618530273,8.15999984741211,7.909999847412109,7.949999809265137,7.949999809265137,7969700,BCRX,,
2025-08-04 04:00:00+00:00,9.140000343322754,9.140000343322754,8.100000381469727,8.729999542236328,8.729999542236328,9702500,BCRX,,
2025-08-05 04:00:00+00:00,8.619999885559082,8.6899995803833,8.329999923706055,8.359999656677246,8.359999656677246,4171100,BCRX,,
2025-08-06 04:00:00+00:00,8.369999885559082,8.609999656677246,8.34000015258789,8.600000381469727,8.600000381469727,2676600,BCRX,,
2025-08-07 04:00:00+00:00,8.59000015258789,8.649999618530273,8.300000190734863,8.350000381469727,8.350000381469727,2328100,BCRX,,
2025-08-08 04:00:00+00:00,8.380000114440918,8.449999809265137,8.260000228881836,8.300000190734863,8.300000190734863,1823000,BCRX,,
2025-08-11 04:00:00+00:00,8.199999809265137,8.289999961853027,8.079999923706055,8.199999809265137,8.199999809265137,2210500,BCRX,,
2025-08-12 04:00:00+00:00,8.260000228881836,8.399999618530273,8.220000267028809,8.350000381469727,8.350000381469727,2311300,BCRX,,
2025-08-13 04:00:00+00:00,8.399999618530273,8.640000343322754,8.399999618530273,8.529999732971191,8.529999732971191,3706300,BCRX,,
2025-08-14 04:00:00+00:00,8.430000305175781,8.5,8.270000457763672,8.449999809265137,8.449999809265137,2237100,BCRX,,
2025-08-15 04:00:00+00:00,8.369999885559082,8.520000457763672,8.359999656677246,8.369999885559082,8.369999885559082,2586400,BCRX,,
2025-08-18 04:00:00+00:00,8.380000114440918,8.59000015258789,8.350000381469727,8.380000114440918,8.380000114440918,2472600,BCRX,,
2025-08-19 04:00:00+00:00,8.34000015258789,8.369999885559082,8.180000305175781,8.279999732971191,8.279999732971191,2275300,BCRX,,
2025-08-20 04:00:00+00:00,8.239999771118164,8.390000343322754,8.229999542236328,8.380000114440918,8.380000114440918,1724100,BCRX,,
2025-08-21 04:00:00+00:00,8.380000114440918,8.449999809265137,8.319999694824219,8.380000114440918,8.380000114440918,1328500,BCRX,,
2025-08-22 04:00:00+00:00,8.399999618530273,8.619999885559082,8.350000381469727,8.5600004196167,8.5600004196167,2200400,BCRX,,
2025-08-25 04:00:00+00:00,8.600000381469727,8.600000381469727,8.270000457763672,8.390000343322754,8.390000343322754,2502900,BCRX,,
2025-08-26 04:00:00+00:00,8.420000076293945,8.600000381469727,8.369999885559082,8.579999923706055,8.579999923706055,2025300,BCRX,,
2025-08-27 04:00:00+00:00,8.550000190734863,8.680000305175781,8.520000457763672,8.520000457763672,8.520000457763672,1421800,BCRX,,
2025-08-28 04:00:00+00:00,8.579999923706055,8.609999656677246,8.399999618530273,8.470000267028809,8.470000267028809,1798100,BCRX,,
2025-08-29 04:00:00+00:00,8.460000038146973,8.489999771118164,8.289999961853027,8.3100004196167,8.3100004196167,2313800,BCRX,,
2025-09-02 04:00:00+00:00,8.369999885559082,8.470000267028809,8.270000457763672,8.289999961853027,8.289999961853027,2441200,BCRX,,
2025-09-03 04:00:00+00:00,8.270000457763672,8.369999885559082,8.020000457763672,8.289999961853027,8.289999961853027,3929100,BCRX,,
2025-09-04 04:00:00+00:00,8.270000457763672,8.359999656677246,8.1899995803833,8.270000457763672,8.270000457763672,1576200,BCRX,,
2025-09-05 04:00:00+00:00,8.270000457763672,8.359999656677246,8.140000343322754,8.270000457763672,8.270000457763672,3086700,BCRX,,
2025-09-08 04:00:00+00:00,8.260000228881836,8.319999694824219,8.100000381469727,8.1899995803833,8.1899995803833,1916900,BCRX,,
2025-09-09 04:00:00+00:00,8.229999542236328,8.239999771118164,8.029999732971191,8.079999923706055,8.079999923706055,2136100,BCRX,,
2025-09-10 04:00:00+00:00,8.079999923706055,8.100000381469727,7.929999828338623,8.010000228881836,8.010000228881836,2604300,BCRX,,
2025-09-11 04:00:00+00:00,8.0,8.130000114440918,7.96999979019165,8.069999694824219,8.069999694824219,2274600,BCRX,,
2025-09-12 04:00:00+00:00,8.050000190734863,8.100000381469727,7.889999866485596,7.909999847412109,7.909999847412109,3198200,BCRX,,
2025-09-15 04:00:00+00:00,7.889999866485596,7.940000057220459,7.679999828338623,7.699999809265137,7.699999809265137,3123700,BCRX,,
2025-09-16 04:00:00+00:00,7.71999979019165,7.800000190734863,7.639999866485596,7.75,7.75,2217500,BCRX,,
