date,Open,High,Low,Close,Adj Close,Volume,symbol
2024-12-10 05:00:00+00:00,57.04999923706055,58.290000915527344,56.22999954223633,57.09000015258789,57.09000015258789,1565400,ATI
2024-12-11 05:00:00+00:00,57.290000915527344,58.11000061035156,57.02000045776367,57.27999877929688,57.27999877929688,1261200,ATI
2024-12-12 05:00:00+00:00,56.900001525878906,57.52999877929688,55.970001220703125,56.0099983215332,56.0099983215332,850100,ATI
2024-12-13 05:00:00+00:00,55.91999816894531,56.93999862670898,55.459999084472656,56.5,56.5,1214500,ATI
2024-12-16 05:00:00+00:00,56.5099983215332,57.20000076293945,56.34000015258789,56.52999877929688,56.52999877929688,1589600,ATI
2024-12-17 05:00:00+00:00,55.9900016784668,56.41999816894531,55.02000045776367,55.25,55.25,1714800,ATI
2024-12-18 05:00:00+00:00,55.54999923706055,56.77999877929688,53.77999877929688,54.209999084472656,54.209999084472656,2066900,ATI
2024-12-19 05:00:00+00:00,54.25,55.290000915527344,53.84000015258789,54.22999954223633,54.22999954223633,2142900,ATI
2024-12-20 05:00:00+00:00,53.68999862670898,55.25,53.369998931884766,54.459999084472656,54.459999084472656,6678400,ATI
2024-12-23 05:00:00+00:00,54.33000183105469,55.400001525878906,53.970001220703125,55.22999954223633,55.22999954223633,1118700,ATI
2024-12-24 05:00:00+00:00,55.22999954223633,55.81999969482422,54.93000030517578,55.81999969482422,55.81999969482422,433200,ATI
2024-12-26 05:00:00+00:00,55.4900016784668,56.22999954223633,55.25,56.13999938964844,56.13999938964844,735500,ATI
2024-12-27 05:00:00+00:00,55.58000183105469,56.310001373291016,55.0,55.45000076293945,55.45000076293945,749700,ATI
2024-12-30 05:00:00+00:00,54.86000061035156,55.220001220703125,54.0,54.869998931884766,54.869998931884766,917100,ATI
2024-12-31 05:00:00+00:00,55.13999938964844,55.459999084472656,54.91999816894531,55.040000915527344,55.040000915527344,988300,ATI
2025-01-02 05:00:00+00:00,55.4900016784668,56.2400016784668,55.0,55.02999877929688,55.02999877929688,1394500,ATI
2025-01-03 05:00:00+00:00,55.13999938964844,56.470001220703125,55.13999938964844,56.11000061035156,56.11000061035156,1578500,ATI
2025-01-06 05:00:00+00:00,57.06999969482422,57.41999816894531,55.83000183105469,56.31999969482422,56.31999969482422,1509300,ATI
2025-01-07 05:00:00+00:00,56.38999938964844,56.81999969482422,54.84000015258789,55.52000045776367,55.52000045776367,904000,ATI
2025-01-08 05:00:00+00:00,55.45000076293945,55.68999862670898,54.810001373291016,55.58000183105469,55.58000183105469,1438400,ATI
2025-01-10 05:00:00+00:00,55.130001068115234,55.540000915527344,54.650001525878906,55.09000015258789,55.09000015258789,1166700,ATI
2025-01-13 05:00:00+00:00,54.61000061035156,55.380001068115234,54.4900016784668,55.0,55.0,1424800,ATI
2025-01-14 05:00:00+00:00,55.81999969482422,56.70000076293945,55.560001373291016,56.4900016784668,56.4900016784668,1316100,ATI
2025-01-15 05:00:00+00:00,57.68000030517578,58.150001525878906,57.060001373291016,57.09999847412109,57.09999847412109,849900,ATI
2025-01-16 05:00:00+00:00,57.16999816894531,57.7400016784668,56.77000045776367,57.470001220703125,57.470001220703125,560400,ATI
2025-01-17 05:00:00+00:00,58.08000183105469,58.2400016784668,57.060001373291016,57.18000030517578,57.18000030517578,954100,ATI
2025-01-21 05:00:00+00:00,58.27000045776367,59.16999816894531,57.959999084472656,58.470001220703125,58.470001220703125,1005600,ATI
2025-01-22 05:00:00+00:00,58.66999816894531,58.75,57.400001525878906,57.459999084472656,57.459999084472656,603500,ATI
2025-01-23 05:00:00+00:00,57.66999816894531,59.27000045776367,57.56999969482422,58.97999954223633,58.97999954223633,890000,ATI
2025-01-24 05:00:00+00:00,59.369998931884766,59.45000076293945,58.02000045776367,58.560001373291016,58.560001373291016,914800,ATI
2025-01-27 05:00:00+00:00,57.68000030517578,57.68999862670898,55.93000030517578,56.290000915527344,56.290000915527344,1105100,ATI
2025-01-28 05:00:00+00:00,57.220001220703125,58.060001373291016,56.2400016784668,57.93000030517578,57.93000030517578,2724600,ATI
2025-01-29 05:00:00+00:00,58.09999847412109,60.470001220703125,58.09999847412109,60.220001220703125,60.220001220703125,2010400,ATI
2025-01-30 05:00:00+00:00,60.16999816894531,60.20000076293945,57.5,57.790000915527344,57.790000915527344,1872900,ATI
2025-01-31 05:00:00+00:00,58.0,58.560001373291016,57.040000915527344,57.09000015258789,57.09000015258789,1539600,ATI
2025-02-03 05:00:00+00:00,56.2400016784668,58.2599983215332,55.13999938964844,57.959999084472656,57.959999084472656,2400700,ATI
2025-02-04 05:00:00+00:00,64.01000213623047,66.0,61.65999984741211,63.720001220703125,63.720001220703125,4645900,ATI
2025-02-05 05:00:00+00:00,64.16999816894531,65.86000061035156,62.66999816894531,65.86000061035156,65.86000061035156,2070200,ATI
2025-02-06 05:00:00+00:00,66.5199966430664,66.80000305175781,62.7400016784668,63.5099983215332,63.5099983215332,2335100,ATI
2025-02-07 05:00:00+00:00,64.0,64.55000305175781,62.41999816894531,62.7599983215332,62.7599983215332,1654700,ATI
2025-02-10 05:00:00+00:00,63.959999084472656,64.18000030517578,62.75,63.209999084472656,63.209999084472656,1413200,ATI
2025-02-11 05:00:00+00:00,63.459999084472656,63.720001220703125,61.59999847412109,61.86000061035156,61.86000061035156,1291000,ATI
2025-02-12 05:00:00+00:00,61.209999084472656,61.93000030517578,60.27000045776367,60.77999877929688,60.77999877929688,2045800,ATI
2025-02-13 05:00:00+00:00,60.77999877929688,61.58000183105469,59.27999877929688,61.22999954223633,61.22999954223633,1511300,ATI
2025-02-14 05:00:00+00:00,61.84000015258789,62.08000183105469,60.81999969482422,61.040000915527344,61.040000915527344,1293700,ATI
2025-02-18 05:00:00+00:00,61.59000015258789,62.7599983215332,61.060001373291016,62.15999984741211,62.15999984741211,1387700,ATI
2025-02-19 05:00:00+00:00,61.77999877929688,62.88999938964844,61.34999847412109,61.41999816894531,61.41999816894531,1194400,ATI
2025-02-20 05:00:00+00:00,61.310001373291016,62.40999984741211,60.59999847412109,60.90999984741211,60.90999984741211,1149900,ATI
2025-02-21 05:00:00+00:00,61.29999923706055,61.40999984741211,57.47999954223633,58.02999877929688,58.02999877929688,1150700,ATI
2025-02-24 05:00:00+00:00,58.47999954223633,58.59000015258789,56.900001525878906,57.150001525878906,57.150001525878906,1545200,ATI
2025-02-25 05:00:00+00:00,56.83000183105469,58.150001525878906,55.77000045776367,56.31999969482422,56.31999969482422,1644100,ATI
2025-02-26 05:00:00+00:00,56.84999847412109,57.7599983215332,56.45000076293945,56.72999954223633,56.72999954223633,1596100,ATI
2025-02-27 05:00:00+00:00,56.54999923706055,57.869998931884766,56.220001220703125,56.90999984741211,56.90999984741211,1869900,ATI
2025-02-28 05:00:00+00:00,56.7400016784668,58.27000045776367,56.68000030517578,58.15999984741211,58.15999984741211,1604500,ATI
2025-03-03 05:00:00+00:00,59.70000076293945,60.720001220703125,57.459999084472656,57.810001373291016,57.810001373291016,2617300,ATI
2025-03-04 05:00:00+00:00,56.540000915527344,57.369998931884766,53.79999923706055,56.220001220703125,56.220001220703125,2089200,ATI
2025-03-05 05:00:00+00:00,56.36000061035156,58.0099983215332,56.31999969482422,57.84999847412109,57.84999847412109,1159600,ATI
2025-03-06 05:00:00+00:00,57.20000076293945,58.40999984741211,56.59000015258789,57.2400016784668,57.2400016784668,1341400,ATI
2025-03-07 05:00:00+00:00,56.65999984741211,57.2400016784668,52.36000061035156,55.2599983215332,55.2599983215332,2230300,ATI
2025-03-10 04:00:00+00:00,53.060001373291016,53.97999954223633,49.68000030517578,51.04999923706055,51.04999923706055,3341000,ATI
2025-03-11 04:00:00+00:00,50.93000030517578,52.84999847412109,49.61000061035156,51.88999938964844,51.88999938964844,3553100,ATI
2025-03-12 04:00:00+00:00,52.59999847412109,53.90999984741211,50.810001373291016,50.959999084472656,50.959999084472656,2743000,ATI
2025-03-13 04:00:00+00:00,50.900001525878906,51.09999847412109,49.54999923706055,50.0,50.0,1956100,ATI
2025-03-14 04:00:00+00:00,50.58000183105469,51.77999877929688,50.150001525878906,51.47999954223633,51.47999954223633,1272400,ATI
2025-03-17 04:00:00+00:00,51.2400016784668,51.93000030517578,50.959999084472656,51.380001068115234,51.380001068115234,1162400,ATI
2025-03-18 04:00:00+00:00,50.86000061035156,51.29999923706055,49.900001525878906,50.66999816894531,50.66999816894531,1409700,ATI
2025-03-19 04:00:00+00:00,50.900001525878906,52.63999938964844,50.7400016784668,52.34000015258789,52.34000015258789,2552300,ATI
2025-03-20 04:00:00+00:00,51.56999969482422,52.79999923706055,51.56999969482422,52.27000045776367,52.27000045776367,1578800,ATI
2025-03-21 04:00:00+00:00,51.68999862670898,52.75,51.08000183105469,52.040000915527344,52.040000915527344,25961500,ATI
2025-03-24 04:00:00+00:00,53.18000030517578,54.38999938964844,53.0099983215332,54.18999862670898,54.18999862670898,2061700,ATI
2025-03-25 04:00:00+00:00,54.0,55.43999862670898,54.0,54.2400016784668,54.2400016784668,1731400,ATI
2025-03-26 04:00:00+00:00,54.47999954223633,54.9900016784668,53.869998931884766,54.0,54.0,1736200,ATI
2025-03-27 04:00:00+00:00,53.58000183105469,53.959999084472656,52.2599983215332,52.7400016784668,52.7400016784668,975900,ATI
2025-03-28 04:00:00+00:00,52.18000030517578,52.43999862670898,50.630001068115234,50.959999084472656,50.959999084472656,1275600,ATI
2025-03-31 04:00:00+00:00,49.810001373291016,52.13999938964844,49.06999969482422,52.02999877929688,52.02999877929688,1998900,ATI
2025-04-01 04:00:00+00:00,51.900001525878906,52.66999816894531,50.52000045776367,52.59999847412109,52.59999847412109,1659700,ATI
2025-04-02 04:00:00+00:00,51.59999847412109,54.060001373291016,51.59999847412109,53.959999084472656,53.959999084472656,1488100,ATI
2025-04-03 04:00:00+00:00,50.5099983215332,51.310001373291016,48.83000183105469,48.880001068115234,48.880001068115234,3025500,ATI
2025-04-04 04:00:00+00:00,46.59000015258789,47.36000061035156,42.45000076293945,43.0,43.0,3384700,ATI
2025-04-07 04:00:00+00:00,41.0,44.68999862670898,39.22999954223633,42.52999877929688,42.52999877929688,3337200,ATI
2025-04-08 04:00:00+00:00,44.130001068115234,45.959999084472656,41.290000915527344,41.970001220703125,41.970001220703125,2362900,ATI
2025-04-09 04:00:00+00:00,42.06999969482422,49.31999969482422,41.43000030517578,48.65999984741211,48.65999984741211,2953900,ATI
2025-04-10 04:00:00+00:00,46.68999862670898,48.16999816894531,45.08000183105469,46.380001068115234,46.380001068115234,1748500,ATI
2025-04-11 04:00:00+00:00,46.18000030517578,47.380001068115234,44.970001220703125,46.72999954223633,46.72999954223633,1507000,ATI
2025-04-14 04:00:00+00:00,47.72999954223633,48.93000030517578,46.84000015258789,47.630001068115234,47.630001068115234,1037200,ATI
2025-04-15 04:00:00+00:00,45.68000030517578,48.25,45.68000030517578,47.22999954223633,47.22999954223633,1199800,ATI
2025-04-16 04:00:00+00:00,46.900001525878906,47.58000183105469,44.90999984741211,45.720001220703125,45.720001220703125,2460500,ATI
2025-04-17 04:00:00+00:00,45.810001373291016,46.40999984741211,45.34999847412109,45.5,45.5,2070700,ATI
2025-04-21 04:00:00+00:00,45.20000076293945,45.45000076293945,43.959999084472656,44.29999923706055,44.29999923706055,1893700,ATI
2025-04-22 04:00:00+00:00,45.060001373291016,46.150001525878906,44.4900016784668,45.61000061035156,45.61000061035156,1364800,ATI
2025-04-23 04:00:00+00:00,48.560001373291016,51.45000076293945,48.400001525878906,50.40999984741211,50.40999984741211,2661600,ATI
2025-04-24 04:00:00+00:00,50.63999938964844,52.58000183105469,50.369998931884766,52.45000076293945,52.45000076293945,1428900,ATI
2025-04-25 04:00:00+00:00,52.11000061035156,53.20000076293945,52.11000061035156,53.09000015258789,53.09000015258789,1178100,ATI
2025-04-28 04:00:00+00:00,53.43999862670898,54.79999923706055,53.18999862670898,53.84999847412109,53.84999847412109,1948900,ATI
2025-04-29 04:00:00+00:00,53.400001525878906,54.369998931884766,53.31999969482422,53.77000045776367,53.77000045776367,1895200,ATI
2025-04-30 04:00:00+00:00,52.25,54.709999084472656,51.79999923706055,54.380001068115234,54.380001068115234,3141700,ATI
2025-05-01 04:00:00+00:00,58.5,62.66999816894531,57.27000045776367,62.2400016784668,62.2400016784668,5171900,ATI
2025-05-02 04:00:00+00:00,62.810001373291016,66.9000015258789,62.40999984741211,66.56999969482422,66.56999969482422,4011900,ATI
2025-05-05 04:00:00+00:00,66.0,68.08000183105469,64.97000122070312,67.37999725341797,67.37999725341797,2830500,ATI
2025-05-06 04:00:00+00:00,66.55999755859375,68.87000274658203,66.20999908447266,68.80000305175781,68.80000305175781,1935400,ATI
2025-05-07 04:00:00+00:00,68.7699966430664,70.37000274658203,68.62999725341797,69.76000213623047,69.76000213623047,2154200,ATI
2025-05-08 04:00:00+00:00,70.4000015258789,72.33000183105469,69.7300033569336,71.05999755859375,71.05999755859375,2989900,ATI
2025-05-09 04:00:00+00:00,71.48999786376953,71.55000305175781,69.80000305175781,71.45999908447266,71.45999908447266,1926200,ATI
2025-05-12 04:00:00+00:00,75.26000213623047,75.26000213623047,72.33000183105469,73.4000015258789,73.4000015258789,2197900,ATI
2025-05-13 04:00:00+00:00,73.61000061035156,75.16999816894531,73.19999694824219,73.93000030517578,73.93000030517578,1917000,ATI
2025-05-14 04:00:00+00:00,74.33000183105469,75.62999725341797,73.95999908447266,75.06999969482422,75.06999969482422,2069700,ATI
2025-05-15 04:00:00+00:00,74.06999969482422,75.48999786376953,74.01000213623047,75.0199966430664,75.0199966430664,1509000,ATI
2025-05-16 04:00:00+00:00,75.0,76.31999969482422,74.52999877929688,76.27999877929688,76.27999877929688,1431200,ATI
2025-05-19 04:00:00+00:00,75.25,76.73999786376953,75.23999786376953,76.58000183105469,76.58000183105469,1264700,ATI
2025-05-20 04:00:00+00:00,75.79000091552734,76.16999816894531,74.83000183105469,76.16000366210938,76.16000366210938,1817800,ATI
2025-05-21 04:00:00+00:00,75.25,76.44999694824219,74.5999984741211,75.16999816894531,75.16999816894531,1939400,ATI
2025-05-22 04:00:00+00:00,74.7300033569336,75.55000305175781,74.38999938964844,75.1500015258789,75.1500015258789,2002600,ATI
2025-05-23 04:00:00+00:00,74.05999755859375,76.23999786376953,73.8499984741211,75.63999938964844,75.63999938964844,1775800,ATI
2025-05-27 04:00:00+00:00,76.37000274658203,79.54000091552734,76.16999816894531,79.47000122070312,79.47000122070312,1813600,ATI
2025-05-28 04:00:00+00:00,80.0,80.68000030517578,79.22000122070312,79.93000030517578,79.93000030517578,2133400,ATI
2025-05-29 04:00:00+00:00,80.01000213623047,80.06999969482422,77.9000015258789,79.76000213623047,79.76000213623047,1933100,ATI
2025-05-30 04:00:00+00:00,79.47000122070312,79.80999755859375,78.41000366210938,79.63999938964844,79.63999938964844,1668100,ATI
2025-06-02 04:00:00+00:00,80.05999755859375,80.81999969482422,79.36000061035156,80.7699966430664,80.7699966430664,1762800,ATI
2025-06-03 04:00:00+00:00,81.20999908447266,82.05999755859375,80.80999755859375,81.91999816894531,81.91999816894531,2306000,ATI
2025-06-04 04:00:00+00:00,81.86000061035156,83.48999786376953,81.4000015258789,82.9800033569336,82.9800033569336,2340800,ATI
2025-06-05 04:00:00+00:00,83.01000213623047,84.13999938964844,82.33999633789062,82.76000213623047,82.76000213623047,1710100,ATI
2025-06-06 04:00:00+00:00,83.6500015258789,84.27999877929688,83.19999694824219,84.0,84.0,1287300,ATI
2025-06-09 04:00:00+00:00,84.76000213623047,85.66999816894531,84.20999908447266,84.58000183105469,84.58000183105469,1365800,ATI
2025-06-10 04:00:00+00:00,84.80999755859375,85.12999725341797,82.30999755859375,82.66000366210938,82.66000366210938,3096700,ATI
2025-06-11 04:00:00+00:00,82.62000274658203,84.55999755859375,81.66999816894531,83.88999938964844,83.88999938964844,1901200,ATI
2025-06-12 04:00:00+00:00,82.12000274658203,84.52999877929688,81.5199966430664,84.12999725341797,84.12999725341797,2117200,ATI
2025-06-13 04:00:00+00:00,83.11000061035156,85.6500015258789,82.55000305175781,84.97000122070312,84.97000122070312,1975600,ATI
2025-06-16 04:00:00+00:00,85.66999816894531,86.4000015258789,85.04000091552734,85.16000366210938,85.16000366210938,1829800,ATI
2025-06-17 04:00:00+00:00,85.16000366210938,85.94000244140625,84.41000366210938,84.69999694824219,84.69999694824219,1444700,ATI
2025-06-18 04:00:00+00:00,84.76000213623047,84.77999877929688,81.7300033569336,82.18000030517578,82.18000030517578,2636100,ATI
2025-06-20 04:00:00+00:00,82.63999938964844,82.80000305175781,81.2699966430664,82.5,82.5,6229200,ATI
2025-06-23 04:00:00+00:00,82.04000091552734,83.55000305175781,81.37999725341797,83.44999694824219,83.44999694824219,1868100,ATI
2025-06-24 04:00:00+00:00,84.01000213623047,84.36000061035156,82.18000030517578,84.12000274658203,84.12000274658203,1620300,ATI
2025-06-25 04:00:00+00:00,84.47000122070312,84.7699966430664,82.8499984741211,82.98999786376953,82.98999786376953,1151300,ATI
2025-06-26 04:00:00+00:00,84.94000244140625,85.93000030517578,84.16000366210938,85.68000030517578,85.68000030517578,1569900,ATI
2025-06-27 04:00:00+00:00,86.0,87.27999877929688,85.6500015258789,86.80000305175781,86.80000305175781,2590500,ATI
2025-06-30 04:00:00+00:00,87.0,87.75,86.20999908447266,86.33999633789062,86.33999633789062,1665600,ATI
2025-07-01 04:00:00+00:00,85.83000183105469,86.27999877929688,83.05000305175781,83.88999938964844,83.88999938964844,1839000,ATI
2025-07-02 04:00:00+00:00,84.80999755859375,85.69000244140625,84.19000244140625,85.62000274658203,85.62000274658203,1328300,ATI
2025-07-03 04:00:00+00:00,85.94000244140625,87.43000030517578,85.86000061035156,86.8499984741211,86.8499984741211,1115400,ATI
2025-07-07 04:00:00+00:00,86.83999633789062,88.43000030517578,86.31999969482422,87.56999969482422,87.56999969482422,1229600,ATI
2025-07-08 04:00:00+00:00,87.91000366210938,88.5,85.63999938964844,87.83000183105469,87.83000183105469,1379300,ATI
2025-07-09 04:00:00+00:00,88.66999816894531,88.76000213623047,87.19999694824219,87.80000305175781,87.80000305175781,1789500,ATI
2025-07-10 04:00:00+00:00,88.30999755859375,88.66999816894531,87.04000091552734,88.05000305175781,88.05000305175781,1161600,ATI
2025-07-11 04:00:00+00:00,87.95999908447266,89.4800033569336,87.47000122070312,89.30999755859375,89.30999755859375,1222400,ATI
2025-07-14 04:00:00+00:00,89.01000213623047,91.73999786376952,89.01000213623047,90.58999633789062,90.58999633789062,2153900,ATI
2025-07-15 04:00:00+00:00,91.20999908447266,91.22000122070312,89.45999908447266,89.88999938964844,89.88999938964844,1561100,ATI
2025-07-16 04:00:00+00:00,90.2699966430664,90.33000183105467,88.58999633789062,89.77999877929688,89.77999877929688,1294200,ATI
2025-07-17 04:00:00+00:00,90.0999984741211,93.02999877929688,89.83000183105469,92.56999969482422,92.56999969482422,1511800,ATI
2025-07-18 04:00:00+00:00,92.5999984741211,93.75,92.58000183105467,93.41000366210938,93.41000366210938,1230200,ATI
2025-07-21 04:00:00+00:00,93.5,93.98999786376952,92.45999908447266,92.83000183105467,92.83000183105467,1227700,ATI
2025-07-22 04:00:00+00:00,92.33000183105467,92.6999969482422,89.62000274658203,92.45999908447266,92.45999908447266,1736800,ATI
2025-07-23 04:00:00+00:00,93.0199966430664,94.87000274658205,93.0199966430664,94.08999633789062,94.08999633789062,1067600,ATI
2025-07-24 04:00:00+00:00,94.0,94.80999755859376,92.94000244140624,93.2699966430664,93.2699966430664,1766600,ATI
2025-07-25 04:00:00+00:00,93.77999877929688,95.16999816894533,93.30999755859376,94.98999786376952,94.98999786376952,858200,ATI
2025-07-28 04:00:00+00:00,96.0,96.1999969482422,94.6999969482422,95.5199966430664,95.5199966430664,1791600,ATI
2025-07-29 04:00:00+00:00,95.9000015258789,96.13999938964844,93.94000244140624,94.11000061035156,94.11000061035156,1667600,ATI
2025-07-30 04:00:00+00:00,94.41999816894533,95.41000366210938,93.91999816894533,94.23999786376952,94.23999786376952,3268900,ATI
2025-07-31 04:00:00+00:00,85.25,86.93000030517578,76.19999694824219,76.94000244140625,76.94000244140625,8393700,ATI
2025-08-01 04:00:00+00:00,75.48999786376953,77.05000305175781,74.0,76.72000122070312,76.72000122070312,3713000,ATI
2025-08-04 04:00:00+00:00,77.62000274658203,78.73999786376953,75.01000213623047,75.63999938964844,75.63999938964844,2963200,ATI
2025-08-05 04:00:00+00:00,76.58000183105469,77.0,73.7699966430664,74.47000122070312,74.47000122070312,3036300,ATI
2025-08-06 04:00:00+00:00,74.3499984741211,75.16000366210938,73.43000030517578,74.47000122070312,74.47000122070312,2390100,ATI
2025-08-07 04:00:00+00:00,74.94000244140625,75.41000366210938,72.58000183105469,73.73999786376953,73.73999786376953,1901100,ATI
2025-08-08 04:00:00+00:00,75.69999694824219,75.69999694824219,72.52999877929688,73.04000091552734,73.04000091552734,1725600,ATI
2025-08-11 04:00:00+00:00,73.08999633789062,73.43000030517578,72.19000244140625,72.91999816894531,72.91999816894531,1986400,ATI
2025-08-12 04:00:00+00:00,74.01000213623047,75.6500015258789,73.08999633789062,75.4800033569336,75.4800033569336,1804700,ATI
2025-08-13 04:00:00+00:00,76.08000183105469,76.58999633789062,72.91000366210938,75.31999969482422,75.31999969482422,2446700,ATI
2025-08-14 04:00:00+00:00,75.05000305175781,75.19999694824219,73.83999633789062,74.0199966430664,74.0199966430664,1648300,ATI
2025-08-15 04:00:00+00:00,73.7699966430664,73.91999816894531,71.80999755859375,72.45999908447266,72.45999908447266,1936900,ATI
2025-08-18 04:00:00+00:00,72.62000274658203,73.0,71.4800033569336,72.55999755859375,72.55999755859375,1840400,ATI
2025-08-19 04:00:00+00:00,72.25,72.77999877929688,71.5,72.05000305175781,72.05000305175781,2005000,ATI
2025-08-20 00:00:00-04:00,71.86000061035156,71.93000030517578,70.41999816894531,71.33999633789062,71.33999633789062,1286200,ATI
2025-08-21 00:00:00-04:00,70.93000030517578,72.72000122070312,70.8499984741211,71.80000305175781,71.80000305175781,1058400,ATI
2025-08-22 00:00:00-04:00,71.94000244140625,74.0,71.94000244140625,73.70999908447266,73.70999908447266,1756800,ATI
2025-08-25 00:00:00-04:00,73.48999786376953,74.44000244140625,73.0,73.16999816894531,73.16999816894531,1002500,ATI
2025-08-26 00:00:00-04:00,73.56999969482422,76.87999725341797,73.0999984741211,76.4800033569336,76.4800033569336,3047600,ATI
2025-08-27 00:00:00-04:00,76.4000015258789,77.33999633789062,76.26000213623047,76.76000213623047,76.76000213623047,1837100,ATI
2025-08-28 00:00:00-04:00,76.86000061035156,78.58000183105469,76.76000213623047,78.47000122070312,78.47000122070312,1369800,ATI
2025-08-29 00:00:00-04:00,78.54000091552734,78.95999908447266,76.58999633789062,77.54000091552734,77.54000091552734,2165300,ATI
2025-09-02 00:00:00-04:00,76.25,78.7699966430664,75.5199966430664,78.36000061035156,78.36000061035156,1799400,ATI
2025-09-03 00:00:00-04:00,78.38999938964844,79.13999938964844,74.58000183105469,76.51000213623047,76.51000213623047,1786600,ATI
2025-09-04 00:00:00-04:00,76.26000213623047,77.69000244140625,75.79000091552734,77.16000366210938,77.16000366210938,1359700,ATI
2025-09-05 00:00:00-04:00,77.51000213623047,77.93000030517578,75.02999877929688,77.62999725341797,77.62999725341797,1820800,ATI
2025-09-08 00:00:00-04:00,77.93000030517578,78.22000122070312,76.68000030517578,77.5,77.5,1714100,ATI
2025-09-09 00:00:00-04:00,77.5199966430664,77.93000030517578,74.44999694824219,74.87999725341797,74.87999725341797,1424000,ATI
2025-09-10 00:00:00-04:00,75.4800033569336,77.23999786376953,75.36000061035156,76.38999938964844,76.38999938964844,2156500,ATI
2025-09-11 00:00:00-04:00,76.4800033569336,76.68000030517578,75.25,75.9800033569336,75.9800033569336,1531500,ATI
2025-09-12 00:00:00-04:00,76.43000030517578,76.91999816894531,75.56999969482422,76.13999938964844,76.13999938964844,1374500,ATI
2025-09-15 00:00:00-04:00,76.26000213623047,77.48999786376953,75.61000061035156,77.44999694824219,77.44999694824219,1452200,ATI
2025-09-16 00:00:00-04:00,78.5,79.5,77.43000030517578,79.47000122070312,79.47000122070312,1681900,ATI
2025-09-17 00:00:00-04:00,79.93000030517578,80.51000213623047,77.26000213623047,78.44000244140625,78.44000244140625,1271200,ATI
2025-09-18 00:00:00-04:00,78.69999694824219,81.0199966430664,78.31999969482422,80.4800033569336,80.4800033569336,1389400,ATI
2025-09-19 00:00:00-04:00,80.4800033569336,80.87000274658203,78.81999969482422,80.7300033569336,80.7300033569336,3266600,ATI
2025-09-22 00:00:00-04:00,80.33000183105469,80.55999755859375,79.08000183105469,79.87000274658203,79.87000274658203,1099900,ATI
2025-09-23 00:00:00-04:00,79.7699966430664,80.30999755859375,77.72000122070312,78.08999633789062,78.08999633789062,1615100,ATI
2025-09-24 00:00:00-04:00,78.69000244140625,78.98999786376953,76.9800033569336,77.01000213623047,77.01000213623047,1013100,ATI
2025-09-25 00:00:00-04:00,76.23999786376953,77.80000305175781,75.0199966430664,77.41000366210938,77.41000366210938,1509700,ATI
2025-09-26 00:00:00-04:00,78.62999725341797,83.48999786376953,77.63999938964844,82.80999755859375,82.80999755859375,2604400,ATI
2025-09-29 00:00:00-04:00,83.38999938964844,84.61000061035156,76.77999877929688,79.26000213623047,79.26000213623047,4271200,ATI
2025-09-30 00:00:00-04:00,79.36000061035156,81.63999938964844,79.30000305175781,81.33999633789062,81.33999633789062,1972900,ATI
