date,Open,High,Low,Close,Adj Close,Volume,symbol,Dividends,Stock Splits
2025-01-22 05:00:00+00:00,162.1999969482422,162.8000030517578,161.05999755859375,162.10000610351562,162.10000610351562,130800,BCPC,,
2025-01-23 05:00:00+00:00,161.52999877929688,162.36000061035156,160.5,162.2100067138672,162.2100067138672,118800,BCPC,,
2025-01-24 05:00:00+00:00,162.1999969482422,162.92999267578125,159.75,160.22999572753906,160.22999572753906,96800,BCPC,,
2025-01-27 05:00:00+00:00,159.8000030517578,162.5399932861328,159.4199981689453,160.88999938964844,160.88999938964844,210900,BCPC,,
2025-01-28 05:00:00+00:00,160.88999938964844,161.67999267578125,160.55999755859375,161.02999877929688,161.02999877929688,62200,BCPC,,
2025-01-29 05:00:00+00:00,156.36000061035156,161.92999267578125,156.36000061035156,158.4600067138672,158.4600067138672,120400,BCPC,,
2025-01-30 05:00:00+00:00,159.58999633789062,160.63999938964844,158.44000244140625,159.08999633789062,159.08999633789062,112500,BCPC,,
2025-01-31 05:00:00+00:00,158.5800018310547,160.80999755859375,157.9199981689453,159.9600067138672,159.9600067138672,123600,BCPC,,
2025-02-03 05:00:00+00:00,157.7899932861328,161.44000244140625,153.99000549316406,160.88999938964844,160.88999938964844,121500,BCPC,,
2025-02-04 05:00:00+00:00,160.3000030517578,163.6999969482422,159.61000061035156,163.38999938964844,163.38999938964844,96200,BCPC,,
2025-02-05 05:00:00+00:00,163.38999938964844,165.9499969482422,163.38999938964844,164.75,164.75,104700,BCPC,,
2025-02-06 05:00:00+00:00,165.08999633789062,165.08999633789062,161.75,164.35000610351562,164.35000610351562,95600,BCPC,,
2025-02-07 05:00:00+00:00,163.85000610351562,163.97999572753906,159.88999938964844,160.27999877929688,160.27999877929688,131700,BCPC,,
2025-02-10 05:00:00+00:00,161.5,161.50999450683594,159.19000244140625,159.38999938964844,159.38999938964844,72800,BCPC,,
2025-02-11 05:00:00+00:00,157.8300018310547,161.5,157.77999877929688,159.9499969482422,159.9499969482422,99000,BCPC,,
2025-02-12 05:00:00+00:00,157.5800018310547,159.9199981689453,156.44000244140625,159.17999267578125,159.17999267578125,111400,BCPC,,
2025-02-13 05:00:00+00:00,160.42999267578125,163.13999938964844,159.55999755859375,163.13999938964844,163.13999938964844,155000,BCPC,,
2025-02-14 05:00:00+00:00,161.63999938964844,165.11000061035156,161.63999938964844,164.82000732421875,164.82000732421875,131100,BCPC,,
2025-02-18 05:00:00+00:00,164.6300048828125,166.19000244140625,164.3699951171875,166.00999450683594,166.00999450683594,162500,BCPC,,
2025-02-19 05:00:00+00:00,164.0399932861328,165.3300018310547,161.5,163.77999877929688,163.77999877929688,226400,BCPC,,
2025-02-20 05:00:00+00:00,163.1999969482422,164.00999450683594,160.69000244140625,161.33999633789062,161.33999633789062,120700,BCPC,,
2025-02-21 05:00:00+00:00,166.97999572753906,166.97999572753906,154.75999450683594,163.72999572753906,163.72999572753906,194100,BCPC,,
2025-02-24 05:00:00+00:00,163.47999572753906,167.36000061035156,161.05999755859375,165.57000732421875,165.57000732421875,135500,BCPC,,
2025-02-25 05:00:00+00:00,166.7100067138672,174.08999633789062,166.60000610351562,173.58999633789062,173.58999633789062,221800,BCPC,,
2025-02-26 05:00:00+00:00,173.13999938964844,175.8000030517578,169.60000610351562,172.69000244140625,172.69000244140625,154200,BCPC,,
2025-02-27 05:00:00+00:00,171.6999969482422,172.60000610351562,171.0399932861328,172.0,172.0,150900,BCPC,,
2025-02-28 05:00:00+00:00,173.42999267578125,174.4199981689453,170.74000549316406,174.02999877929688,174.02999877929688,134500,BCPC,,
2025-03-03 05:00:00+00:00,173.86000061035156,174.58999633789062,171.69000244140625,172.58999633789062,172.58999633789062,138000,BCPC,,
2025-03-04 05:00:00+00:00,171.57000732421875,172.25,170.19000244140625,170.60000610351562,170.60000610351562,130400,BCPC,,
2025-03-05 05:00:00+00:00,170.1199951171875,174.74000549316406,170.1199951171875,174.42999267578125,174.42999267578125,128900,BCPC,,
2025-03-06 05:00:00+00:00,173.6699981689453,177.39999389648438,173.22000122070312,176.16000366210938,176.16000366210938,262000,BCPC,,
2025-03-07 05:00:00+00:00,175.4199981689453,176.10000610351562,174.16000366210938,175.69000244140625,175.69000244140625,179700,BCPC,,
2025-03-10 04:00:00+00:00,174.72999572753906,176.33999633789062,169.3699951171875,170.58999633789062,170.58999633789062,273400,BCPC,,
2025-03-11 04:00:00+00:00,170.58999633789062,171.17999267578125,168.0500030517578,169.1999969482422,169.1999969482422,200800,BCPC,,
2025-03-12 04:00:00+00:00,169.41000366210938,170.6699981689453,167.47999572753906,167.47999572753906,167.47999572753906,153000,BCPC,,
2025-03-13 04:00:00+00:00,167.75,169.27000427246094,165.49000549316406,166.5,166.5,91600,BCPC,,
2025-03-14 04:00:00+00:00,167.07000732421875,168.83999633789062,166.5,167.72000122070312,167.72000122070312,87500,BCPC,,
2025-03-17 04:00:00+00:00,166.88999938964844,168.83999633789062,166.2100067138672,168.4600067138672,168.4600067138672,156500,BCPC,,
2025-03-18 04:00:00+00:00,167.97000122070312,167.97000122070312,165.10000610351562,165.7899932861328,165.7899932861328,125100,BCPC,,
2025-03-19 04:00:00+00:00,166.25,166.99000549316406,162.83999633789062,165.24000549316406,165.24000549316406,174400,BCPC,,
2025-03-20 04:00:00+00:00,164.05999755859375,164.05999755859375,162.0399932861328,163.39999389648438,163.39999389648438,154600,BCPC,,
2025-03-21 04:00:00+00:00,162.39999389648438,162.91000366210938,160.1199951171875,161.1699981689453,161.1699981689453,758200,BCPC,,
2025-03-24 04:00:00+00:00,163.3300018310547,164.9499969482422,162.6999969482422,164.52000427246094,164.52000427246094,248600,BCPC,,
2025-03-25 04:00:00+00:00,164.86000061035156,166.47000122070312,162.6300048828125,163.3300018310547,163.3300018310547,233300,BCPC,,
2025-03-26 04:00:00+00:00,164.13999938964844,166.08999633789062,163.41000366210938,165.1999969482422,165.1999969482422,115700,BCPC,,
2025-03-27 04:00:00+00:00,165.72000122070312,167.1199951171875,164.7899932861328,166.11000061035156,166.11000061035156,112900,BCPC,,
2025-03-28 04:00:00+00:00,166.44000244140625,166.9199981689453,161.36000061035156,163.7899932861328,163.7899932861328,151500,BCPC,,
2025-03-31 04:00:00+00:00,163.17999267578125,167.02999877929688,160.6300048828125,166.0,166.0,278100,BCPC,,
2025-04-01 04:00:00+00:00,165.8800048828125,167.3300018310547,163.05999755859375,167.24000549316406,167.24000549316406,183200,BCPC,,
2025-04-02 04:00:00+00:00,165.17999267578125,167.7899932861328,164.63999938964844,167.35000610351562,167.35000610351562,110300,BCPC,,
2025-04-03 04:00:00+00:00,161.77999877929688,162.89999389648438,159.05999755859375,160.1999969482422,160.1999969482422,181600,BCPC,,
2025-04-04 04:00:00+00:00,156.19000244140625,159.7100067138672,154.24000549316406,155.77999877929688,155.77999877929688,230000,BCPC,,
2025-04-07 04:00:00+00:00,151.25999450683594,160.38999938964844,151.25999450683594,154.1300048828125,154.1300048828125,284100,BCPC,,
2025-04-08 04:00:00+00:00,157.39999389648438,158.8699951171875,148.75,150.5,150.5,281700,BCPC,,
2025-04-09 04:00:00+00:00,149.4600067138672,160.97000122070312,145.6999969482422,159.63999938964844,159.63999938964844,276200,BCPC,,
2025-04-10 04:00:00+00:00,156.8000030517578,156.8000030517578,152.33999633789062,156.08999633789062,156.08999633789062,249400,BCPC,,
2025-04-11 04:00:00+00:00,155.66000366210938,161.07000732421875,153.14999389648438,160.72999572753906,160.72999572753906,188600,BCPC,,
2025-04-14 04:00:00+00:00,162.2899932861328,164.86000061035156,161.25,164.10000610351562,164.10000610351562,234200,BCPC,,
2025-04-15 04:00:00+00:00,162.50999450683594,164.5800018310547,161.10000610351562,163.10000610351562,163.10000610351562,231700,BCPC,,
2025-04-16 04:00:00+00:00,163.38999938964844,163.38999938964844,159.88999938964844,161.30999755859375,161.30999755859375,116800,BCPC,,
2025-04-17 04:00:00+00:00,161.41000366210938,162.85000610351562,160.57000732421875,161.5,161.5,156800,BCPC,,
2025-04-21 04:00:00+00:00,160.0800018310547,160.5,156.1199951171875,156.9199981689453,156.9199981689453,120900,BCPC,,
2025-04-22 04:00:00+00:00,158.61000061035156,159.32000732421875,155.72999572753906,157.5,157.5,375700,BCPC,,
2025-04-23 04:00:00+00:00,160.33999633789062,161.41000366210938,157.3800048828125,158.30999755859375,158.30999755859375,191500,BCPC,,
2025-04-24 04:00:00+00:00,156.22000122070312,156.58999633789062,146.27000427246094,154.1999969482422,154.1999969482422,324800,BCPC,,
2025-04-25 04:00:00+00:00,152.60000610351562,154.39999389648438,151.47999572753906,153.63999938964844,153.63999938964844,172000,BCPC,,
2025-04-28 04:00:00+00:00,153.92999267578125,156.82000732421875,152.83999633789062,156.08999633789062,156.08999633789062,145400,BCPC,,
2025-04-29 04:00:00+00:00,154.14999389648438,157.75,154.14999389648438,156.00999450683594,156.00999450683594,297000,BCPC,,
2025-04-30 04:00:00+00:00,155.25,157.66000366210938,153.2100067138672,156.5500030517578,156.5500030517578,232600,BCPC,,
2025-05-01 04:00:00+00:00,156.30999755859375,157.82000732421875,155.25999450683594,156.8800048828125,156.8800048828125,202400,BCPC,,
2025-05-02 04:00:00+00:00,158.05999755859375,162.1300048828125,158.05999755859375,161.8699951171875,161.8699951171875,135000,BCPC,,
2025-05-05 04:00:00+00:00,160.27000427246094,163.6300048828125,160.27000427246094,162.74000549316406,162.74000549316406,152600,BCPC,,
2025-05-06 04:00:00+00:00,162.55999755859375,164.3800048828125,161.0,163.67999267578125,163.67999267578125,143900,BCPC,,
2025-05-07 04:00:00+00:00,165.0,166.25,162.6300048828125,164.0,164.0,113100,BCPC,,
2025-05-08 04:00:00+00:00,164.4600067138672,166.11000061035156,164.11000061035156,165.17999267578125,165.17999267578125,138200,BCPC,,
2025-05-09 04:00:00+00:00,164.52999877929688,165.64999389648438,163.57000732421875,164.5500030517578,164.5500030517578,98200,BCPC,,
2025-05-12 04:00:00+00:00,168.0,168.83999633789062,165.1199951171875,165.5500030517578,165.5500030517578,149600,BCPC,,
2025-05-13 04:00:00+00:00,165.24000549316406,167.39999389648438,164.72000122070312,164.94000244140625,164.94000244140625,221400,BCPC,,
2025-05-14 04:00:00+00:00,164.4199981689453,165.47000122070312,163.36000061035156,163.3699951171875,163.3699951171875,149900,BCPC,,
2025-05-15 04:00:00+00:00,163.85000610351562,167.25,162.33999633789062,167.11000061035156,167.11000061035156,194100,BCPC,,
2025-05-16 04:00:00+00:00,166.83999633789062,168.86000061035156,165.6199951171875,168.25999450683594,168.25999450683594,134500,BCPC,,
2025-05-19 04:00:00+00:00,167.0,169.61000061035156,166.4600067138672,169.38999938964844,169.38999938964844,105000,BCPC,,
2025-05-20 04:00:00+00:00,169.27000427246094,171.13999938964844,168.38999938964844,170.4499969482422,170.4499969482422,173700,BCPC,,
2025-05-21 04:00:00+00:00,168.92999267578125,170.32000732421875,167.8800048828125,168.3000030517578,168.3000030517578,108800,BCPC,,
2025-05-22 04:00:00+00:00,167.3699951171875,168.5800018310547,165.25,167.5500030517578,167.5500030517578,115600,BCPC,,
2025-05-23 04:00:00+00:00,165.9600067138672,168.24000549316406,165.47999572753906,165.9600067138672,165.9600067138672,93800,BCPC,,
2025-05-27 04:00:00+00:00,166.6699981689453,169.02000427246094,166.5500030517578,169.02000427246094,169.02000427246094,251100,BCPC,,
2025-05-28 04:00:00+00:00,169.16000366210938,169.16000366210938,166.0,166.1300048828125,166.1300048828125,107600,BCPC,,
2025-05-29 04:00:00+00:00,166.1699981689453,167.25,164.6300048828125,166.17999267578125,166.17999267578125,87900,BCPC,,
2025-05-30 04:00:00+00:00,166.41000366210938,167.07000732421875,165.27000427246094,166.6999969482422,166.6999969482422,154000,BCPC,,
2025-06-02 04:00:00+00:00,166.8699951171875,167.5,164.5,165.67999267578125,165.67999267578125,100500,BCPC,,
2025-06-03 04:00:00+00:00,165.3300018310547,168.00999450683594,165.07000732421875,166.63999938964844,166.63999938964844,122300,BCPC,,
2025-06-04 04:00:00+00:00,167.22000122070312,167.9499969482422,166.02999877929688,166.2899932861328,166.2899932861328,106600,BCPC,,
2025-06-05 04:00:00+00:00,166.17999267578125,166.33999633789062,164.9499969482422,165.5399932861328,165.5399932861328,121000,BCPC,,
2025-06-06 04:00:00+00:00,167.7100067138672,167.7100067138672,165.4499969482422,166.22000122070312,166.22000122070312,100900,BCPC,,
2025-06-09 04:00:00+00:00,167.8000030517578,168.41000366210938,166.72000122070312,168.07000732421875,168.07000732421875,88800,BCPC,,
2025-06-10 04:00:00+00:00,168.07000732421875,168.3300018310547,166.80999755859375,167.63999938964844,167.63999938964844,270200,BCPC,,
2025-06-11 04:00:00+00:00,167.9499969482422,168.30999755859375,164.92999267578125,165.0399932861328,165.0399932861328,165600,BCPC,,
2025-06-12 04:00:00+00:00,164.4600067138672,165.47000122070312,163.72000122070312,163.8800048828125,163.8800048828125,112500,BCPC,,
2025-06-13 04:00:00+00:00,161.89999389648438,165.32000732421875,160.7899932861328,161.52999877929688,161.52999877929688,176700,BCPC,,
2025-06-16 04:00:00+00:00,162.08999633789062,165.17999267578125,159.75999450683594,160.0,160.0,129000,BCPC,,
2025-06-17 04:00:00+00:00,158.88999938964844,160.02999877929688,158.47000122070312,159.32000732421875,159.32000732421875,149100,BCPC,,
2025-06-18 04:00:00+00:00,158.9499969482422,161.10000610351562,158.9499969482422,159.77000427246094,159.77000427246094,80100,BCPC,,
2025-06-20 04:00:00+00:00,159.75999450683594,159.75999450683594,155.97999572753906,156.00999450683594,156.00999450683594,283400,BCPC,,
2025-06-23 04:00:00+00:00,156.1199951171875,159.1699981689453,152.4199981689453,159.0399932861328,159.0399932861328,254400,BCPC,,
2025-06-24 04:00:00+00:00,160.0,162.27000427246094,158.67999267578125,159.42999267578125,159.42999267578125,141600,BCPC,,
2025-06-25 04:00:00+00:00,159.32000732421875,160.02999877929688,157.55999755859375,158.0399932861328,158.0399932861328,174000,BCPC,,
2025-06-26 04:00:00+00:00,159.0800018310547,160.7899932861328,157.8800048828125,158.69000244140625,158.69000244140625,149600,BCPC,,
2025-06-27 04:00:00+00:00,159.4499969482422,160.14999389648438,158.13999938964844,158.35000610351562,158.35000610351562,398800,BCPC,,
2025-06-30 04:00:00+00:00,158.9499969482422,159.83999633789062,157.19000244140625,159.1999969482422,159.1999969482422,171900,BCPC,,
2025-07-01 04:00:00+00:00,158.35000610351562,163.63999938964844,157.99000549316406,161.8800048828125,161.8800048828125,153500,BCPC,,
2025-07-02 04:00:00+00:00,162.6199951171875,163.72999572753906,160.67999267578125,163.1999969482422,163.1999969482422,113000,BCPC,,
2025-07-03 04:00:00+00:00,163.80999755859375,165.1300048828125,162.6300048828125,165.02000427246094,165.02000427246094,83000,BCPC,,
2025-07-07 04:00:00+00:00,163.58999633789062,165.00999450683594,162.39999389648438,162.52999877929688,162.52999877929688,133600,BCPC,,
2025-07-08 04:00:00+00:00,162.72000122070312,165.02000427246094,162.27999877929688,162.94000244140625,162.94000244140625,155800,BCPC,,
2025-07-09 04:00:00+00:00,163.1199951171875,163.7899932861328,161.22000122070312,162.52999877929688,162.52999877929688,138400,BCPC,,
2025-07-10 04:00:00+00:00,162.86000061035156,164.00999450683594,161.52999877929688,161.92999267578125,161.92999267578125,124000,BCPC,,
2025-07-11 04:00:00+00:00,160.75,160.75,158.13999938964844,158.44000244140625,158.44000244140625,102900,BCPC,,
2025-07-14 04:00:00+00:00,158.82000732421875,159.57000732421875,158.35000610351562,159.0500030517578,159.0500030517578,116300,BCPC,,
2025-07-15 04:00:00+00:00,159.4199981689453,161.0500030517578,157.0399932861328,157.5,157.5,186900,BCPC,,
2025-07-16 04:00:00+00:00,157.08999633789062,158.77000427246094,155.82000732421875,158.13999938964844,158.13999938964844,153300,BCPC,,
2025-07-17 04:00:00+00:00,158.0,159.89999389648438,158.0,158.3699951171875,158.3699951171875,200700,BCPC,,
2025-07-18 04:00:00+00:00,159.64999389648438,160.14999389648438,151.3699951171875,152.83999633789062,152.83999633789062,232000,BCPC,,
2025-07-21 04:00:00+00:00,153.47999572753906,155.10000610351562,152.7899932861328,153.02000427246094,153.02000427246094,125700,BCPC,,
2025-07-22 04:00:00+00:00,152.38999938964844,155.08999633789062,151.3699951171875,152.4199981689453,152.4199981689453,139900,BCPC,,
2025-07-23 04:00:00+00:00,152.91000366210938,153.14999389648438,150.22000122070312,150.6300048828125,150.6300048828125,138200,BCPC,,
2025-07-24 04:00:00+00:00,150.0,150.75999450683594,149.10000610351562,149.1999969482422,149.1999969482422,143500,BCPC,,
2025-07-25 04:00:00+00:00,149.9600067138672,150.07000732421875,148.47999572753906,148.82000732421875,148.82000732421875,268300,BCPC,,
2025-07-28 04:00:00+00:00,148.52999877929688,150.88999938964844,146.41000366210938,150.63999938964844,150.63999938964844,305100,BCPC,,
2025-07-29 04:00:00+00:00,151.75999450683594,153.86000061035156,150.6999969482422,152.75,152.75,299700,BCPC,,
2025-07-30 04:00:00+00:00,151.97999572753906,153.0500030517578,149.72999572753906,152.08999633789062,152.08999633789062,326400,BCPC,,
2025-07-31 04:00:00+00:00,150.0,158.52000427246094,147.74000549316406,152.47000122070312,152.47000122070312,261300,BCPC,,
2025-08-01 04:00:00+00:00,150.80999755859375,152.64999389648438,149.22999572753906,152.1699981689453,152.1699981689453,203100,BCPC,,
2025-08-04 04:00:00+00:00,153.0399932861328,155.6300048828125,152.17999267578125,155.38999938964844,155.38999938964844,181600,BCPC,,
2025-08-05 04:00:00+00:00,155.8000030517578,157.0,155.3800048828125,156.4199981689453,156.4199981689453,195700,BCPC,,
2025-08-06 04:00:00+00:00,156.61000061035156,160.1699981689453,154.27000427246094,160.0,160.0,165400,BCPC,,
2025-08-07 04:00:00+00:00,160.08999633789062,160.75,157.6999969482422,159.4499969482422,159.4499969482422,245600,BCPC,,
2025-08-08 04:00:00+00:00,160.19000244140625,161.6699981689453,158.5,159.33999633789062,159.33999633789062,174400,BCPC,,
2025-08-11 04:00:00+00:00,159.16000366210938,159.6999969482422,156.72999572753906,158.8800048828125,158.8800048828125,176600,BCPC,,
2025-08-12 04:00:00+00:00,159.3300018310547,160.89999389648438,157.8800048828125,160.8699951171875,160.8699951171875,120100,BCPC,,
2025-08-13 04:00:00+00:00,161.52000427246094,164.02000427246094,161.02000427246094,163.92999267578125,163.92999267578125,123800,BCPC,,
2025-08-14 04:00:00+00:00,162.67999267578125,162.88999938964844,160.77000427246094,160.94000244140625,160.94000244140625,132800,BCPC,,
2025-08-15 04:00:00+00:00,161.3699951171875,161.3699951171875,159.0399932861328,160.41000366210938,160.41000366210938,183800,BCPC,,
2025-08-18 04:00:00+00:00,160.30999755859375,161.44000244140625,159.6999969482422,159.94000244140625,159.94000244140625,97300,BCPC,,
2025-08-19 04:00:00+00:00,160.0,161.85000610351562,159.80999755859375,161.13999938964844,161.13999938964844,138500,BCPC,,
2025-08-20 04:00:00+00:00,161.6300048828125,162.6999969482422,161.00999450683594,161.8300018310547,160.84046936035156,99200,BCPC,,
2025-08-21 04:00:00+00:00,160.91000366210938,162.6699981689453,160.55999755859375,161.94000244140625,160.94979858398438,153800,BCPC,,
2025-08-22 04:00:00+00:00,162.97999572753906,166.47000122070312,162.25,165.1199951171875,164.11033630371094,150700,BCPC,,
2025-08-25 04:00:00+00:00,165.1199951171875,165.1199951171875,161.6699981689453,162.05999755859375,161.06906127929688,244000,BCPC,,
2025-08-26 04:00:00+00:00,162.5500030517578,163.74000549316406,162.0399932861328,162.39999389648438,161.40696716308594,133400,BCPC,,
2025-08-27 04:00:00+00:00,162.69000244140625,163.94000244140625,162.08999633789062,163.2100067138672,162.2120361328125,135200,BCPC,,
2025-08-28 04:00:00+00:00,163.16000366210938,163.50999450683594,160.75999450683594,161.99000549316406,160.99949645996094,139300,BCPC,,
2025-08-29 04:00:00+00:00,162.42999267578125,163.25999450683594,160.88999938964844,162.08999633789062,161.098876953125,195300,BCPC,,
2025-09-02 04:00:00+00:00,161.3000030517578,162.7100067138672,159.8800048828125,160.49000549316406,159.5086669921875,169400,BCPC,,
2025-09-03 04:00:00+00:00,159.8000030517578,160.4499969482422,158.99000549316406,160.41000366210938,159.4291534423828,139000,BCPC,,
2025-09-04 04:00:00+00:00,161.02000427246094,161.5500030517578,160.1999969482422,161.39999389648438,160.4130859375,92000,BCPC,,
2025-09-05 04:00:00+00:00,161.39999389648438,163.10000610351562,159.82000732421875,161.16000366210938,160.174560546875,95100,BCPC,,
2025-09-08 04:00:00+00:00,161.16000366210938,162.13999938964844,158.92999267578125,162.1300048828125,161.13864135742188,191200,BCPC,,
2025-09-09 04:00:00+00:00,161.35000610351562,161.35000610351562,157.82000732421875,158.47999572753906,157.5109405517578,108600,BCPC,,
2025-09-10 04:00:00+00:00,157.77999877929688,158.5399932861328,154.72000122070312,155.5800018310547,154.62867736816406,104400,BCPC,,
2025-09-11 04:00:00+00:00,156.10000610351562,159.61000061035156,156.10000610351562,159.36000061035156,158.3855743408203,129500,BCPC,,
2025-09-12 04:00:00+00:00,158.52999877929688,158.6300048828125,156.1199951171875,156.33999633789062,155.384033203125,149600,BCPC,,
2025-09-15 04:00:00+00:00,156.85000610351562,159.25,154.3300018310547,154.55999755859375,153.6149139404297,117900,BCPC,,
2025-09-16 04:00:00+00:00,154.0,155.17999267578125,152.8000030517578,153.42999267578125,152.4918212890625,99400,BCPC,,
2025-09-17 04:00:00+00:00,154.0399932861328,156.3699951171875,152.11000061035156,152.6199951171875,151.68678283691406,150300,BCPC,,
2025-09-18 04:00:00+00:00,153.17999267578125,156.8000030517578,152.77999877929688,156.44000244140625,155.48342895507812,155900,BCPC,,
2025-09-19 04:00:00+00:00,156.44000244140625,156.6999969482422,154.6699981689453,156.52000427246094,155.5629425048828,650600,BCPC,,
2025-09-22 04:00:00+00:00,156.22000122070312,156.22000122070312,153.4600067138672,154.10000610351562,153.15773010253906,145900,BCPC,,
2025-09-23 04:00:00+00:00,154.24000549316406,156.3300018310547,152.58999633789062,153.72000122070312,152.78005981445312,142000,BCPC,,
2025-09-24 04:00:00+00:00,152.99000549316406,154.00999450683594,151.7899932861328,152.22999572753906,151.29916381835938,115700,BCPC,,
2025-09-25 04:00:00+00:00,151.52999877929688,153.72999572753906,149.52999877929688,150.11000061035156,149.19212341308594,102700,BCPC,,
2025-09-26 04:00:00+00:00,149.4199981689453,150.9199981689453,148.7100067138672,150.0800018310547,149.1623077392578,156500,BCPC,,
2025-09-29 04:00:00+00:00,150.35000610351562,150.35000610351562,147.77000427246094,149.0399932861328,148.128662109375,140900,BCPC,,
2025-09-30 04:00:00+00:00,148.27000427246094,150.25999450683594,147.5800018310547,150.05999755859375,149.14242553710938,165500,BCPC,,
2025-10-01 04:00:00+00:00,149.07000732421875,149.63999938964844,146.57000732421875,146.6999969482422,145.802978515625,112500,BCPC,,
2025-10-02 04:00:00+00:00,147.60000610351562,149.47000122070312,144.88999938964844,146.25999450683594,145.36566162109375,169200,BCPC,,
2025-10-03 04:00:00+00:00,146.1699981689453,148.5800018310547,144.8699951171875,145.19000244140625,144.30221557617188,157500,BCPC,,
2025-10-06 04:00:00+00:00,145.25,145.25,142.58999633789062,143.16000366210938,142.2846221923828,130400,BCPC,,
2025-10-07 04:00:00+00:00,143.33999633789062,145.49000549316406,140.91000366210938,141.17999267578125,140.3167266845703,126200,BCPC,,
2025-10-08 04:00:00+00:00,142.0399932861328,142.4600067138672,140.83999633789062,142.44000244140625,141.56903076171875,127000,BCPC,,
2025-10-09 04:00:00+00:00,141.80999755859375,142.52999877929688,139.1699981689453,140.3000030517578,139.44212341308594,164700,BCPC,,
2025-10-10 04:00:00+00:00,140.5,145.80999755859375,140.35000610351562,144.63999938964844,143.7555694580078,242200,BCPC,,
2025-10-13 04:00:00+00:00,145.2100067138672,145.2100067138672,143.0800018310547,143.11000061035156,142.23492431640625,145200,BCPC,,
2025-10-14 04:00:00+00:00,142.3000030517578,143.33999633789062,140.6999969482422,142.3300018310547,141.45970153808594,174000,BCPC,,
2025-10-15 04:00:00+00:00,142.0,144.00999450683594,142.0,143.6300048828125,142.7517547607422,138600,BCPC,,
2025-10-16 04:00:00+00:00,143.41000366210938,146.30999755859375,142.8300018310547,145.5800018310547,144.68983459472656,165300,BCPC,,
2025-10-17 04:00:00+00:00,146.22999572753906,148.35000610351562,144.99000549316406,147.58999633789062,146.68753051757812,204700,BCPC,,
2025-10-20 04:00:00+00:00,147.58999633789062,151.02000427246094,146.50999450683594,150.77000427246094,149.8480987548828,292600,BCPC,,
2025-10-21 04:00:00+00:00,151.22999572753906,158.41000366210938,146.2100067138672,156.88999938964844,155.9306640625,314200,BCPC,,
2025-10-22 04:00:00+00:00,157.8300018310547,158.82000732421875,155.05999755859375,157.02000427246094,156.05987548828125,205700,BCPC,,
2025-10-23 04:00:00+00:00,157.44000244140625,158.85000610351562,155.5399932861328,156.77999877929688,155.8213348388672,164600,BCPC,,
2025-10-24 04:00:00+00:00,157.11000061035156,157.3699951171875,155.66000366210938,156.67999267578125,155.72195434570312,135800,BCPC,,
2025-10-27 04:00:00+00:00,155.86000061035156,156.39999389648438,153.30999755859375,154.50999450683594,153.56521606445312,139000,BCPC,,
2025-10-28 04:00:00+00:00,153.74000549316406,156.0800018310547,152.60000610351562,155.14999389648438,154.20130920410156,162900,BCPC,,
2025-10-29 04:00:00+00:00,153.97999572753906,155.13999938964844,151.9199981689453,153.69000244140625,152.750244140625,199200,BCPC,,
2025-10-30 04:00:00+00:00,153.57000732421875,156.27999877929688,151.85000610351562,153.97000122070312,153.02853393554688,288600,BCPC,,
2025-10-31 04:00:00+00:00,153.80999755859375,154.88999938964844,152.3699951171875,153.38999938964844,152.4520721435547,203200,BCPC,,
2025-11-03 05:00:00+00:00,152.74000549316406,152.74000549316406,151.02999877929688,152.52000427246094,151.58740234375,180400,BCPC,,
