date,Open,High,Low,Close,Adj Close,Volume,symbol
2024-12-11 05:00:00+00:00,9.0600004196167,9.140000343322754,8.5,8.65999984741211,8.65999984741211,210900,AURA
2024-12-12 05:00:00+00:00,8.649999618530273,8.710000038146973,8.300000190734863,8.4399995803833,8.4399995803833,267800,AURA
2024-12-13 05:00:00+00:00,8.390000343322754,8.510000228881836,8.319999694824219,8.40999984741211,8.40999984741211,121500,AURA
2024-12-16 05:00:00+00:00,8.399999618530273,9.039999961853027,8.399999618530273,8.890000343322754,8.890000343322754,226200,AURA
2024-12-17 05:00:00+00:00,8.890000343322754,8.890000343322754,8.600000381469727,8.670000076293945,8.670000076293945,176200,AURA
2024-12-18 05:00:00+00:00,8.710000038146973,8.720000267028809,8.024999618530273,8.34000015258789,8.34000015258789,427300,AURA
2024-12-19 05:00:00+00:00,8.40999984741211,8.40999984741211,8.100000381469727,8.109999656677246,8.109999656677246,147000,AURA
2024-12-20 05:00:00+00:00,8.029999732971191,8.430000305175781,8.010000228881836,8.199999809265137,8.199999809265137,612500,AURA
2024-12-23 05:00:00+00:00,8.15999984741211,8.239999771118164,8.0,8.180000305175781,8.180000305175781,118600,AURA
2024-12-24 05:00:00+00:00,8.130000114440918,8.329999923706055,8.045000076293945,8.229999542236328,8.229999542236328,82100,AURA
2024-12-26 05:00:00+00:00,8.149999618530273,8.555999755859375,8.140000343322754,8.40999984741211,8.40999984741211,77900,AURA
2024-12-27 05:00:00+00:00,8.390000343322754,8.5,8.114999771118164,8.329999923706055,8.329999923706055,106300,AURA
2024-12-30 05:00:00+00:00,8.199999809265137,8.3100004196167,8.109999656677246,8.130000114440918,8.130000114440918,102200,AURA
2024-12-31 05:00:00+00:00,8.210000038146973,8.449999809265137,8.050000190734863,8.220000267028809,8.220000267028809,114500,AURA
2025-01-02 05:00:00+00:00,8.359999656677246,8.505000114440918,8.189000129699707,8.260000228881836,8.260000228881836,113600,AURA
2025-01-03 05:00:00+00:00,8.329999923706055,8.510000228881836,8.3100004196167,8.449999809265137,8.449999809265137,65000,AURA
2025-01-06 05:00:00+00:00,8.449999809265137,8.600000381469727,8.21500015258789,8.220000267028809,8.220000267028809,103300,AURA
2025-01-07 05:00:00+00:00,8.229999542236328,8.470000267028809,8.050000190734863,8.079999923706055,8.079999923706055,152900,AURA
2025-01-08 05:00:00+00:00,8.0,8.0600004196167,7.869999885559082,7.900000095367432,7.900000095367432,188400,AURA
2025-01-10 05:00:00+00:00,7.800000190734863,7.909999847412109,7.510000228881836,7.599999904632568,7.599999904632568,229800,AURA
2025-01-13 05:00:00+00:00,7.599999904632568,7.65500020980835,7.329999923706055,7.5,7.5,165900,AURA
2025-01-14 05:00:00+00:00,7.550000190734863,7.650000095367432,7.480000019073486,7.559999942779541,7.559999942779541,126200,AURA
2025-01-15 05:00:00+00:00,7.789999961853027,7.900000095367432,7.59499979019165,7.730000019073486,7.730000019073486,78800,AURA
2025-01-16 05:00:00+00:00,7.690000057220459,7.800000190734863,7.460000038146973,7.670000076293945,7.670000076293945,117200,AURA
2025-01-17 05:00:00+00:00,7.809999942779541,7.900000095367432,7.690000057220459,7.769999980926514,7.769999980926514,112100,AURA
2025-01-21 05:00:00+00:00,7.670000076293945,7.989999771118164,7.670000076293945,7.929999828338623,7.929999828338623,119500,AURA
2025-01-22 05:00:00+00:00,7.889999866485596,8.220000267028809,7.78000020980835,7.929999828338623,7.929999828338623,164400,AURA
2025-01-23 05:00:00+00:00,7.840000152587891,8.109999656677246,7.659999847412109,8.100000381469727,8.100000381469727,110100,AURA
2025-01-24 05:00:00+00:00,8.029999732971191,8.260000228881836,7.679999828338623,7.889999866485596,7.889999866485596,119200,AURA
2025-01-27 05:00:00+00:00,7.880000114440918,8.149999618530273,7.699999809265137,7.989999771118164,7.989999771118164,214100,AURA
2025-01-28 05:00:00+00:00,7.960000038146973,8.0,7.630000114440918,7.849999904632568,7.849999904632568,162000,AURA
2025-01-29 05:00:00+00:00,7.769999980926514,8.229999542236328,7.590000152587891,7.920000076293945,7.920000076293945,111300,AURA
2025-01-30 05:00:00+00:00,7.980000019073486,8.104999542236328,7.739999771118164,7.929999828338623,7.929999828338623,87400,AURA
2025-01-31 05:00:00+00:00,7.940000057220459,8.140000343322754,7.829999923706055,7.849999904632568,7.849999904632568,152800,AURA
2025-02-03 05:00:00+00:00,7.71999979019165,7.869999885559082,7.619999885559082,7.679999828338623,7.679999828338623,76400,AURA
2025-02-04 05:00:00+00:00,7.659999847412109,8.0,7.610000133514404,8.0,8.0,90600,AURA
2025-02-05 05:00:00+00:00,8.0600004196167,8.270000457763672,7.820000171661377,8.210000038146973,8.210000038146973,98700,AURA
2025-02-06 05:00:00+00:00,8.220000267028809,8.270000457763672,7.925000190734863,8.010000228881836,8.010000228881836,144700,AURA
2025-02-07 05:00:00+00:00,7.960000038146973,8.130000114440918,7.760000228881836,7.800000190734863,7.800000190734863,180700,AURA
2025-02-10 05:00:00+00:00,7.840000152587891,7.894999980926514,7.519999980926514,7.760000228881836,7.760000228881836,148900,AURA
2025-02-11 05:00:00+00:00,7.650000095367432,7.730000019073486,7.5,7.730000019073486,7.730000019073486,136400,AURA
2025-02-12 05:00:00+00:00,7.590000152587891,7.989999771118164,7.590000152587891,7.920000076293945,7.920000076293945,112900,AURA
2025-02-13 05:00:00+00:00,8.029999732971191,8.039999961853027,7.900000095367432,7.940000057220459,7.940000057220459,104000,AURA
2025-02-14 05:00:00+00:00,8.010000228881836,8.15999984741211,7.777999877929687,7.949999809265137,7.949999809265137,339600,AURA
2025-02-18 05:00:00+00:00,7.75,8.029999732971191,7.650000095367432,7.650000095367432,7.650000095367432,213400,AURA
2025-02-19 05:00:00+00:00,7.75,7.784999847412109,7.574999809265137,7.650000095367432,7.650000095367432,110400,AURA
2025-02-20 05:00:00+00:00,7.559999942779541,7.71999979019165,7.550000190734863,7.630000114440918,7.630000114440918,128300,AURA
2025-02-21 05:00:00+00:00,7.710000038146973,7.804999828338623,7.5,7.510000228881836,7.510000228881836,146700,AURA
2025-02-24 05:00:00+00:00,7.599999904632568,7.599999904632568,7.329999923706055,7.369999885559082,7.369999885559082,143500,AURA
2025-02-25 05:00:00+00:00,7.389999866485596,7.630000114440918,7.252999782562256,7.28000020980835,7.28000020980835,194000,AURA
2025-02-26 05:00:00+00:00,7.300000190734863,7.65500020980835,7.300000190734863,7.5,7.5,120500,AURA
2025-02-27 05:00:00+00:00,7.420000076293945,7.679999828338623,7.340000152587891,7.369999885559082,7.369999885559082,186000,AURA
2025-02-28 05:00:00+00:00,7.340000152587891,7.599999904632568,7.300000190734863,7.489999771118164,7.489999771118164,105000,AURA
2025-03-03 05:00:00+00:00,7.53000020980835,7.684999942779541,7.199999809265137,7.210000038146973,7.210000038146973,124200,AURA
2025-03-04 05:00:00+00:00,7.119999885559082,7.550000190734863,7.090000152587891,7.5,7.5,271400,AURA
2025-03-05 05:00:00+00:00,7.565000057220459,7.590000152587891,7.320000171661377,7.489999771118164,7.489999771118164,231300,AURA
2025-03-06 05:00:00+00:00,7.400000095367432,7.579999923706055,7.327000141143799,7.46999979019165,7.46999979019165,283400,AURA
2025-03-07 05:00:00+00:00,7.429999828338623,7.5,7.309999942779541,7.400000095367432,7.400000095367432,91600,AURA
2025-03-10 04:00:00+00:00,7.21999979019165,7.4120001792907715,7.110000133514404,7.210000038146973,7.210000038146973,98500,AURA
2025-03-11 04:00:00+00:00,7.400000095367432,7.449999809265137,7.050000190734863,7.369999885559082,7.369999885559082,154300,AURA
2025-03-12 04:00:00+00:00,7.53000020980835,7.559999942779541,7.2870001792907715,7.489999771118164,7.489999771118164,144400,AURA
2025-03-13 04:00:00+00:00,7.5,7.510000228881836,7.239999771118164,7.260000228881836,7.260000228881836,118700,AURA
2025-03-14 04:00:00+00:00,7.309999942779541,7.630000114440918,7.159999847412109,7.349999904632568,7.349999904632568,114900,AURA
2025-03-17 04:00:00+00:00,7.329999923706055,7.570000171661377,7.284999847412109,7.539999961853027,7.539999961853027,365500,AURA
2025-03-18 04:00:00+00:00,7.440000057220459,7.510000228881836,7.360000133514404,7.420000076293945,7.420000076293945,89000,AURA
2025-03-19 04:00:00+00:00,7.489999771118164,7.570000171661377,7.380000114440918,7.489999771118164,7.489999771118164,158000,AURA
2025-03-20 04:00:00+00:00,7.389999866485596,7.528999805450439,7.269999980926514,7.420000076293945,7.420000076293945,110000,AURA
2025-03-21 04:00:00+00:00,7.449999809265137,7.590000152587891,7.340000152587891,7.5,7.5,282600,AURA
2025-03-24 04:00:00+00:00,7.590000152587891,7.730000019073486,6.329999923706055,7.0,7.0,500400,AURA
2025-03-25 04:00:00+00:00,6.960000038146973,7.25,6.71999979019165,7.079999923706055,7.079999923706055,304300,AURA
2025-03-26 04:00:00+00:00,7.039999961853027,7.039999961853027,5.940000057220459,5.989999771118164,5.989999771118164,707700,AURA
2025-03-27 04:00:00+00:00,6.039999961853027,6.059999942779541,5.769999980926514,5.940000057220459,5.940000057220459,407700,AURA
2025-03-28 04:00:00+00:00,5.960000038146973,6.360000133514404,5.849999904632568,6.340000152587891,6.340000152587891,3115200,AURA
2025-03-31 04:00:00+00:00,6.170000076293945,6.454999923706055,5.71999979019165,5.860000133514404,5.860000133514404,369600,AURA
2025-04-01 04:00:00+00:00,5.809999942779541,5.869999885559082,5.53000020980835,5.670000076293945,5.670000076293945,436800,AURA
2025-04-02 04:00:00+00:00,5.690000057220459,6.239999771118164,5.579999923706055,5.940000057220459,5.940000057220459,517000,AURA
2025-04-03 04:00:00+00:00,5.679999828338623,5.809999942779541,5.510000228881836,5.710000038146973,5.710000038146973,390300,AURA
2025-04-04 04:00:00+00:00,5.619999885559082,5.739999771118164,5.28000020980835,5.429999828338623,5.429999828338623,564900,AURA
2025-04-07 04:00:00+00:00,5.300000190734863,5.599999904632568,5.074999809265137,5.519999980926514,5.519999980926514,321200,AURA
2025-04-08 04:00:00+00:00,5.869999885559082,5.989999771118164,5.139999866485596,5.230000019073486,5.230000019073486,281500,AURA
2025-04-09 04:00:00+00:00,5.110000133514404,5.7170000076293945,4.900000095367432,5.360000133514404,5.360000133514404,396200,AURA
2025-04-10 04:00:00+00:00,5.170000076293945,5.210000038146973,4.840000152587891,4.96999979019165,4.96999979019165,292800,AURA
2025-04-11 04:00:00+00:00,4.960000038146973,5.320000171661377,4.938000202178955,5.300000190734863,5.300000190734863,196000,AURA
2025-04-14 04:00:00+00:00,5.440000057220459,5.820000171661377,5.320000171661377,5.449999809265137,5.449999809265137,186000,AURA
2025-04-15 04:00:00+00:00,5.429999828338623,5.670000076293945,5.340000152587891,5.570000171661377,5.570000171661377,115200,AURA
2025-04-16 04:00:00+00:00,5.489999771118164,5.53000020980835,5.324999809265137,5.400000095367432,5.400000095367432,138000,AURA
2025-04-17 04:00:00+00:00,5.369999885559082,5.489999771118164,5.269999980926514,5.360000133514404,5.360000133514404,130500,AURA
2025-04-21 04:00:00+00:00,4.929999828338623,5.650000095367432,4.929999828338623,5.570000171661377,5.570000171661377,191400,AURA
2025-04-22 04:00:00+00:00,5.610000133514404,5.86299991607666,5.53000020980835,5.710000038146973,5.710000038146973,123900,AURA
2025-04-23 04:00:00+00:00,5.860000133514404,5.920000076293945,5.639999866485596,5.760000228881836,5.760000228881836,158800,AURA
2025-04-24 04:00:00+00:00,5.760000228881836,5.869999885559082,5.46999979019165,5.519999980926514,5.519999980926514,202400,AURA
2025-04-25 04:00:00+00:00,5.460000038146973,5.619999885559082,5.269999980926514,5.380000114440918,5.380000114440918,244600,AURA
2025-04-28 04:00:00+00:00,5.409999847412109,5.639999866485596,5.349999904632568,5.510000228881836,5.510000228881836,145500,AURA
2025-04-29 04:00:00+00:00,5.539999961853027,5.690000057220459,5.454999923706055,5.559999942779541,5.559999942779541,109700,AURA
2025-04-30 04:00:00+00:00,5.440000057220459,5.880000114440918,5.400000095367432,5.829999923706055,5.829999923706055,161100,AURA
2025-05-01 04:00:00+00:00,5.809999942779541,6.090000152587891,5.619999885559082,6.070000171661377,6.070000171661377,163800,AURA
2025-05-02 04:00:00+00:00,6.190000057220459,6.289999961853027,6.0,6.150000095367432,6.150000095367432,119000,AURA
2025-05-05 04:00:00+00:00,6.150000095367432,6.150000095367432,5.894999980926514,5.920000076293945,5.920000076293945,94200,AURA
2025-05-06 04:00:00+00:00,5.860000133514404,6.0,5.454999923706055,5.46999979019165,5.46999979019165,293600,AURA
2025-05-07 04:00:00+00:00,5.539999961853027,5.639999866485596,4.940000057220459,4.96999979019165,4.96999979019165,210800,AURA
2025-05-08 04:00:00+00:00,4.960000038146973,5.820000171661377,4.949999809265137,5.800000190734863,5.800000190734863,303800,AURA
2025-05-09 04:00:00+00:00,5.800000190734863,5.829999923706055,5.204999923706055,5.230000019073486,5.230000019073486,227300,AURA
2025-05-12 04:00:00+00:00,5.460000038146973,5.920000076293945,5.260000228881836,5.349999904632568,5.349999904632568,170800,AURA
2025-05-13 04:00:00+00:00,5.429999828338623,5.429999828338623,4.960000038146973,5.260000228881836,5.260000228881836,314000,AURA
2025-05-14 04:00:00+00:00,5.25,5.28000020980835,4.889999866485596,4.900000095367432,4.900000095367432,157900,AURA
2025-05-15 04:00:00+00:00,4.53000020980835,5.380000114440918,4.34499979019165,5.179999828338623,5.179999828338623,482200,AURA
2025-05-16 04:00:00+00:00,5.150000095367432,6.199999809265137,5.105000019073486,5.949999809265137,5.949999809265137,746600,AURA
2025-05-19 04:00:00+00:00,5.809999942779541,6.210000038146973,5.545000076293945,5.920000076293945,5.920000076293945,346600,AURA
2025-05-20 04:00:00+00:00,5.900000095367432,6.070000171661377,5.800000190734863,5.929999828338623,5.929999828338623,217400,AURA
2025-05-21 04:00:00+00:00,6.210000038146973,6.389999866485596,5.929999828338623,5.960000038146973,5.960000038146973,246100,AURA
2025-05-22 04:00:00+00:00,5.869999885559082,6.3460001945495605,5.800000190734863,5.940000057220459,5.940000057220459,157200,AURA
2025-05-23 04:00:00+00:00,5.809999942779541,5.989999771118164,5.75,5.889999866485596,5.889999866485596,158200,AURA
2025-05-27 04:00:00+00:00,5.960000038146973,6.170000076293945,5.855000019073486,5.989999771118164,5.989999771118164,140200,AURA
2025-05-28 04:00:00+00:00,6.070000171661377,6.111000061035156,5.909999847412109,6.0,6.0,112400,AURA
2025-05-29 04:00:00+00:00,6.039999961853027,6.295000076293945,6.039999961853027,6.090000152587891,6.090000152587891,108200,AURA
2025-05-30 04:00:00+00:00,6.03000020980835,6.03000020980835,5.679999828338623,5.860000133514404,5.860000133514404,266700,AURA
2025-06-02 04:00:00+00:00,5.949999809265137,6.179999828338623,5.800000190734863,6.159999847412109,6.159999847412109,172700,AURA
2025-06-03 04:00:00+00:00,6.170000076293945,6.400000095367432,5.909999847412109,6.329999923706055,6.329999923706055,357600,AURA
2025-06-04 04:00:00+00:00,6.349999904632568,6.5,6.130000114440918,6.139999866485596,6.139999866485596,172000,AURA
2025-06-05 04:00:00+00:00,6.139999866485596,6.235000133514404,5.994999885559082,6.099999904632568,6.099999904632568,166400,AURA
2025-06-06 04:00:00+00:00,6.340000152587891,6.730000019073486,6.050000190734863,6.5,6.5,175118,AURA
2025-06-09 04:00:00+00:00,6.510000228881836,6.696000099182129,6.203000068664551,6.289999961853027,6.289999961853027,179600,AURA
2025-06-10 04:00:00+00:00,6.320000171661377,7.010000228881836,6.264999866485596,6.96999979019165,6.96999979019165,232100,AURA
2025-06-11 04:00:00+00:00,7.090000152587891,7.119999885559082,6.614999771118164,6.630000114440918,6.630000114440918,284000,AURA
2025-06-12 04:00:00+00:00,6.550000190734863,6.800000190734863,6.409999847412109,6.670000076293945,6.670000076293945,161800,AURA
2025-06-13 04:00:00+00:00,6.489999771118164,6.690000057220459,6.400000095367432,6.420000076293945,6.420000076293945,152600,AURA
2025-06-16 04:00:00+00:00,6.449999809265137,6.474999904632568,6.260000228881836,6.400000095367432,6.400000095367432,184800,AURA
2025-06-17 04:00:00+00:00,6.320000171661377,6.360000133514404,6.034999847412109,6.179999828338623,6.179999828338623,194700,AURA
2025-06-18 04:00:00+00:00,6.179999828338623,6.369999885559082,6.0,6.099999904632568,6.099999904632568,156953,AURA
2025-06-20 04:00:00+00:00,6.150000095367432,6.179999828338623,5.920000076293945,6.039999961853027,6.039999961853027,297000,AURA
2025-06-23 04:00:00+00:00,6.039999961853027,6.150000095367432,5.929999828338623,6.150000095367432,6.150000095367432,157300,AURA
2025-06-24 04:00:00+00:00,6.199999809265137,6.630000114440918,6.059999942779541,6.550000190734863,6.550000190734863,207900,AURA
2025-06-25 04:00:00+00:00,6.650000095367432,6.675000190734863,6.369999885559082,6.570000171661377,6.570000171661377,218600,AURA
2025-06-26 04:00:00+00:00,6.550000190734863,6.590000152587891,6.239999771118164,6.289999961853027,6.289999961853027,129400,AURA
2025-06-27 04:00:00+00:00,6.289999961853027,6.394999980926514,6.139999866485596,6.28000020980835,6.28000020980835,1310400,AURA
2025-06-30 04:00:00+00:00,6.269999980926514,6.360000133514404,6.064000129699707,6.260000228881836,6.260000228881836,134600,AURA
2025-07-01 04:00:00+00:00,6.21999979019165,6.420000076293945,6.070000171661377,6.260000228881836,6.260000228881836,112300,AURA
2025-07-02 04:00:00+00:00,6.289999961853027,6.71999979019165,6.197999954223633,6.460000038146973,6.460000038146973,198100,AURA
2025-07-03 04:00:00+00:00,6.519999980926514,6.71999979019165,6.300000190734863,6.559999942779541,6.559999942779541,127500,AURA
2025-07-07 04:00:00+00:00,6.460000038146973,6.46999979019165,6.110000133514404,6.159999847412109,6.159999847412109,138000,AURA
2025-07-08 04:00:00+00:00,6.199999809265137,6.320000171661377,5.960000038146973,6.25,6.25,174900,AURA
2025-07-09 04:00:00+00:00,6.340000152587891,6.760000228881836,6.340000152587891,6.590000152587891,6.590000152587891,170600,AURA
2025-07-10 04:00:00+00:00,6.579999923706055,6.789999961853027,6.480000019073486,6.769999980926514,6.769999980926514,95500,AURA
2025-07-11 04:00:00+00:00,6.71999979019165,6.784999847412109,6.389999866485596,6.400000095367432,6.400000095367432,151700,AURA
2025-07-14 04:00:00+00:00,6.369999885559082,6.789999961853027,6.369999885559082,6.75,6.75,146500,AURA
2025-07-15 04:00:00+00:00,6.800000190734863,6.947999954223633,6.53000020980835,6.559999942779541,6.559999942779541,122900,AURA
2025-07-16 04:00:00+00:00,6.559999942779541,7.005000114440918,6.53000020980835,6.949999809265137,6.949999809265137,193600,AURA
2025-07-17 04:00:00+00:00,6.96999979019165,7.151000022888184,6.909999847412109,7.119999885559082,7.119999885559082,176300,AURA
2025-07-18 04:00:00+00:00,7.199999809265137,7.25,6.699999809265137,6.710000038146973,6.710000038146973,212800,AURA
2025-07-21 04:00:00+00:00,6.760000228881836,7.03000020980835,6.642000198364258,6.769999980926514,6.769999980926514,141500,AURA
2025-07-22 04:00:00+00:00,6.769999980926514,6.900000095367432,6.75,6.769999980926514,6.769999980926514,98300,AURA
2025-07-23 04:00:00+00:00,6.849999904632568,7.150000095367432,6.71999979019165,7.0,7.0,148200,AURA
2025-07-24 04:00:00+00:00,6.949999809265137,7.090000152587891,6.880000114440918,7.059999942779541,7.059999942779541,127800,AURA
2025-07-25 04:00:00+00:00,7.110000133514404,7.25,7.0,7.230000019073486,7.230000019073486,122200,AURA
2025-07-28 04:00:00+00:00,7.289999961853027,7.480000019073486,6.960000038146973,6.989999771118164,6.989999771118164,223500,AURA
2025-07-29 04:00:00+00:00,7.039999961853027,7.315999984741211,6.71999979019165,6.789999961853027,6.789999961853027,207700,AURA
2025-07-30 04:00:00+00:00,6.840000152587891,6.980000019073486,6.539999961853027,6.590000152587891,6.590000152587891,241100,AURA
2025-07-31 04:00:00+00:00,6.590000152587891,6.980000019073486,6.380000114440918,6.889999866485596,6.889999866485596,196800,AURA
2025-08-01 04:00:00+00:00,6.75,6.869999885559082,6.630000114440918,6.739999771118164,6.739999771118164,200600,AURA
2025-08-04 04:00:00+00:00,6.739999771118164,6.920000076293945,6.510000228881836,6.610000133514404,6.610000133514404,178500,AURA
2025-08-05 04:00:00+00:00,6.639999866485596,7.019999980926514,6.480000019073486,6.630000114440918,6.630000114440918,163700,AURA
2025-08-06 04:00:00+00:00,6.579999923706055,6.889999866485596,6.480000019073486,6.840000152587891,6.840000152587891,140000,AURA
2025-08-07 04:00:00+00:00,6.860000133514404,6.892000198364258,6.300000190734863,6.550000190734863,6.550000190734863,126700,AURA
2025-08-08 04:00:00+00:00,6.590000152587891,6.829999923706055,6.3420000076293945,6.800000190734863,6.800000190734863,148600,AURA
2025-08-11 04:00:00+00:00,6.829999923706055,6.960000038146973,6.650000095367432,6.840000152587891,6.840000152587891,103900,AURA
2025-08-12 04:00:00+00:00,6.929999828338623,7.050000190734863,6.821000099182129,6.940000057220459,6.940000057220459,139700,AURA
