date,Open,High,Low,Close,Adj Close,Volume,symbol
2025-01-24 05:00:00+00:00,5.75,5.909999847412109,5.75,5.860000133514404,5.860000133514404,1453400,AXL
2025-01-27 05:00:00+00:00,5.840000152587891,5.960000038146973,5.829999923706055,5.849999904632568,5.849999904632568,1143800,AXL
2025-01-28 05:00:00+00:00,5.840000152587891,5.880000114440918,5.78000020980835,5.820000171661377,5.820000171661377,836100,AXL
2025-01-29 05:00:00+00:00,5.239999771118164,5.699999809265137,5.150000095367432,5.239999771118164,5.239999771118164,6816500,AXL
2025-01-30 05:00:00+00:00,5.300000190734863,5.480000019073486,5.21999979019165,5.409999847412109,5.409999847412109,3970500,AXL
2025-01-31 05:00:00+00:00,5.21999979019165,5.420000076293945,5.110000133514404,5.230000019073486,5.230000019073486,3938800,AXL
2025-02-03 05:00:00+00:00,5.010000228881836,5.070000171661377,4.800000190734863,4.949999809265137,4.949999809265137,3888000,AXL
2025-02-04 05:00:00+00:00,4.909999847412109,5.130000114440918,4.860000133514404,5.090000152587891,5.090000152587891,3390500,AXL
2025-02-05 05:00:00+00:00,5.050000190734863,5.150000095367432,5.019999980926514,5.119999885559082,5.119999885559082,1807700,AXL
2025-02-06 05:00:00+00:00,5.179999828338623,5.25,5.070000171661377,5.119999885559082,5.119999885559082,1883400,AXL
2025-02-07 05:00:00+00:00,5.130000114440918,5.139999866485596,4.989999771118164,5.039999961853027,5.039999961853027,1125200,AXL
2025-02-10 05:00:00+00:00,5.079999923706055,5.079999923706055,4.900000095367432,4.900000095367432,4.900000095367432,1868100,AXL
2025-02-11 05:00:00+00:00,4.820000171661377,4.929999828338623,4.809999942779541,4.869999885559082,4.869999885559082,1554700,AXL
2025-02-12 05:00:00+00:00,4.78000020980835,4.800000190734863,4.699999809265137,4.71999979019165,4.71999979019165,1515900,AXL
2025-02-13 05:00:00+00:00,4.820000171661377,4.840000152587891,4.710000038146973,4.75,4.75,3228700,AXL
2025-02-14 05:00:00+00:00,5.320000171661377,5.429999828338623,5.119999885559082,5.150000095367432,5.150000095367432,6302000,AXL
2025-02-18 05:00:00+00:00,5.289999961853027,5.880000114440918,5.199999809265137,5.78000020980835,5.78000020980835,6619200,AXL
2025-02-19 05:00:00+00:00,5.699999809265137,5.929999828338623,5.650000095367432,5.849999904632568,5.849999904632568,3182600,AXL
2025-02-20 05:00:00+00:00,5.849999904632568,5.909999847412109,5.679999828338623,5.880000114440918,5.880000114440918,2393200,AXL
2025-02-21 05:00:00+00:00,5.980000019073486,5.980000019073486,5.599999904632568,5.599999904632568,5.599999904632568,1628000,AXL
2025-02-24 05:00:00+00:00,5.579999923706055,5.590000152587891,5.360000133514404,5.429999828338623,5.429999828338623,2204700,AXL
2025-02-25 05:00:00+00:00,5.489999771118164,5.489999771118164,5.139999866485596,5.25,5.25,3103100,AXL
2025-02-26 05:00:00+00:00,5.21999979019165,5.409999847412109,5.179999828338623,5.289999961853027,5.289999961853027,2820200,AXL
2025-02-27 05:00:00+00:00,5.210000038146973,5.300000190734863,4.889999866485596,5.0,5.0,2418300,AXL
2025-02-28 05:00:00+00:00,4.980000019073486,5.119999885559082,4.889999866485596,4.960000038146973,4.960000038146973,2293600,AXL
2025-03-03 05:00:00+00:00,5.03000020980835,5.090000152587891,4.75,4.75,4.75,2429000,AXL
2025-03-04 05:00:00+00:00,4.650000095367432,4.650000095367432,4.449999809265137,4.550000190734863,4.550000190734863,3622000,AXL
2025-03-05 05:00:00+00:00,4.559999942779541,4.75,4.5,4.670000076293945,4.670000076293945,4215700,AXL
2025-03-06 05:00:00+00:00,4.559999942779541,4.789999961853027,4.559999942779541,4.789999961853027,4.789999961853027,3401700,AXL
2025-03-07 05:00:00+00:00,4.670000076293945,4.75,4.559999942779541,4.670000076293945,4.670000076293945,2288600,AXL
2025-03-10 04:00:00+00:00,4.610000133514404,4.690000057220459,4.489999771118164,4.590000152587891,4.590000152587891,2344400,AXL
2025-03-11 04:00:00+00:00,4.590000152587891,4.610000133514404,4.449999809265137,4.550000190734863,4.550000190734863,1641300,AXL
2025-03-12 04:00:00+00:00,4.579999923706055,4.590000152587891,4.440000057220459,4.5,4.5,1674500,AXL
2025-03-13 04:00:00+00:00,4.480000019073486,4.570000171661377,4.389999866485596,4.429999828338623,4.429999828338623,3043800,AXL
2025-03-14 04:00:00+00:00,4.480000019073486,4.550000190734863,4.429999828338623,4.5,4.5,1961000,AXL
2025-03-17 04:00:00+00:00,4.5,4.610000133514404,4.5,4.559999942779541,4.559999942779541,2028200,AXL
2025-03-18 04:00:00+00:00,4.5,4.670000076293945,4.5,4.559999942779541,4.559999942779541,1688400,AXL
2025-03-19 04:00:00+00:00,4.550000190734863,4.670000076293945,4.510000228881836,4.610000133514404,4.610000133514404,3179800,AXL
2025-03-20 04:00:00+00:00,4.539999961853027,4.679999828338623,4.53000020980835,4.639999866485596,4.639999866485596,1963600,AXL
2025-03-21 04:00:00+00:00,4.53000020980835,4.599999904632568,4.380000114440918,4.449999809265137,4.449999809265137,5282500,AXL
2025-03-24 04:00:00+00:00,4.53000020980835,4.619999885559082,4.489999771118164,4.559999942779541,4.559999942779541,2115300,AXL
2025-03-25 04:00:00+00:00,4.579999923706055,4.630000114440918,4.489999771118164,4.5,4.5,2230100,AXL
2025-03-26 04:00:00+00:00,4.510000228881836,4.519999980926514,4.300000190734863,4.489999771118164,4.489999771118164,2727900,AXL
2025-03-27 04:00:00+00:00,4.449999809265137,4.449999809265137,4.199999809265137,4.309999942779541,4.309999942779541,2712900,AXL
2025-03-28 04:00:00+00:00,4.28000020980835,4.28000020980835,4.079999923706055,4.119999885559082,4.119999885559082,1900000,AXL
2025-03-31 04:00:00+00:00,4.03000020980835,4.110000133514404,3.940000057220459,4.070000171661377,4.070000171661377,2337800,AXL
2025-04-01 04:00:00+00:00,3.890000104904175,4.0,3.829999923706055,3.920000076293945,3.920000076293945,2572000,AXL
2025-04-02 04:00:00+00:00,3.7799999713897705,3.990000009536743,3.7200000286102295,3.950000047683716,3.950000047683716,1885400,AXL
2025-04-03 04:00:00+00:00,3.7699999809265137,3.799999952316284,3.549999952316284,3.569999933242798,3.569999933242798,2799700,AXL
2025-04-04 04:00:00+00:00,3.380000114440918,3.4600000381469727,3.1700000762939453,3.4100000858306885,3.4100000858306885,3529900,AXL
2025-04-07 04:00:00+00:00,3.359999895095825,3.4800000190734863,3.059999942779541,3.190000057220459,3.190000057220459,3898000,AXL
2025-04-08 04:00:00+00:00,3.309999942779541,3.3299999237060547,3.0299999713897705,3.109999895095825,3.109999895095825,2872400,AXL
2025-04-09 04:00:00+00:00,3.059999942779541,3.509999990463257,3.0199999809265137,3.4600000381469727,3.4600000381469727,3816700,AXL
2025-04-10 04:00:00+00:00,3.3299999237060547,3.3499999046325684,3.009999990463257,3.119999885559082,3.119999885559082,3299900,AXL
2025-04-11 04:00:00+00:00,3.109999895095825,3.180000066757202,3.0199999809265137,3.0999999046325684,3.0999999046325684,1908600,AXL
2025-04-14 04:00:00+00:00,3.1600000858306885,3.240000009536743,3.0,3.1600000858306885,3.1600000858306885,4198000,AXL
2025-04-15 04:00:00+00:00,3.140000104904175,3.220000028610229,3.0999999046325684,3.220000028610229,3.220000028610229,2814500,AXL
2025-04-16 04:00:00+00:00,3.2100000381469727,3.2799999713897705,3.1600000858306885,3.220000028610229,3.220000028610229,2660200,AXL
2025-04-17 04:00:00+00:00,3.240000009536743,3.359999895095825,3.2300000190734863,3.3399999141693115,3.3399999141693115,2204600,AXL
2025-04-21 04:00:00+00:00,3.289999961853028,3.3499999046325684,3.200000047683716,3.3299999237060547,3.3299999237060547,2392400,AXL
2025-04-22 04:00:00+00:00,3.380000114440918,3.4200000762939453,3.2799999713897705,3.369999885559082,3.369999885559082,2362900,AXL
2025-04-23 04:00:00+00:00,3.470000028610229,3.549999952316284,3.369999885559082,3.390000104904175,3.390000104904175,2512300,AXL
2025-04-24 04:00:00+00:00,3.390000104904175,3.7100000381469727,3.380000114440918,3.700000047683716,3.700000047683716,3525000,AXL
2025-04-25 04:00:00+00:00,3.640000104904175,3.740000009536743,3.609999895095825,3.7300000190734863,3.7300000190734863,2528200,AXL
2025-04-28 04:00:00+00:00,3.75,3.849999904632568,3.7200000286102295,3.759999990463257,3.759999990463257,1848800,AXL
2025-04-29 04:00:00+00:00,3.75,3.869999885559082,3.680000066757202,3.839999914169312,3.839999914169312,2505700,AXL
2025-04-30 04:00:00+00:00,3.759999990463257,3.869999885559082,3.7200000286102295,3.819999933242798,3.819999933242798,2499700,AXL
2025-05-01 04:00:00+00:00,3.900000095367432,3.9700000286102295,3.7699999809265137,3.799999952316284,3.799999952316284,4181200,AXL
2025-05-02 04:00:00+00:00,3.859999895095825,4.239999771118164,3.849999904632568,3.990000009536743,3.990000009536743,3936900,AXL
2025-05-05 04:00:00+00:00,4.090000152587891,4.420000076293945,3.9800000190734863,4.289999961853027,4.289999961853027,4005500,AXL
2025-05-06 04:00:00+00:00,4.190000057220459,4.21999979019165,4.079999923706055,4.150000095367432,4.150000095367432,4610300,AXL
2025-05-07 04:00:00+00:00,4.159999847412109,4.159999847412109,4.039999961853027,4.130000114440918,4.130000114440918,3006300,AXL
2025-05-08 04:00:00+00:00,4.170000076293945,4.389999866485596,4.090000152587891,4.329999923706055,4.329999923706055,4663000,AXL
2025-05-09 04:00:00+00:00,4.380000114440918,4.389999866485596,4.260000228881836,4.28000020980835,4.28000020980835,3316700,AXL
2025-05-12 04:00:00+00:00,4.559999942779541,4.679999828338623,4.400000095367432,4.590000152587891,4.590000152587891,4113500,AXL
2025-05-13 04:00:00+00:00,4.650000095367432,4.739999771118164,4.610000133514404,4.71999979019165,4.71999979019165,2992700,AXL
2025-05-14 04:00:00+00:00,4.699999809265137,4.75,4.659999847412109,4.71999979019165,4.71999979019165,1755100,AXL
2025-05-15 04:00:00+00:00,4.659999847412109,4.670000076293945,4.489999771118164,4.5,4.5,1816500,AXL
2025-05-16 04:00:00+00:00,4.519999980926514,4.559999942779541,4.429999828338623,4.480000019073486,4.480000019073486,2355400,AXL
2025-05-19 04:00:00+00:00,4.380000114440918,4.570000171661377,4.329999923706055,4.53000020980835,4.53000020980835,2683100,AXL
2025-05-20 04:00:00+00:00,4.5,4.579999923706055,4.460000038146973,4.570000171661377,4.570000171661377,2430800,AXL
2025-05-21 04:00:00+00:00,4.460000038146973,4.5,4.360000133514404,4.380000114440918,4.380000114440918,2218600,AXL
2025-05-22 04:00:00+00:00,4.360000133514404,4.460000038146973,4.329999923706055,4.380000114440918,4.380000114440918,1928200,AXL
2025-05-23 04:00:00+00:00,4.239999771118164,4.329999923706055,4.210000038146973,4.28000020980835,4.28000020980835,2759400,AXL
2025-05-27 04:00:00+00:00,4.369999885559082,4.429999828338623,4.309999942779541,4.429999828338623,4.429999828338623,2159100,AXL
2025-05-28 04:00:00+00:00,4.440000057220459,4.480000019073486,4.360000133514404,4.449999809265137,4.449999809265137,2026800,AXL
2025-05-29 04:00:00+00:00,4.519999980926514,4.519999980926514,4.360000133514404,4.460000038146973,4.460000038146973,2165900,AXL
2025-05-30 04:00:00+00:00,4.449999809265137,4.460000038146973,4.360000133514404,4.389999866485596,4.389999866485596,4414600,AXL
2025-06-02 04:00:00+00:00,4.349999904632568,4.420000076293945,4.289999961853027,4.329999923706055,4.329999923706055,2355700,AXL
2025-06-03 04:00:00+00:00,4.320000171661377,4.460000038146973,4.300000190734863,4.400000095367432,4.400000095367432,1676000,AXL
2025-06-04 04:00:00+00:00,4.400000095367432,4.429999828338623,4.28000020980835,4.289999961853027,4.289999961853027,2017100,AXL
2025-06-05 04:00:00+00:00,4.269999980926514,4.269999980926514,4.070000171661377,4.230000019073486,4.230000019073486,4441600,AXL
2025-06-06 04:00:00+00:00,4.360000133514404,4.369999885559082,4.28000020980835,4.289999961853027,4.289999961853027,2261400,AXL
2025-06-09 04:00:00+00:00,4.309999942779541,4.420000076293945,4.25,4.260000228881836,4.260000228881836,2099600,AXL
2025-06-10 04:00:00+00:00,4.309999942779541,4.440000057220459,4.21999979019165,4.409999847412109,4.409999847412109,2623000,AXL
2025-06-11 04:00:00+00:00,4.519999980926514,4.579999923706055,4.389999866485596,4.53000020980835,4.53000020980835,3924900,AXL
2025-06-12 04:00:00+00:00,4.429999828338623,4.46999979019165,4.389999866485596,4.440000057220459,4.440000057220459,2839900,AXL
2025-06-13 04:00:00+00:00,4.300000190734863,4.369999885559082,4.119999885559082,4.139999866485596,4.139999866485596,2382400,AXL
2025-06-16 04:00:00+00:00,4.239999771118164,4.389999866485596,4.210000038146973,4.320000171661377,4.320000171661377,2715800,AXL
2025-06-17 04:00:00+00:00,4.239999771118164,4.340000152587891,4.210000038146973,4.230000019073486,4.230000019073486,2256600,AXL
2025-06-18 04:00:00+00:00,4.190000057220459,4.340000152587891,4.159999847412109,4.289999961853027,4.289999961853027,4395700,AXL
2025-06-20 04:00:00+00:00,4.329999923706055,4.329999923706055,4.110000133514404,4.190000057220459,4.190000057220459,7228400,AXL
2025-06-23 04:00:00+00:00,4.110000133514404,4.139999866485596,3.950000047683716,4.099999904632568,4.099999904632568,3796900,AXL
2025-06-24 04:00:00+00:00,4.190000057220459,4.28000020980835,4.150000095367432,4.179999828338623,4.179999828338623,2554200,AXL
2025-06-25 04:00:00+00:00,4.139999866485596,4.179999828338623,4.050000190734863,4.119999885559082,4.119999885559082,2503100,AXL
2025-06-26 04:00:00+00:00,4.130000114440918,4.230000019073486,4.110000133514404,4.199999809265137,4.199999809265137,2569500,AXL
2025-06-27 04:00:00+00:00,4.210000038146973,4.210000038146973,4.079999923706055,4.179999828338623,4.179999828338623,5686600,AXL
2025-06-30 04:00:00+00:00,4.159999847412109,4.159999847412109,4.050000190734863,4.079999923706055,4.079999923706055,3995400,AXL
2025-07-01 04:00:00+00:00,4.03000020980835,4.260000228881836,3.940000057220459,4.25,4.25,6001200,AXL
2025-07-02 04:00:00+00:00,4.289999961853027,4.389999866485596,4.25,4.380000114440918,4.380000114440918,4240400,AXL
2025-07-03 04:00:00+00:00,4.389999866485596,4.460000038146973,4.340000152587891,4.380000114440918,4.380000114440918,2727900,AXL
2025-07-07 04:00:00+00:00,4.309999942779541,4.460000038146973,4.260000228881836,4.340000152587891,4.340000152587891,4769700,AXL
2025-07-08 04:00:00+00:00,4.369999885559082,4.420000076293945,4.28000020980835,4.360000133514404,4.360000133514404,2612500,AXL
2025-07-09 04:00:00+00:00,4.409999847412109,4.460000038146973,4.320000171661377,4.449999809265137,4.449999809265137,2158300,AXL
2025-07-10 04:00:00+00:00,4.480000019073486,4.489999771118164,4.429999828338623,4.460000038146973,4.460000038146973,1736100,AXL
2025-07-11 04:00:00+00:00,4.420000076293945,4.46999979019165,4.329999923706055,4.409999847412109,4.409999847412109,2521700,AXL
2025-07-14 04:00:00+00:00,4.840000152587891,4.929999828338623,4.630000114440918,4.820000171661377,4.820000171661377,5017100,AXL
2025-07-15 04:00:00+00:00,4.849999904632568,4.960000038146973,4.760000228881836,4.78000020980835,4.78000020980835,3104100,AXL
2025-07-16 04:00:00+00:00,4.820000171661377,4.860000133514404,4.710000038146973,4.849999904632568,4.849999904632568,3037800,AXL
2025-07-17 04:00:00+00:00,4.809999942779541,4.960000038146973,4.769999980926514,4.769999980926514,4.769999980926514,2806300,AXL
2025-07-18 04:00:00+00:00,4.800000190734863,4.829999923706055,4.5,4.550000190734863,4.550000190734863,2865700,AXL
2025-07-21 04:00:00+00:00,4.610000133514404,4.71999979019165,4.519999980926514,4.53000020980835,4.53000020980835,2297600,AXL
2025-07-22 04:00:00+00:00,4.53000020980835,4.730000019073486,4.53000020980835,4.679999828338623,4.679999828338623,5096600,AXL
2025-07-23 04:00:00+00:00,4.800000190734863,4.949999809265137,4.739999771118164,4.940000057220459,4.940000057220459,5762000,AXL
2025-07-24 04:00:00+00:00,4.840000152587891,4.900000095367432,4.78000020980835,4.849999904632568,4.849999904632568,4125100,AXL
2025-07-25 04:00:00+00:00,4.869999885559082,4.940000057220459,4.75,4.929999828338623,4.929999828338623,3859600,AXL
2025-07-28 04:00:00+00:00,4.900000095367432,4.929999828338623,4.829999923706055,4.889999866485596,4.889999866485596,2978000,AXL
2025-07-29 04:00:00+00:00,4.900000095367432,4.920000076293945,4.639999866485596,4.639999866485596,4.639999866485596,2406800,AXL
2025-07-30 04:00:00+00:00,4.610000133514404,4.630000114440918,4.389999866485596,4.420000076293945,4.420000076293945,4181500,AXL
2025-07-31 04:00:00+00:00,4.360000133514404,4.489999771118164,4.300000190734863,4.449999809265137,4.449999809265137,3862700,AXL
2025-08-01 04:00:00+00:00,4.389999866485596,4.429999828338623,4.269999980926514,4.309999942779541,4.309999942779541,2514100,AXL
2025-08-04 04:00:00+00:00,4.360000133514404,4.389999866485596,4.309999942779541,4.349999904632568,4.349999904632568,1579500,AXL
2025-08-05 04:00:00+00:00,4.400000095367432,4.440000057220459,4.260000228881836,4.429999828338623,4.429999828338623,4750200,AXL
2025-08-06 04:00:00+00:00,4.429999828338623,4.510000228881836,4.389999866485596,4.5,4.5,3468700,AXL
2025-08-07 04:00:00+00:00,4.599999904632568,4.639999866485596,4.510000228881836,4.579999923706055,4.579999923706055,3523500,AXL
2025-08-08 04:00:00+00:00,4.46999979019165,5.329999923706055,4.46999979019165,5.28000020980835,5.28000020980835,7660700,AXL
2025-08-11 04:00:00+00:00,5.28000020980835,5.610000133514404,5.190000057220459,5.539999961853027,5.539999961853027,5341700,AXL
2025-08-12 04:00:00+00:00,5.630000114440918,5.760000228881836,5.53000020980835,5.710000038146973,5.710000038146973,5296600,AXL
2025-08-13 04:00:00+00:00,5.760000228881836,5.889999866485596,5.71999979019165,5.820000171661377,5.820000171661377,4456000,AXL
2025-08-14 04:00:00+00:00,5.710000038146973,5.840000152587891,5.679999828338623,5.820000171661377,5.820000171661377,4567500,AXL
2025-08-15 04:00:00+00:00,5.869999885559082,5.869999885559082,5.679999828338623,5.739999771118164,5.739999771118164,2926000,AXL
2025-08-18 04:00:00+00:00,5.730000019073486,5.760000228881836,5.460000038146973,5.550000190734863,5.550000190734863,3605300,AXL
2025-08-19 04:00:00+00:00,5.630000114440918,5.690000057220459,5.5,5.599999904632568,5.599999904632568,2398600,AXL
2025-08-20 00:00:00-04:00,5.519999980926514,5.619999885559082,5.480000019073486,5.610000133514404,5.610000133514404,3268800,AXL
2025-08-21 00:00:00-04:00,5.420000076293945,5.730000019073486,5.400000095367432,5.699999809265137,5.699999809265137,4761900,AXL
2025-08-22 00:00:00-04:00,5.739999771118164,6.03000020980835,5.71999979019165,5.829999923706055,5.829999923706055,3491700,AXL
2025-08-25 00:00:00-04:00,5.78000020980835,5.929999828338623,5.769999980926514,5.880000114440918,5.880000114440918,1603900,AXL
2025-08-26 00:00:00-04:00,5.900000095367432,5.960000038146973,5.849999904632568,5.900000095367432,5.900000095367432,1946200,AXL
2025-08-27 00:00:00-04:00,5.849999904632568,6.170000076293945,5.849999904632568,6.010000228881836,6.010000228881836,3391400,AXL
2025-08-28 00:00:00-04:00,6.039999961853027,6.039999961853027,5.829999923706055,5.96999979019165,5.96999979019165,3313000,AXL
2025-08-29 00:00:00-04:00,5.920000076293945,5.920000076293945,5.670000076293945,5.820000171661377,5.820000171661377,11904700,AXL
2025-09-02 00:00:00-04:00,5.800000190734863,6.090000152587891,5.75,5.960000038146973,5.960000038146973,6511500,AXL
2025-09-03 00:00:00-04:00,5.940000057220459,6.03000020980835,5.820000171661377,5.960000038146973,5.960000038146973,4003300,AXL
2025-09-04 00:00:00-04:00,5.960000038146973,6.070000171661377,5.889999866485596,5.980000019073486,5.980000019073486,2287800,AXL
2025-09-05 00:00:00-04:00,5.940000057220459,6.119999885559082,5.880000114440918,5.949999809265137,5.949999809265137,4027700,AXL
2025-09-08 00:00:00-04:00,5.980000019073486,6.150000095367432,5.949999809265137,6.090000152587891,6.090000152587891,3695400,AXL
2025-09-09 00:00:00-04:00,5.900000095367432,6.039999961853027,5.900000095367432,5.989999771118164,5.989999771118164,2842300,AXL
2025-09-10 00:00:00-04:00,5.96999979019165,5.980000019073486,5.860000133514404,5.929999828338623,5.929999828338623,2390800,AXL
2025-09-11 00:00:00-04:00,5.949999809265137,6.139999866485596,5.920000076293945,6.050000190734863,6.050000190734863,2983600,AXL
2025-09-12 00:00:00-04:00,6.03000020980835,6.039999961853027,5.869999885559082,5.869999885559082,5.869999885559082,2356500,AXL
2025-09-15 00:00:00-04:00,5.880000114440918,6.239999771118164,5.800000190734863,6.21999979019165,6.21999979019165,4812900,AXL
2025-09-16 00:00:00-04:00,6.21999979019165,6.269999980926514,6.079999923706055,6.260000228881836,6.260000228881836,2537500,AXL
2025-09-17 00:00:00-04:00,6.230000019073486,6.519999980926514,6.190000057220459,6.260000228881836,6.260000228881836,2973300,AXL
2025-09-18 00:00:00-04:00,6.369999885559082,6.449999809265137,6.25,6.309999942779541,6.309999942779541,4739200,AXL
2025-09-19 00:00:00-04:00,6.309999942779541,6.340000152587891,6.170000076293945,6.190000057220459,6.190000057220459,8804300,AXL
2025-09-22 00:00:00-04:00,6.179999828338623,6.230000019073486,6.010000228881836,6.050000190734863,6.050000190734863,2490900,AXL
2025-09-23 00:00:00-04:00,6.159999847412109,6.159999847412109,5.940000057220459,6.0,6.0,3019600,AXL
2025-09-24 00:00:00-04:00,6.0,6.199999809265137,6.0,6.050000190734863,6.050000190734863,2034200,AXL
2025-09-25 00:00:00-04:00,6.019999980926514,6.159999847412109,5.949999809265137,6.150000095367432,6.150000095367432,2969400,AXL
2025-09-26 00:00:00-04:00,6.130000114440918,6.21999979019165,6.090000152587891,6.179999828338623,6.179999828338623,2056900,AXL
