date,Open,High,Low,Close,Adj Close,Volume,symbol,Dividends,Stock Splits
2024-12-09 05:00:00+00:00,8.9399995803833,9.1899995803833,8.875,9.130000114440918,9.130000114440918,1688000,AUPH,,
2024-12-10 05:00:00+00:00,9.5,10.670000076293944,9.43000030517578,10.4399995803833,10.4399995803833,4636900,AUPH,,
2024-12-11 05:00:00+00:00,10.489999771118164,10.489999771118164,9.979999542236328,10.109999656677246,10.109999656677246,2126400,AUPH,,
2024-12-12 05:00:00+00:00,10.050000190734863,10.149999618530272,9.68000030517578,9.6899995803833,9.6899995803833,1353600,AUPH,,
2024-12-13 05:00:00+00:00,9.649999618530272,9.6850004196167,9.220000267028809,9.369999885559082,9.369999885559082,1279700,AUPH,,
2024-12-16 05:00:00+00:00,9.369999885559082,9.65999984741211,9.260000228881836,9.630000114440918,9.630000114440918,1090000,AUPH,,
2024-12-17 05:00:00+00:00,9.600000381469728,9.760000228881836,9.399999618530272,9.550000190734863,9.550000190734863,1432900,AUPH,,
2024-12-18 05:00:00+00:00,9.56999969482422,9.595000267028809,8.96500015258789,9.100000381469728,9.100000381469728,1184700,AUPH,,
2024-12-19 05:00:00+00:00,9.149999618530272,9.208000183105469,8.920000076293945,9.039999961853027,9.039999961853027,1135400,AUPH,,
2024-12-20 05:00:00+00:00,8.949999809265137,9.229999542236328,8.920000076293945,9.029999732971191,9.029999732971191,1584300,AUPH,,
2024-12-23 05:00:00+00:00,9.010000228881836,9.050000190734863,8.930000305175781,8.949999809265137,8.949999809265137,938600,AUPH,,
2024-12-24 05:00:00+00:00,8.989999771118164,9.010000228881836,8.890000343322754,8.979999542236328,8.979999542236328,487400,AUPH,,
2024-12-26 05:00:00+00:00,8.970000267028809,9.260000228881836,8.899999618530273,9.25,9.25,771700,AUPH,,
2024-12-27 05:00:00+00:00,9.18000030517578,9.255000114440918,8.989999771118164,9.199999809265137,9.199999809265137,821300,AUPH,,
2024-12-30 05:00:00+00:00,9.140000343322754,9.30500030517578,8.994999885559082,9.170000076293944,9.170000076293944,1045600,AUPH,,
2024-12-31 05:00:00+00:00,9.1899995803833,9.234999656677246,8.90999984741211,8.979999542236328,8.979999542236328,1250300,AUPH,,
2025-01-02 05:00:00+00:00,9.050000190734863,9.109999656677246,8.75,8.770000457763672,8.770000457763672,1526700,AUPH,,
2025-01-03 05:00:00+00:00,8.770000457763672,8.960000038146973,8.520000457763672,8.539999961853027,8.539999961853027,1604900,AUPH,,
2025-01-06 05:00:00+00:00,8.630000114440918,8.680000305175781,8.329999923706055,8.380000114440918,8.380000114440918,1668700,AUPH,,
2025-01-07 05:00:00+00:00,8.399999618530273,8.571000099182129,8.34000015258789,8.420000076293945,8.420000076293945,1407500,AUPH,,
2025-01-08 05:00:00+00:00,8.380000114440918,8.529999732971191,8.270000457763672,8.34000015258789,8.34000015258789,1380500,AUPH,,
2025-01-10 05:00:00+00:00,8.199999809265137,8.270000457763672,7.789999961853027,8.069999694824219,8.069999694824219,2415000,AUPH,,
2025-01-13 05:00:00+00:00,7.940000057220459,7.954999923706055,7.579999923706055,7.769999980926514,7.769999980926514,2698900,AUPH,,
2025-01-14 05:00:00+00:00,7.849999904632568,7.940000057220459,7.519999980926514,7.550000190734863,7.550000190734863,1604300,AUPH,,
2025-01-15 05:00:00+00:00,7.730000019073486,7.78000020980835,7.610000133514404,7.690000057220459,7.690000057220459,1146300,AUPH,,
2025-01-16 05:00:00+00:00,7.679999828338623,7.75,7.599999904632568,7.739999771118164,7.739999771118164,1048900,AUPH,,
2025-01-17 05:00:00+00:00,7.809999942779541,8.029999732971191,7.670000076293945,8.010000228881836,8.010000228881836,1596300,AUPH,,
2025-01-21 05:00:00+00:00,8.069999694824219,8.1899995803833,7.690000057220459,7.730000019073486,7.730000019073486,1790900,AUPH,,
2025-01-22 05:00:00+00:00,7.679999828338623,7.835000038146973,7.644000053405762,7.730000019073486,7.730000019073486,1148600,AUPH,,
2025-01-23 05:00:00+00:00,7.690000057220459,8.04699993133545,7.664999961853027,8.029999732971191,8.029999732971191,1043600,AUPH,,
2025-01-24 05:00:00+00:00,8.0,8.109999656677246,7.965000152587891,8.0,8.0,946000,AUPH,,
2025-01-27 05:00:00+00:00,7.96999979019165,8.279999732971191,7.96999979019165,8.260000228881836,8.260000228881836,889100,AUPH,,
2025-01-28 05:00:00+00:00,8.260000228881836,8.539999961853027,8.22599983215332,8.239999771118164,8.239999771118164,919000,AUPH,,
2025-01-29 05:00:00+00:00,8.239999771118164,8.28499984741211,8.024999618530273,8.140000343322754,8.140000343322754,860000,AUPH,,
2025-01-30 05:00:00+00:00,8.100000381469727,8.180000305175781,7.920000076293945,8.0,8.0,960600,AUPH,,
2025-01-31 05:00:00+00:00,7.980000019073486,8.180000305175781,7.90500020980835,7.949999809265137,7.949999809265137,1123100,AUPH,,
2025-02-03 05:00:00+00:00,7.820000171661377,7.849999904632568,7.664999961853027,7.809999942779541,7.809999942779541,1147800,AUPH,,
2025-02-04 05:00:00+00:00,7.809999942779541,8.03499984741211,7.78000020980835,8.010000228881836,8.010000228881836,843500,AUPH,,
2025-02-05 05:00:00+00:00,8.010000228881836,8.319999694824219,7.989999771118164,8.270000457763672,8.270000457763672,1063100,AUPH,,
2025-02-06 05:00:00+00:00,8.279999732971191,8.329999923706055,8.079999923706055,8.09000015258789,8.09000015258789,888800,AUPH,,
2025-02-07 05:00:00+00:00,8.029999732971191,8.199999809265137,7.940000057220459,8.010000228881836,8.010000228881836,1190800,AUPH,,
2025-02-10 05:00:00+00:00,8.020000457763672,8.069999694824219,7.849999904632568,7.96999979019165,7.96999979019165,984200,AUPH,,
2025-02-11 05:00:00+00:00,7.909999847412109,7.909999847412109,7.599999904632568,7.610000133514404,7.610000133514404,1162100,AUPH,,
2025-02-12 05:00:00+00:00,7.550000190734863,7.855000019073486,7.46999979019165,7.809999942779541,7.809999942779541,1395100,AUPH,,
2025-02-13 05:00:00+00:00,7.889999866485596,8.017000198364258,7.836999893188477,7.96999979019165,7.96999979019165,860400,AUPH,,
2025-02-14 05:00:00+00:00,8.0,8.119999885559082,7.769999980926514,7.789999961853027,7.789999961853027,1006200,AUPH,,
2025-02-18 05:00:00+00:00,7.889999866485596,8.095000267028809,7.809999942779541,7.989999771118164,7.989999771118164,1034100,AUPH,,
2025-02-19 05:00:00+00:00,7.920000076293945,8.020000457763672,7.849999904632568,7.869999885559082,7.869999885559082,1026500,AUPH,,
2025-02-20 05:00:00+00:00,7.829999923706055,7.929999828338623,7.501999855041504,7.829999923706055,7.829999923706055,1302900,AUPH,,
2025-02-21 05:00:00+00:00,7.920000076293945,7.960000038146973,7.784999847412109,7.929999828338623,7.929999828338623,1298600,AUPH,,
2025-02-24 05:00:00+00:00,7.920000076293945,8.199999809265137,7.909999847412109,8.050000190734863,8.050000190734863,1310300,AUPH,,
2025-02-25 05:00:00+00:00,8.079999923706055,8.180000305175781,7.925000190734863,8.029999732971191,8.029999732971191,1196800,AUPH,,
2025-02-26 05:00:00+00:00,7.96999979019165,8.140000343322754,7.900000095367432,7.949999809265137,7.949999809265137,1429100,AUPH,,
2025-02-27 05:00:00+00:00,7.730000019073486,7.75,6.550000190734863,7.550000190734863,7.550000190734863,4491700,AUPH,,
2025-02-28 05:00:00+00:00,7.46999979019165,7.949999809265137,7.46999979019165,7.949999809265137,7.949999809265137,1849900,AUPH,,
2025-03-03 05:00:00+00:00,7.96999979019165,8.140000343322754,7.789999961853027,7.980000019073486,7.980000019073486,2583100,AUPH,,
2025-03-04 05:00:00+00:00,7.949999809265137,8.135000228881836,7.760000228881836,8.079999923706055,8.079999923706055,3660300,AUPH,,
2025-03-05 05:00:00+00:00,8.100000381469727,8.845000267028809,8.09000015258789,8.670000076293945,8.670000076293945,2953000,AUPH,,
2025-03-06 05:00:00+00:00,8.630000114440918,8.710000038146973,8.149999618530273,8.1899995803833,8.1899995803833,1574000,AUPH,,
2025-03-07 05:00:00+00:00,8.1899995803833,8.34000015258789,8.03499984741211,8.149999618530273,8.149999618530273,1152900,AUPH,,
2025-03-10 04:00:00+00:00,8.079999923706055,8.229999542236328,7.920000076293945,8.170000076293945,8.170000076293945,1640900,AUPH,,
2025-03-11 04:00:00+00:00,8.229999542236328,8.359999656677246,8.039999961853027,8.289999961853027,8.289999961853027,2026900,AUPH,,
2025-03-12 04:00:00+00:00,8.3100004196167,8.390000343322754,8.0649995803833,8.149999618530273,8.149999618530273,1680300,AUPH,,
2025-03-13 04:00:00+00:00,8.15999984741211,8.329999923706055,8.074999809265137,8.109999656677246,8.109999656677246,2904100,AUPH,,
2025-03-14 04:00:00+00:00,8.15999984741211,8.3149995803833,8.130000114440918,8.15999984741211,8.15999984741211,887600,AUPH,,
2025-03-17 04:00:00+00:00,8.170000076293945,8.420000076293945,8.149999618530273,8.399999618530273,8.399999618530273,1418500,AUPH,,
2025-03-18 04:00:00+00:00,8.350000381469727,8.354999542236328,8.1850004196167,8.229999542236328,8.229999542236328,778400,AUPH,,
2025-03-19 04:00:00+00:00,8.220000267028809,8.375,8.194999694824219,8.369999885559082,8.369999885559082,894500,AUPH,,
2025-03-20 04:00:00+00:00,8.300000190734863,8.454999923706055,8.279999732971191,8.319999694824219,8.319999694824219,698500,AUPH,,
2025-03-21 04:00:00+00:00,8.260000228881836,8.531000137329102,8.229999542236328,8.4399995803833,8.4399995803833,2064700,AUPH,,
2025-03-24 04:00:00+00:00,8.520000457763672,8.600000381469727,8.489999771118164,8.529999732971191,8.529999732971191,842900,AUPH,,
2025-03-25 04:00:00+00:00,8.520000457763672,8.6850004196167,8.449999809265137,8.670000076293945,8.670000076293945,1139600,AUPH,,
2025-03-26 04:00:00+00:00,8.630000114440918,8.729999542236328,8.369999885559082,8.520000457763672,8.520000457763672,1265100,AUPH,,
2025-03-27 04:00:00+00:00,8.510000228881836,8.645000457763672,8.4399995803833,8.460000038146973,8.460000038146973,846000,AUPH,,
2025-03-28 04:00:00+00:00,8.34000015258789,8.350000381469727,8.145000457763672,8.289999961853027,8.289999961853027,862400,AUPH,,
2025-03-31 04:00:00+00:00,8.199999809265137,8.229999542236328,7.929999828338623,8.039999961853027,8.039999961853027,1474700,AUPH,,
2025-04-01 04:00:00+00:00,8.010000228881836,8.225000381469727,7.974999904632568,8.050000190734863,8.050000190734863,1616500,AUPH,,
2025-04-02 04:00:00+00:00,7.949999809265137,8.204999923706055,7.929999828338623,8.1899995803833,8.1899995803833,1431700,AUPH,,
2025-04-03 04:00:00+00:00,7.889999866485596,8.079999923706055,7.880000114440918,8.050000190734863,8.050000190734863,1340900,AUPH,,
2025-04-04 04:00:00+00:00,7.809999942779541,7.980000019073486,7.71999979019165,7.809999942779541,7.809999942779541,1567400,AUPH,,
2025-04-07 04:00:00+00:00,7.460000038146973,7.840000152587891,7.199999809265137,7.590000152587891,7.590000152587891,2204800,AUPH,,
2025-04-08 04:00:00+00:00,7.659999847412109,7.804999828338623,7.050000190734863,7.199999809265137,7.199999809265137,1795500,AUPH,,
2025-04-09 04:00:00+00:00,7.0,7.710000038146973,6.824999809265137,7.610000133514404,7.610000133514404,2311500,AUPH,,
2025-04-10 04:00:00+00:00,7.46999979019165,7.519999980926514,7.150000095367432,7.340000152587891,7.340000152587891,963700,AUPH,,
2025-04-11 04:00:00+00:00,7.340000152587891,7.53000020980835,7.289999961853027,7.409999847412109,7.409999847412109,1385500,AUPH,,
2025-04-14 04:00:00+00:00,7.559999942779541,7.78000020980835,7.480000019073486,7.730000019073486,7.730000019073486,1177800,AUPH,,
2025-04-15 04:00:00+00:00,7.710000038146973,7.824999809265137,7.679999828338623,7.75,7.75,734700,AUPH,,
2025-04-16 04:00:00+00:00,7.739999771118164,7.739999771118164,7.590000152587891,7.670000076293945,7.670000076293945,966600,AUPH,,
2025-04-17 04:00:00+00:00,7.630000114440918,7.769999980926514,7.630000114440918,7.75,7.75,929300,AUPH,,
2025-04-21 04:00:00+00:00,7.71999979019165,7.84499979019165,7.650000095367432,7.659999847412109,7.659999847412109,944000,AUPH,,
2025-04-22 04:00:00+00:00,7.769999980926514,7.914999961853027,7.75,7.889999866485596,7.889999866485596,1046600,AUPH,,
2025-04-23 04:00:00+00:00,8.039999961853027,8.319999694824219,7.96999979019165,8.09000015258789,8.09000015258789,1263500,AUPH,,
2025-04-24 04:00:00+00:00,8.029999732971191,8.119999885559082,7.920000076293945,8.100000381469727,8.100000381469727,1017200,AUPH,,
2025-04-25 04:00:00+00:00,8.050000190734863,8.210000038146973,7.96999979019165,8.180000305175781,8.180000305175781,808900,AUPH,,
2025-04-28 04:00:00+00:00,8.210000038146973,8.279999732971191,7.980000019073486,8.0,8.0,1250900,AUPH,,
2025-04-29 04:00:00+00:00,8.0,8.154999732971191,7.919000148773193,8.119999885559082,8.119999885559082,907400,AUPH,,
2025-04-30 04:00:00+00:00,8.020000457763672,8.34000015258789,8.015000343322754,8.239999771118164,8.239999771118164,1071700,AUPH,,
2025-05-01 04:00:00+00:00,8.25,8.305000305175781,8.095000267028809,8.199999809265137,8.199999809265137,888800,AUPH,,
2025-05-02 04:00:00+00:00,8.210000038146973,8.380000114440918,8.199999809265137,8.210000038146973,8.210000038146973,751100,AUPH,,
2025-05-05 04:00:00+00:00,8.1899995803833,8.34000015258789,8.140000343322754,8.260000228881836,8.260000228881836,761900,AUPH,,
2025-05-06 04:00:00+00:00,8.199999809265137,8.244999885559082,8.069999694824219,8.119999885559082,8.119999885559082,942400,AUPH,,
2025-05-07 04:00:00+00:00,8.15999984741211,8.180000305175781,8.024999618530273,8.109999656677246,8.109999656677246,889700,AUPH,,
2025-05-08 04:00:00+00:00,8.130000114440918,8.210000038146973,7.885000228881836,8.109999656677246,8.109999656677246,915000,AUPH,,
2025-05-09 04:00:00+00:00,8.109999656677246,8.210000038146973,7.929999828338623,8.0,8.0,1511300,AUPH,,
2025-05-12 04:00:00+00:00,8.149999618530273,8.390000343322754,7.960000038146973,8.119999885559082,8.119999885559082,2179900,AUPH,,
2025-05-13 04:00:00+00:00,8.180000305175781,8.489999771118164,7.800000190734863,7.820000171661377,7.820000171661377,1831600,AUPH,,
2025-05-14 04:00:00+00:00,7.760000228881836,7.96999979019165,7.474999904632568,7.849999904632568,7.849999904632568,2097600,AUPH,,
2025-05-15 04:00:00+00:00,7.849999904632568,8.175000190734863,7.760000228881836,8.149999618530273,8.149999618530273,1680400,AUPH,,
2025-05-16 04:00:00+00:00,8.109999656677246,8.225000381469727,8.085000038146973,8.1899995803833,8.1899995803833,1590700,AUPH,,
2025-05-19 04:00:00+00:00,8.140000343322754,8.204999923706055,7.989999771118164,8.069999694824219,8.069999694824219,1090800,AUPH,,
2025-05-20 04:00:00+00:00,8.050000190734863,8.319999694824219,8.015000343322754,8.300000190734863,8.300000190734863,1238600,AUPH,,
2025-05-21 04:00:00+00:00,8.210000038146973,8.359999656677246,8.109999656677246,8.34000015258789,8.34000015258789,1115700,AUPH,,
2025-05-22 04:00:00+00:00,8.319999694824219,8.46500015258789,8.244999885559082,8.270000457763672,8.270000457763672,1668000,AUPH,,
2025-05-23 04:00:00+00:00,8.350000381469727,8.579999923706055,8.045000076293945,8.079999923706055,8.079999923706055,2007900,AUPH,,
2025-05-27 04:00:00+00:00,8.140000343322754,8.25,7.960000038146973,8.149999618530273,8.149999618530273,1488100,AUPH,,
2025-05-28 04:00:00+00:00,8.149999618530273,8.170000076293945,7.965000152587891,7.980000019073486,7.980000019073486,1084300,AUPH,,
2025-05-29 04:00:00+00:00,8.0,8.085000038146973,7.920000076293945,7.989999771118164,7.989999771118164,1036400,AUPH,,
2025-05-30 04:00:00+00:00,7.960000038146973,7.965000152587891,7.769999980926514,7.840000152587891,7.840000152587891,1381100,AUPH,,
2025-06-02 04:00:00+00:00,7.880000114440918,8.008999824523926,7.800000190734863,7.960000038146973,7.960000038146973,1040600,AUPH,,
2025-06-03 04:00:00+00:00,7.96999979019165,8.0649995803833,7.840000152587891,8.0,8.0,1108400,AUPH,,
2025-06-04 04:00:00+00:00,7.960000038146973,8.0600004196167,7.934999942779541,7.989999771118164,7.989999771118164,873400,AUPH,,
2025-06-05 04:00:00+00:00,7.960000038146973,8.140000343322754,7.909999847412109,8.09000015258789,8.09000015258789,1039100,AUPH,,
2025-06-06 04:00:00+00:00,8.149999618530273,8.34000015258789,8.130000114440918,8.1899995803833,8.1899995803833,911800,AUPH,,
2025-06-09 04:00:00+00:00,8.1899995803833,8.25,8.090999603271484,8.140000343322754,8.140000343322754,1009200,AUPH,,
2025-06-10 04:00:00+00:00,8.130000114440918,8.265000343322754,8.100000381469727,8.149999618530273,8.149999618530273,824100,AUPH,,
2025-06-11 04:00:00+00:00,8.170000076293945,8.25,8.079999923706055,8.09000015258789,8.09000015258789,830700,AUPH,,
2025-06-12 04:00:00+00:00,8.100000381469727,8.3149995803833,8.100000381469727,8.229999542236328,8.229999542236328,924100,AUPH,,
2025-06-13 04:00:00+00:00,8.09000015258789,8.204999923706055,8.074999809265137,8.180000305175781,8.180000305175781,942500,AUPH,,
2025-06-16 04:00:00+00:00,8.25,8.289999961853027,8.109999656677246,8.140000343322754,8.140000343322754,977900,AUPH,,
2025-06-17 04:00:00+00:00,8.09000015258789,8.130000114440918,7.909999847412109,7.909999847412109,7.909999847412109,935100,AUPH,,
2025-06-18 04:00:00+00:00,7.900000095367432,8.045000076293945,7.814000129699707,7.920000076293945,7.920000076293945,1048700,AUPH,,
2025-06-20 04:00:00+00:00,7.96999979019165,7.974999904632568,7.739999771118164,7.769999980926514,7.769999980926514,1199700,AUPH,,
2025-06-23 04:00:00+00:00,7.739999771118164,7.869999885559082,7.710000038146973,7.829999923706055,7.829999923706055,1067500,AUPH,,
2025-06-24 04:00:00+00:00,7.849999904632568,8.130000114440918,7.820000171661377,8.050000190734863,8.050000190734863,1418000,AUPH,,
2025-06-25 04:00:00+00:00,8.029999732971191,8.199999809265137,7.920000076293945,8.029999732971191,8.029999732971191,1470400,AUPH,,
2025-06-26 04:00:00+00:00,7.989999771118164,8.800000190734863,7.989999771118164,8.630000114440918,8.630000114440918,3999100,AUPH,,
2025-06-27 04:00:00+00:00,8.649999618530273,8.720000267028809,8.380000114440918,8.640000343322754,8.640000343322754,4365600,AUPH,,
2025-06-30 04:00:00+00:00,8.670000076293945,8.859999656677246,8.430000305175781,8.470000267028809,8.470000267028809,2122000,AUPH,,
2025-07-01 04:00:00+00:00,8.479999542236328,8.479999542236328,7.449999809265137,7.480000019073486,7.480000019073486,3310500,AUPH,,
2025-07-02 04:00:00+00:00,7.449999809265137,7.5,7.284999847412109,7.489999771118164,7.489999771118164,2249700,AUPH,,
2025-07-03 04:00:00+00:00,7.510000228881836,7.605000019073486,7.449999809265137,7.590000152587891,7.590000152587891,1011300,AUPH,,
2025-07-07 04:00:00+00:00,7.519999980926514,7.627999782562256,7.360000133514404,7.46999979019165,7.46999979019165,1625900,AUPH,,
2025-07-08 04:00:00+00:00,7.46999979019165,7.695000171661377,7.449999809265137,7.590000152587891,7.590000152587891,1404300,AUPH,,
2025-07-09 04:00:00+00:00,7.670000076293945,8.390000343322754,7.619999885559082,8.390000343322754,8.390000343322754,2579100,AUPH,,
2025-07-10 04:00:00+00:00,8.28499984741211,9.100000381469728,8.279999732971191,8.930000305175781,8.930000305175781,5348700,AUPH,,
2025-07-11 04:00:00+00:00,8.8100004196167,9.0600004196167,8.78499984741211,8.800000190734863,8.800000190734863,1612400,AUPH,,
2025-07-14 04:00:00+00:00,8.75,9.0600004196167,8.725000381469727,9.039999961853027,9.039999961853027,1506600,AUPH,,
2025-07-15 04:00:00+00:00,9.020000457763672,9.079999923706056,8.744999885559082,8.989999771118164,8.989999771118164,2397200,AUPH,,
2025-07-16 04:00:00+00:00,9.0,9.1899995803833,8.84000015258789,8.850000381469727,8.850000381469727,1231100,AUPH,,
2025-07-17 04:00:00+00:00,8.850000381469727,9.175000190734863,8.779999732971191,9.06999969482422,9.06999969482422,1956000,AUPH,,
2025-07-18 04:00:00+00:00,9.0600004196167,9.130000114440918,8.609999656677246,8.630000114440918,8.630000114440918,2005200,AUPH,,
2025-07-21 04:00:00+00:00,8.890000343322754,8.890000343322754,8.550000190734863,8.619999885559082,8.619999885559082,1319600,AUPH,,
2025-07-22 04:00:00+00:00,8.5600004196167,8.890000343322754,8.550000190734863,8.880000114440918,8.880000114440918,1254200,AUPH,,
2025-07-23 04:00:00+00:00,8.970000267028809,9.364999771118164,8.930000305175781,9.1899995803833,9.1899995803833,2399900,AUPH,,
2025-07-24 04:00:00+00:00,9.18000030517578,9.359999656677246,9.03499984741211,9.06999969482422,9.06999969482422,1028300,AUPH,,
2025-07-25 04:00:00+00:00,9.079999923706056,9.119999885559082,8.90999984741211,8.930000305175781,8.930000305175781,1233000,AUPH,,
2025-07-28 04:00:00+00:00,8.949999809265137,8.960000038146973,8.800000190734863,8.890000343322754,8.890000343322754,794900,AUPH,,
2025-07-29 04:00:00+00:00,8.949999809265137,9.015000343322754,8.800000190734863,8.944999694824219,8.944999694824219,996600,AUPH,,
2025-07-30 04:00:00+00:00,9.0600004196167,9.420000076293944,8.835000038146973,9.050000190734863,9.050000190734863,2420600,AUPH,,
2025-07-31 04:00:00+00:00,9.100000381469728,9.829999923706056,8.850000381469727,9.244999885559082,9.244999885559082,5919800,AUPH,,
2025-08-01 04:00:00+00:00,9.359999656677246,10.520000457763672,9.329999923706056,10.489999771118164,10.489999771118164,7741900,AUPH,,
2025-08-04 04:00:00+00:00,10.600000381469728,11.479999542236328,10.449999809265137,11.449999809265137,11.449999809265137,5096800,AUPH,,
2025-08-05 04:00:00+00:00,11.5,11.800000190734863,11.270000457763672,11.699999809265137,11.699999809265137,3155800,AUPH,,
2025-08-06 04:00:00+00:00,11.75,11.789999961853027,11.354999542236328,11.609999656677246,11.609999656677246,3854100,AUPH,,
2025-08-07 04:00:00+00:00,11.520000457763672,11.670000076293944,11.31999969482422,11.43000030517578,11.43000030517578,3327400,AUPH,,
2025-08-08 04:00:00+00:00,11.380000114440918,11.6899995803833,11.260000228881836,11.369999885559082,11.369999885559082,2497000,AUPH,,
2025-08-11 04:00:00+00:00,11.359999656677246,11.645000457763672,11.3100004196167,11.43000030517578,11.43000030517578,2483700,AUPH,,
2025-08-12 04:00:00+00:00,11.470000267028809,11.59000015258789,11.289999961853027,11.31999969482422,11.31999969482422,2337500,AUPH,,
2025-08-13 04:00:00+00:00,11.359999656677246,12.100000381469728,11.18000030517578,12.010000228881836,12.010000228881836,3094400,AUPH,,
2025-08-14 04:00:00+00:00,11.890000343322754,12.3149995803833,11.725000381469728,12.09000015258789,12.09000015258789,2713100,AUPH,,
2025-08-15 04:00:00+00:00,12.140000343322754,12.479999542236328,12.119999885559082,12.270000457763672,12.270000457763672,2265000,AUPH,,
2025-08-18 04:00:00+00:00,12.31999969482422,12.529999732971191,12.140000343322754,12.220000267028809,12.220000267028809,2298200,AUPH,,
2025-08-19 04:00:00+00:00,12.279999732971191,12.3100004196167,11.920000076293944,12.029999732971191,12.029999732971191,1172100,AUPH,,
2025-08-20 04:00:00+00:00,12.137999534606934,12.137999534606934,11.850000381469728,12.010000228881836,12.010000228881836,1310100,AUPH,,
2025-08-21 04:00:00+00:00,11.890000343322754,12.154999732971191,11.739999771118164,12.079999923706056,12.079999923706056,1015200,AUPH,,
2025-08-22 04:00:00+00:00,12.130000114440918,12.395000457763672,12.0,12.270000457763672,12.270000457763672,2016500,AUPH,,
2025-08-25 04:00:00+00:00,12.279999732971191,12.460000038146973,12.119999885559082,12.135000228881836,12.135000228881836,1681900,AUPH,,
2025-08-26 04:00:00+00:00,12.149999618530272,12.220000267028809,11.829999923706056,12.210000038146973,12.210000038146973,1771900,AUPH,,
2025-08-27 04:00:00+00:00,12.15999984741211,12.1850004196167,11.949999809265137,12.109999656677246,12.109999656677246,881600,AUPH,,
2025-08-28 04:00:00+00:00,12.109999656677246,12.175000190734863,12.0,12.079999923706056,12.079999923706056,1081000,AUPH,,
2025-08-29 04:00:00+00:00,12.149999618530272,12.15999984741211,11.93000030517578,11.989999771118164,11.989999771118164,805800,AUPH,,
2025-09-02 04:00:00+00:00,11.899999618530272,12.015000343322754,11.640000343322754,11.68000030517578,11.68000030517578,1654700,AUPH,,
2025-09-03 04:00:00+00:00,11.649999618530272,12.005000114440918,11.56999969482422,12.0,12.0,2337500,AUPH,,
2025-09-04 04:00:00+00:00,12.0,12.640000343322754,11.989999771118164,12.529999732971191,12.529999732971191,2278900,AUPH,,
2025-09-05 04:00:00+00:00,12.5600004196167,12.817999839782717,12.359999656677246,12.399999618530272,12.399999618530272,1825100,AUPH,,
2025-09-08 04:00:00+00:00,12.369999885559082,12.539999961853027,12.210000038146973,12.300000190734863,12.300000190734863,1155300,AUPH,,
2025-09-09 04:00:00+00:00,12.300000190734863,12.40999984741211,12.170000076293944,12.350000381469728,12.350000381469728,1207100,AUPH,,
2025-09-10 04:00:00+00:00,12.350000381469728,12.479999542236328,12.0600004196167,12.220000267028809,12.220000267028809,1563300,AUPH,,
2025-09-11 04:00:00+00:00,12.289999961853027,12.779999732971191,12.185999870300291,12.779999732971191,12.779999732971191,2228400,AUPH,,
2025-09-12 04:00:00+00:00,12.720000267028809,12.869999885559082,12.529999732971191,12.739999771118164,12.739999771118164,1369200,AUPH,,
2025-09-15 04:00:00+00:00,12.75,12.899999618530272,12.529999732971191,12.8100004196167,12.8100004196167,1177100,AUPH,,
2025-09-16 04:00:00+00:00,12.800000190734863,12.86299991607666,12.46500015258789,12.520000457763672,12.520000457763672,1403400,AUPH,,
2025-09-17 04:00:00+00:00,12.630000114440918,12.661999702453612,12.182000160217283,12.300000190734863,12.300000190734863,1143700,AUPH,,
