date,Open,High,Low,Close,Adj Close,Volume,symbol,Dividends,Stock Splits
2025-01-30 05:00:00+00:00,36.41999816894531,36.9900016784668,35.415000915527344,35.970001220703125,35.970001220703125,2246500,BBIO,,
2025-01-31 05:00:00+00:00,35.83000183105469,36.5,34.0,34.209999084472656,34.209999084472656,3032000,BBIO,,
2025-02-03 05:00:00+00:00,33.72999954223633,33.79999923706055,31.0,31.030000686645508,31.030000686645508,5112400,BBIO,,
2025-02-04 05:00:00+00:00,31.18000030517578,33.15999984741211,30.84000015258789,32.97999954223633,32.97999954223633,3109800,BBIO,,
2025-02-05 05:00:00+00:00,33.13999938964844,34.20000076293945,32.65999984741211,33.540000915527344,33.540000915527344,2374900,BBIO,,
2025-02-06 05:00:00+00:00,33.83000183105469,33.939998626708984,32.59000015258789,32.70000076293945,32.70000076293945,1742800,BBIO,,
2025-02-07 05:00:00+00:00,32.54999923706055,32.849998474121094,31.76000022888184,31.850000381469727,31.850000381469727,1527200,BBIO,,
2025-02-10 05:00:00+00:00,31.920000076293945,32.9900016784668,31.68000030517578,31.76000022888184,31.76000022888184,1681700,BBIO,,
2025-02-11 05:00:00+00:00,31.559999465942383,32.10599899291992,31.020000457763672,31.1200008392334,31.1200008392334,1645100,BBIO,,
2025-02-12 05:00:00+00:00,30.5,32.0099983215332,30.5,31.950000762939453,31.950000762939453,1285300,BBIO,,
2025-02-13 05:00:00+00:00,32.290000915527344,32.63999938964844,31.21999931335449,31.559999465942383,31.559999465942383,1726200,BBIO,,
2025-02-14 05:00:00+00:00,31.6299991607666,34.9900016784668,31.6299991607666,34.900001525878906,34.900001525878906,3374700,BBIO,,
2025-02-18 05:00:00+00:00,35.0,36.06999969482422,33.86000061035156,35.4900016784668,35.4900016784668,4000800,BBIO,,
2025-02-19 05:00:00+00:00,35.40999984741211,36.59000015258789,35.40999984741211,36.290000915527344,36.290000915527344,4166200,BBIO,,
2025-02-20 05:00:00+00:00,39.400001525878906,39.470001220703125,35.36000061035156,36.80500030517578,36.80500030517578,7245700,BBIO,,
2025-02-21 05:00:00+00:00,37.93999862670898,38.04999923706055,36.3849983215332,36.84999847412109,36.84999847412109,2508900,BBIO,,
2025-02-24 05:00:00+00:00,36.77999877929688,37.5,35.529998779296875,36.25,36.25,1752400,BBIO,,
2025-02-25 05:00:00+00:00,34.18000030517578,35.459999084472656,32.5,34.349998474121094,34.349998474121094,6773700,BBIO,,
2025-02-26 05:00:00+00:00,34.72999954223633,35.005001068115234,33.040000915527344,33.45000076293945,33.45000076293945,8933700,BBIO,,
2025-02-27 05:00:00+00:00,33.45000076293945,35.02000045776367,33.36000061035156,34.25,34.25,4057800,BBIO,,
2025-02-28 05:00:00+00:00,33.79999923706055,34.98500061035156,33.45000076293945,34.900001525878906,34.900001525878906,2514500,BBIO,,
2025-03-03 05:00:00+00:00,34.540000915527344,35.0,32.31999969482422,33.0099983215332,33.0099983215332,3283400,BBIO,,
2025-03-04 05:00:00+00:00,32.720001220703125,33.91999816894531,31.690000534057617,33.540000915527344,33.540000915527344,2988900,BBIO,,
2025-03-05 05:00:00+00:00,33.77000045776367,35.20000076293945,33.56999969482422,34.970001220703125,34.970001220703125,2390700,BBIO,,
2025-03-06 05:00:00+00:00,32.5,33.45000076293945,31.690000534057617,32.22999954223633,32.22999954223633,5744600,BBIO,,
2025-03-07 05:00:00+00:00,32.119998931884766,32.63999938964844,31.21999931335449,31.56999969482422,31.56999969482422,3266200,BBIO,,
2025-03-10 04:00:00+00:00,31.25,31.690000534057617,30.545000076293945,31.39999961853028,31.39999961853028,3430100,BBIO,,
2025-03-11 04:00:00+00:00,31.3799991607666,32.654998779296875,31.34000015258789,32.34000015258789,32.34000015258789,3342000,BBIO,,
2025-03-12 04:00:00+00:00,32.38999938964844,33.189998626708984,32.38999938964844,32.59000015258789,32.59000015258789,2931800,BBIO,,
2025-03-13 04:00:00+00:00,32.369998931884766,32.81999969482422,31.850000381469727,32.310001373291016,32.310001373291016,3401100,BBIO,,
2025-03-14 04:00:00+00:00,32.59000015258789,33.45000076293945,32.41999816894531,32.970001220703125,32.970001220703125,1577600,BBIO,,
2025-03-17 04:00:00+00:00,32.97999954223633,33.439998626708984,32.33000183105469,33.0099983215332,33.0099983215332,1810800,BBIO,,
2025-03-18 04:00:00+00:00,31.809999465942383,32.650001525878906,31.5,32.189998626708984,32.189998626708984,1942100,BBIO,,
2025-03-19 04:00:00+00:00,32.2400016784668,33.810001373291016,32.040000915527344,33.75,33.75,2457500,BBIO,,
2025-03-20 04:00:00+00:00,33.52000045776367,34.61000061035156,33.04499816894531,33.90999984741211,33.90999984741211,2383400,BBIO,,
2025-03-21 04:00:00+00:00,33.38999938964844,35.09000015258789,33.09000015258789,34.77000045776367,34.77000045776367,3460900,BBIO,,
2025-03-24 04:00:00+00:00,35.099998474121094,37.93999862670898,34.79999923706055,37.220001220703125,37.220001220703125,4338800,BBIO,,
2025-03-25 04:00:00+00:00,37.290000915527344,37.56999969482422,36.52000045776367,36.7400016784668,36.7400016784668,3293000,BBIO,,
2025-03-26 04:00:00+00:00,36.7400016784668,36.84000015258789,35.77000045776367,36.09999847412109,36.09999847412109,1624200,BBIO,,
2025-03-27 04:00:00+00:00,36.470001220703125,37.060001373291016,36.02999877929688,36.400001525878906,36.400001525878906,1705900,BBIO,,
2025-03-28 04:00:00+00:00,35.97999954223633,36.400001525878906,34.970001220703125,35.11000061035156,35.11000061035156,1191500,BBIO,,
2025-03-31 04:00:00+00:00,35.2400016784668,35.369998931884766,33.849998474121094,34.56999969482422,34.56999969482422,2651900,BBIO,,
2025-04-01 04:00:00+00:00,33.849998474121094,34.5,32.84000015258789,33.02000045776367,33.02000045776367,3045400,BBIO,,
2025-04-02 04:00:00+00:00,32.88999938964844,34.7400016784668,32.83000183105469,34.619998931884766,34.619998931884766,1967400,BBIO,,
2025-04-03 04:00:00+00:00,33.29999923706055,34.86000061035156,33.29999923706055,34.06999969482422,34.06999969482422,2415100,BBIO,,
2025-04-04 04:00:00+00:00,33.3650016784668,33.8849983215332,30.86000061035156,31.3700008392334,31.3700008392334,4015200,BBIO,,
2025-04-07 04:00:00+00:00,29.520000457763672,32.290000915527344,28.86000061035156,30.670000076293945,30.670000076293945,4063700,BBIO,,
2025-04-08 04:00:00+00:00,32.08000183105469,32.77000045776367,29.434999465942383,30.13999938964844,30.13999938964844,3540100,BBIO,,
2025-04-09 04:00:00+00:00,29.6299991607666,33.279998779296875,28.325000762939453,32.880001068115234,32.880001068115234,5599300,BBIO,,
2025-04-10 04:00:00+00:00,32.0099983215332,32.880001068115234,30.07999992370605,32.310001373291016,32.310001373291016,3502000,BBIO,,
2025-04-11 04:00:00+00:00,32.279998779296875,34.08000183105469,31.89999961853028,33.90999984741211,33.90999984741211,2149600,BBIO,,
2025-04-14 04:00:00+00:00,34.5,35.029998779296875,33.58300018310547,34.849998474121094,34.849998474121094,1855300,BBIO,,
2025-04-15 04:00:00+00:00,34.58000183105469,35.15900039672852,33.84000015258789,34.2400016784668,34.2400016784668,1647400,BBIO,,
2025-04-16 04:00:00+00:00,34.2400016784668,34.4900016784668,33.099998474121094,33.849998474121094,33.849998474121094,2438700,BBIO,,
2025-04-17 04:00:00+00:00,33.540000915527344,34.29999923706055,33.369998931884766,33.869998931884766,33.869998931884766,1410600,BBIO,,
2025-04-21 04:00:00+00:00,33.68000030517578,34.290000915527344,33.209999084472656,33.5099983215332,33.5099983215332,1498900,BBIO,,
2025-04-22 04:00:00+00:00,34.16999816894531,34.52000045776367,33.54999923706055,34.18000030517578,34.18000030517578,1721700,BBIO,,
2025-04-23 04:00:00+00:00,35.29999923706055,36.11000061035156,34.91999816894531,35.22999954223633,35.22999954223633,3309300,BBIO,,
2025-04-24 04:00:00+00:00,35.13999938964844,35.9900016784668,34.709999084472656,35.959999084472656,35.959999084472656,1536600,BBIO,,
2025-04-25 04:00:00+00:00,35.20000076293945,36.34999847412109,35.130001068115234,36.30500030517578,36.30500030517578,1287700,BBIO,,
2025-04-28 04:00:00+00:00,36.45000076293945,36.900001525878906,34.66999816894531,35.88999938964844,35.88999938964844,3256200,BBIO,,
2025-04-29 04:00:00+00:00,36.04999923706055,37.04999923706055,35.66999816894531,36.41999816894531,36.41999816894531,4483000,BBIO,,
2025-04-30 04:00:00+00:00,38.61000061035156,39.540000915527344,37.2400016784668,38.36000061035156,38.36000061035156,10839900,BBIO,,
2025-05-01 04:00:00+00:00,38.290000915527344,38.6150016784668,36.84999847412109,38.400001525878906,38.400001525878906,4725200,BBIO,,
2025-05-02 04:00:00+00:00,38.84999847412109,39.15999984741211,38.119998931884766,38.56999969482422,38.56999969482422,3168000,BBIO,,
2025-05-05 04:00:00+00:00,38.72999954223633,38.72999954223633,37.7599983215332,38.220001220703125,38.220001220703125,2121300,BBIO,,
2025-05-06 04:00:00+00:00,37.84000015258789,38.005001068115234,36.209999084472656,36.93999862670898,36.93999862670898,4393300,BBIO,,
2025-05-07 04:00:00+00:00,36.93999862670898,37.025001525878906,35.439998626708984,35.81999969482422,35.81999969482422,3727900,BBIO,,
2025-05-08 04:00:00+00:00,35.625,35.75,33.91999816894531,34.849998474121094,34.849998474121094,5319900,BBIO,,
2025-05-09 04:00:00+00:00,35.43000030517578,35.599998474121094,34.150001525878906,34.16999816894531,34.16999816894531,1789100,BBIO,,
2025-05-12 04:00:00+00:00,34.53499984741211,36.11000061035156,34.2599983215332,35.68000030517578,35.68000030517578,3253200,BBIO,,
2025-05-13 04:00:00+00:00,34.724998474121094,34.84000015258789,33.209999084472656,33.2599983215332,33.2599983215332,6480200,BBIO,,
2025-05-14 04:00:00+00:00,33.33000183105469,34.04999923706055,32.900001525878906,33.65999984741211,33.65999984741211,3140500,BBIO,,
2025-05-15 04:00:00+00:00,33.7400016784668,34.01499938964844,33.2400016784668,33.7400016784668,33.7400016784668,2199000,BBIO,,
2025-05-16 04:00:00+00:00,33.81999969482422,34.15999984741211,33.56999969482422,33.84000015258789,33.84000015258789,2618200,BBIO,,
2025-05-19 04:00:00+00:00,33.43000030517578,33.900001525878906,32.69499969482422,33.689998626708984,33.689998626708984,2392400,BBIO,,
2025-05-20 04:00:00+00:00,33.459999084472656,34.435001373291016,33.029998779296875,33.709999084472656,33.709999084472656,2230300,BBIO,,
2025-05-21 04:00:00+00:00,33.36000061035156,33.68000030517578,32.5099983215332,32.84000015258789,32.84000015258789,1674900,BBIO,,
2025-05-22 04:00:00+00:00,32.720001220703125,33.25,32.391998291015625,32.970001220703125,32.970001220703125,1349200,BBIO,,
2025-05-23 04:00:00+00:00,32.47999954223633,33.42499923706055,32.29999923706055,33.34000015258789,33.34000015258789,2047200,BBIO,,
2025-05-27 04:00:00+00:00,33.93000030517578,33.93000030517578,32.970001220703125,33.099998474121094,33.099998474121094,1573500,BBIO,,
2025-05-28 04:00:00+00:00,33.13999938964844,33.400001525878906,32.15999984741211,32.2599983215332,32.2599983215332,2475200,BBIO,,
2025-05-29 04:00:00+00:00,32.560001373291016,33.38999938964844,31.770000457763672,33.369998931884766,33.369998931884766,2623300,BBIO,,
2025-05-30 04:00:00+00:00,33.09000015258789,34.72999954223633,32.369998931884766,34.25,34.25,2965100,BBIO,,
2025-06-02 04:00:00+00:00,34.52000045776367,35.52000045776367,34.130001068115234,35.459999084472656,35.459999084472656,2328700,BBIO,,
2025-06-03 04:00:00+00:00,35.4900016784668,37.869998931884766,35.14500045776367,37.52000045776367,37.52000045776367,3079800,BBIO,,
2025-06-04 04:00:00+00:00,37.7400016784668,39.11000061035156,37.56999969482422,38.02000045776367,38.02000045776367,3503200,BBIO,,
2025-06-05 04:00:00+00:00,38.06999969482422,38.7400016784668,37.68999862670898,38.34000015258789,38.34000015258789,2261000,BBIO,,
2025-06-06 04:00:00+00:00,38.90999984741211,39.66999816894531,38.26499938964844,38.619998931884766,38.619998931884766,2682500,BBIO,,
2025-06-09 04:00:00+00:00,39.459999084472656,39.84999847412109,38.68999862670898,39.02999877929688,39.02999877929688,2923000,BBIO,,
2025-06-10 04:00:00+00:00,39.09999847412109,40.400001525878906,39.09999847412109,40.09000015258789,40.09000015258789,2708800,BBIO,,
2025-06-11 04:00:00+00:00,40.09999847412109,40.380001068115234,39.0,39.04999923706055,39.04999923706055,2231500,BBIO,,
2025-06-12 04:00:00+00:00,39.0,39.970001220703125,38.7599983215332,39.650001525878906,39.650001525878906,1738800,BBIO,,
2025-06-13 04:00:00+00:00,38.959999084472656,39.81499862670898,38.57500076293945,39.77999877929688,39.77999877929688,2644800,BBIO,,
2025-06-16 04:00:00+00:00,39.95000076293945,41.35499954223633,39.630001068115234,41.13999938964844,41.13999938964844,2864800,BBIO,,
2025-06-17 04:00:00+00:00,41.06999969482422,41.119998931884766,39.900001525878906,40.06999969482422,40.06999969482422,3680600,BBIO,,
2025-06-18 04:00:00+00:00,40.34000015258789,41.709999084472656,39.650001525878906,40.0,40.0,3259600,BBIO,,
2025-06-20 04:00:00+00:00,40.40999984741211,41.935001373291016,40.18999862670898,41.72999954223633,41.72999954223633,5525700,BBIO,,
2025-06-23 04:00:00+00:00,41.31999969482422,42.20000076293945,41.29999923706055,42.17499923706055,42.17499923706055,2589700,BBIO,,
2025-06-24 04:00:00+00:00,42.59000015258789,44.75,42.290000915527344,44.45000076293945,44.45000076293945,3815200,BBIO,,
2025-06-25 04:00:00+00:00,44.77999877929688,45.18000030517578,43.47999954223633,44.380001068115234,44.380001068115234,3185700,BBIO,,
2025-06-26 04:00:00+00:00,44.95000076293945,45.130001068115234,43.77999877929688,45.119998931884766,45.119998931884766,2587300,BBIO,,
2025-06-27 04:00:00+00:00,45.18000030517578,45.47999954223633,44.20000076293945,44.86000061035156,44.86000061035156,8453200,BBIO,,
2025-06-30 04:00:00+00:00,45.130001068115234,45.22999954223633,42.93999862670898,43.18000030517578,43.18000030517578,5468400,BBIO,,
2025-07-01 04:00:00+00:00,43.0,43.040000915527344,41.79999923706055,42.77999877929688,42.77999877929688,2782200,BBIO,,
2025-07-02 04:00:00+00:00,42.41999816894531,43.15499877929688,42.119998931884766,42.83000183105469,42.83000183105469,2641700,BBIO,,
2025-07-03 04:00:00+00:00,42.630001068115234,44.06999969482422,42.28499984741211,43.9900016784668,43.9900016784668,2459700,BBIO,,
2025-07-07 04:00:00+00:00,43.77000045776367,43.77000045776367,42.95000076293945,43.5,43.5,2540700,BBIO,,
2025-07-08 04:00:00+00:00,43.68000030517578,44.02999877929688,43.150001525878906,43.18999862670898,43.18999862670898,2006900,BBIO,,
2025-07-09 04:00:00+00:00,44.255001068115234,46.43000030517578,43.90999984741211,45.97999954223633,45.97999954223633,4633800,BBIO,,
2025-07-10 04:00:00+00:00,46.09000015258789,46.79999923706055,45.93000030517578,46.27000045776367,46.27000045776367,2424200,BBIO,,
2025-07-11 04:00:00+00:00,45.97999954223633,46.7599983215332,45.729000091552734,46.470001220703125,46.470001220703125,2188000,BBIO,,
2025-07-14 04:00:00+00:00,47.34199905395508,48.680999755859375,46.79499816894531,47.68999862670898,47.68999862670898,3861100,BBIO,,
2025-07-15 04:00:00+00:00,48.18999862670898,48.415000915527344,46.630001068115234,46.96500015258789,46.96500015258789,2416500,BBIO,,
2025-07-16 04:00:00+00:00,47.290000915527344,47.65999984741211,46.70000076293945,47.09999847412109,47.09999847412109,2586500,BBIO,,
2025-07-17 04:00:00+00:00,47.02000045776367,47.47999954223633,46.59000015258789,46.7400016784668,46.7400016784668,1254900,BBIO,,
2025-07-18 04:00:00+00:00,47.04999923706055,47.36000061035156,46.1349983215332,46.5099983215332,46.5099983215332,2139100,BBIO,,
2025-07-21 04:00:00+00:00,47.34000015258789,47.400001525878906,45.810001373291016,45.900001525878906,45.900001525878906,2361000,BBIO,,
2025-07-22 04:00:00+00:00,45.869998931884766,46.38999938964844,45.290000915527344,45.77000045776367,45.77000045776367,2109000,BBIO,,
2025-07-23 04:00:00+00:00,46.0,47.04499816894531,45.36000061035156,46.18999862670898,46.18999862670898,2086100,BBIO,,
2025-07-24 04:00:00+00:00,46.060001373291016,46.76800155639648,45.5,45.65999984741211,45.65999984741211,1594500,BBIO,,
2025-07-25 04:00:00+00:00,45.61000061035156,46.40999984741211,45.27299880981445,46.29999923706055,46.29999923706055,1508900,BBIO,,
2025-07-28 04:00:00+00:00,46.58000183105469,47.11000061035156,46.09000015258789,46.22999954223633,46.22999954223633,2054100,BBIO,,
2025-07-29 04:00:00+00:00,46.52999877929688,46.83000183105469,45.91999816894531,46.31999969482422,46.31999969482422,1462000,BBIO,,
2025-07-30 04:00:00+00:00,46.26499938964844,46.77000045776367,45.10599899291992,45.619998931884766,45.619998931884766,1683300,BBIO,,
2025-07-31 04:00:00+00:00,45.630001068115234,48.06499862670898,45.55500030517578,47.27000045776367,47.27000045776367,2820500,BBIO,,
2025-08-01 04:00:00+00:00,46.5,48.02999877929688,46.30500030517578,47.369998931884766,47.369998931884766,2215500,BBIO,,
2025-08-04 04:00:00+00:00,47.68999862670898,48.20000076293945,47.209999084472656,47.75,47.75,2488500,BBIO,,
2025-08-05 04:00:00+00:00,47.45000076293945,49.77000045776367,47.005001068115234,49.209999084472656,49.209999084472656,5690900,BBIO,,
2025-08-06 04:00:00+00:00,44.5,45.84999847412109,42.09000015258789,44.810001373291016,44.810001373291016,14108100,BBIO,,
2025-08-07 04:00:00+00:00,44.4900016784668,46.150001525878906,44.09999847412109,45.95000076293945,45.95000076293945,2662100,BBIO,,
2025-08-08 04:00:00+00:00,45.63999938964844,47.2400016784668,45.39500045776367,46.58000183105469,46.58000183105469,2570100,BBIO,,
2025-08-11 04:00:00+00:00,46.4900016784668,48.29999923706055,46.28499984741211,48.2400016784668,48.2400016784668,2335400,BBIO,,
2025-08-12 04:00:00+00:00,48.5099983215332,49.13999938964844,47.3650016784668,49.09000015258789,49.09000015258789,2138700,BBIO,,
2025-08-13 04:00:00+00:00,49.59999847412109,50.5099983215332,49.10499954223633,50.380001068115234,50.380001068115234,2222200,BBIO,,
2025-08-14 04:00:00+00:00,49.959999084472656,51.86000061035156,49.75,51.18000030517578,51.18000030517578,2026700,BBIO,,
2025-08-15 04:00:00+00:00,51.15999984741211,51.65999984741211,50.59999847412109,51.31999969482422,51.31999969482422,2221500,BBIO,,
2025-08-18 04:00:00+00:00,50.95000076293945,51.0,48.994998931884766,49.02000045776367,49.02000045776367,2998600,BBIO,,
2025-08-19 04:00:00+00:00,48.4900016784668,49.59999847412109,48.0260009765625,48.90999984741211,48.90999984741211,2365700,BBIO,,
2025-08-20 04:00:00+00:00,48.900001525878906,49.2599983215332,48.220001220703125,48.880001068115234,48.880001068115234,1765400,BBIO,,
2025-08-21 04:00:00+00:00,48.70000076293945,50.25,48.290000915527344,50.22999954223633,50.22999954223633,1340000,BBIO,,
2025-08-22 04:00:00+00:00,50.61000061035156,50.72999954223633,48.84000015258789,49.08000183105469,49.08000183105469,1490100,BBIO,,
2025-08-25 04:00:00+00:00,48.77999877929688,49.08000183105469,46.810001373291016,47.290000915527344,47.290000915527344,1953600,BBIO,,
2025-08-26 04:00:00+00:00,47.41999816894531,48.90999984741211,47.2599983215332,48.869998931884766,48.869998931884766,2201200,BBIO,,
2025-08-27 04:00:00+00:00,48.810001373291016,50.79999923706055,48.810001373291016,49.59000015258789,49.59000015258789,2502000,BBIO,,
2025-08-28 04:00:00+00:00,49.27999877929688,52.59999847412109,49.27999877929688,52.56999969482422,52.56999969482422,2690700,BBIO,,
2025-08-29 04:00:00+00:00,52.4900016784668,52.845001220703125,50.90499877929688,51.7599983215332,51.7599983215332,2995300,BBIO,,
2025-09-02 04:00:00+00:00,51.095001220703125,52.63999938964844,49.900001525878906,50.0,50.0,3105600,BBIO,,
2025-09-03 04:00:00+00:00,50.060001373291016,52.63999938964844,49.75,51.84000015258789,51.84000015258789,2745300,BBIO,,
2025-09-04 04:00:00+00:00,51.970001220703125,52.47999954223633,50.4900016784668,51.83000183105469,51.83000183105469,2908400,BBIO,,
2025-09-05 04:00:00+00:00,51.83000183105469,53.970001220703125,51.5,53.380001068115234,53.380001068115234,2916300,BBIO,,
2025-09-08 04:00:00+00:00,53.3650016784668,54.59999847412109,52.959999084472656,54.290000915527344,54.290000915527344,2050800,BBIO,,
2025-09-09 04:00:00+00:00,54.09000015258789,54.459999084472656,52.25,53.5,53.5,2029200,BBIO,,
2025-09-10 04:00:00+00:00,53.595001220703125,54.25,52.20000076293945,52.959999084472656,52.959999084472656,1599000,BBIO,,
2025-09-11 04:00:00+00:00,53.08000183105469,53.59999847412109,52.34999847412109,52.59999847412109,52.59999847412109,1898100,BBIO,,
2025-09-12 04:00:00+00:00,52.90999984741211,54.290000915527344,51.02999877929688,51.209999084472656,51.209999084472656,2087800,BBIO,,
2025-09-15 04:00:00+00:00,51.08000183105469,51.47999954223633,49.93999862670898,51.470001220703125,51.470001220703125,1312000,BBIO,,
2025-09-16 04:00:00+00:00,51.470001220703125,51.89500045776367,50.720001220703125,51.4900016784668,51.4900016784668,2433200,BBIO,,
2025-09-17 04:00:00+00:00,52.11000061035156,52.720001220703125,51.16999816894531,51.18000030517578,51.18000030517578,1814600,BBIO,,
2025-09-18 04:00:00+00:00,51.220001220703125,53.380001068115234,51.220001220703125,53.33000183105469,53.33000183105469,2160700,BBIO,,
2025-09-19 04:00:00+00:00,53.33000183105469,53.91999816894531,51.880001068115234,52.369998931884766,52.369998931884766,6030000,BBIO,,
2025-09-22 04:00:00+00:00,52.209999084472656,52.59000015258789,51.31999969482422,51.540000915527344,51.540000915527344,2175900,BBIO,,
2025-09-23 04:00:00+00:00,51.459999084472656,52.43000030517578,51.34999847412109,51.5,51.5,2157600,BBIO,,
2025-09-24 04:00:00+00:00,51.220001220703125,51.84999847412109,50.25,50.650001525878906,50.650001525878906,1575400,BBIO,,
2025-09-25 04:00:00+00:00,50.02999877929688,50.25,48.77999877929688,49.0,49.0,2909600,BBIO,,
2025-09-26 04:00:00+00:00,48.970001220703125,50.09999847412109,48.880001068115234,50.04999923706055,50.04999923706055,1485800,BBIO,,
2025-09-29 04:00:00+00:00,50.68000030517578,52.45000076293945,50.5,51.959999084472656,51.959999084472656,1954700,BBIO,,
2025-09-30 04:00:00+00:00,52.2599983215332,52.36299896240234,50.79999923706055,51.93999862670898,51.93999862670898,2221400,BBIO,,
2025-10-01 04:00:00+00:00,51.869998931884766,53.810001373291016,51.869998931884766,53.47999954223633,53.47999954223633,1457400,BBIO,,
2025-10-02 04:00:00+00:00,53.540000915527344,53.744998931884766,51.84999847412109,53.27999877929688,53.27999877929688,1603000,BBIO,,
2025-10-03 04:00:00+00:00,53.2400016784668,53.78300094604492,52.0,52.86000061035156,52.86000061035156,1415100,BBIO,,
2025-10-06 04:00:00+00:00,53.150001525878906,54.63999938964844,52.97499847412109,54.61000061035156,54.61000061035156,1368700,BBIO,,
2025-10-07 04:00:00+00:00,54.61000061035156,55.130001068115234,52.970001220703125,54.220001220703125,54.220001220703125,1812900,BBIO,,
2025-10-08 04:00:00+00:00,54.54999923706055,55.33000183105469,53.81999969482422,55.29999923706055,55.29999923706055,2218200,BBIO,,
2025-10-09 04:00:00+00:00,55.09000015258789,55.28499984741211,54.47999954223633,54.790000915527344,54.790000915527344,2113700,BBIO,,
2025-10-10 04:00:00+00:00,54.83000183105469,55.93999862670898,54.65999984741211,55.4900016784668,55.4900016784668,3293100,BBIO,,
2025-10-13 04:00:00+00:00,55.97999954223633,56.2400016784668,55.06999969482422,55.959999084472656,55.959999084472656,2257300,BBIO,,
2025-10-14 04:00:00+00:00,55.95000076293945,57.470001220703125,55.40999984741211,56.5,56.5,2490200,BBIO,,
2025-10-15 04:00:00+00:00,56.630001068115234,57.4900016784668,55.709999084472656,56.630001068115234,56.630001068115234,1881000,BBIO,,
2025-10-16 04:00:00+00:00,56.77999877929688,56.79999923706055,54.494998931884766,55.02999877929688,55.02999877929688,1184000,BBIO,,
2025-10-17 04:00:00+00:00,54.34999847412109,55.48500061035156,54.02000045776367,54.91999816894531,54.91999816894531,1364700,BBIO,,
2025-10-20 04:00:00+00:00,55.54999923706055,56.29999923706055,53.709999084472656,56.255001068115234,56.255001068115234,1933300,BBIO,,
2025-10-21 04:00:00+00:00,56.209999084472656,56.5,54.290000915527344,54.36000061035156,54.36000061035156,1191700,BBIO,,
2025-10-22 04:00:00+00:00,54.310001373291016,54.56999969482422,52.84999847412109,53.2400016784668,53.2400016784668,1373100,BBIO,,
2025-10-23 04:00:00+00:00,53.119998931884766,53.95800018310547,52.75,53.810001373291016,53.810001373291016,1233000,BBIO,,
2025-10-24 04:00:00+00:00,54.79999923706055,55.56499862670898,54.22999954223633,54.2599983215332,54.2599983215332,1497500,BBIO,,
2025-10-27 04:00:00+00:00,57.0,65.0,56.7400016784668,63.560001373291016,63.560001373291016,8486800,BBIO,,
2025-10-28 04:00:00+00:00,63.02000045776367,64.61000061035156,62.5099983215332,64.5,64.5,3340100,BBIO,,
2025-10-29 04:00:00+00:00,69.37000274658203,69.4800033569336,63.0,66.62000274658203,66.62000274658203,7435000,BBIO,,
